Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
1759643127582858,"T.C. Çevre, Şehircilik ve İklim Değişikliği Bakanlığı",These ads ran without a disclaimer,27847,1
100431406701471,Internethaber,Internethaber,3680,4
562429187164086,Hilmi Türkmen,Üsküdar Belediyesi,3035,1
141311632555208,Bağımsız Türkiye Partisi,Bağımsız Türkiye Partisi,1733,7
575755372513811,Muhittin Böcek,Muhittin Böcek,1721,13
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,1712,12
343046426301452,Hakan Koştu,Hakan Koştu,1346,4
109086995017642,firatpicturesturkey,firatpicturesturkey,1271,45
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,1187,16
103375823077684,Kurukahveci Mehmet Efendi Mahdumları 1871,Kurukahveci Mehmet Efendi Mahdumları Gıda Sanayi ve Ticaret Anonim Şirketi,1093,1
100701695747178,Usta Kasap,Şenpiliç Gıda Sanayi A.Ş.,1088,4
100964136258105,Erdoğan Çiftcioğlu,Erdoğan Çiftcioğlu,988,1
498579987170393,العدسة  The Lens,thelenspost,916,19
220319391464566,Vahap Akay,Vahap Akay,780,8
110471555281943,Poddy Türkiye,Poddy Türkiye,756,8
426339260809702,Oğul Aktuna,Oğul Aktuna,731,5
505757142770713,Rönesans Holding,Rönesans Holding Anonim Şirketi,714,2
370465530355174,Mustafa Demir,Mustafa Demir,668,3
432866330501118,Ömer Niyazi İŞLEK,Ömer Niyazi İŞLEK,620,1
1437665699815071,Doğruluk Payı,Dogruluk Payı,546,3
369391953226531,Eyüp Eroğlu,Eyüp Eroğlu,471,3
120266711045676,Başka Açıdan Tv,Başka Açıdan TV,439,1
326762974177171,SODEV - Sosyal Demokrasi Vakfı,SODEV,420,1
1853596164970868,Murat Ercan,Murat Ercan,410,4
115490944944827,Kırklareli Yeşil Liste,Comio Dijital Pazarlama A.Ş.,370,8
191453580768,Yeni Şafak,Yeni Şafak,350,3
183134165593297,"SES Eşitlik, Adalet, Kadın Platformu","SES Eşitlik, Adalet, Kadın Platformu",325,4
847160651965166,Üsküdar Gençlik ve Eğitim Merkezleri,These ads ran without a disclaimer,321,1
226410901315304,Areda Survey,Areda Survey,315,10
101315571670453,Webagron Tarımsal İçerik Platformu,Webagron Tarımsal İçerik Platformu,311,17
1604958276192112,Alper Taban,Alper Taban,298,3
106245845723334,Balıkesirlilerin Kararı,Balıkesirlilerin Kararı,294,1
110748157211281,سوريا بوست بلس - souria post plus,These ads ran without a disclaimer,261,1
103253664825946,Souria Post - سوريا بوست,These ads ran without a disclaimer,260,2
100831549358373,Ahmet ERGİN.,Ahmet ERGİN.,254,3
675852185895583,Samsun ETİK HABER,Samsun ETİK HABER,231,1
1014466885240850,Semih Esen,Semih Esen,221,2
188735457815836,Emekçi Hareket Partisi (EHP),Emekçi Hareket Partisi,215,2
505992806138474,يني شفق العربية,يني شفق العربية,203,1
111936405162038,Hanen ben Salah - حنان بن صالح,Hanen ben Salah - حنان بن صالح,196,1
1776545895921237,Nedersiniz,Nedersiniz,195,10
210993622366044,TVNET,TVNET,192,3
1369864219709852,سوريانا - souriana,These ads ran without a disclaimer,185,1
346006742126033,Bornova Belediyesi,Bornova Belediyesi,175,2
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,169,15
114888940432389,Medya Midas,Medya Midas,162,1
100942688529011,osmaniyeyerfistigi80,osmaniyeyerfistigi80,153,1
101552952834225,Gaziosmanpaşa Kültür Sanat,These ads ran without a disclaimer,147,1
162426093833308,Fransızca Öğreniyorum,These ads ran without a disclaimer,136,1
815048841929079,M. Ergün Turan,M. Ergün Turan,136,3
100675732413915,Anket Adam,Anket Adam,133,3
163370640412446,Bursa,Sosyal TV,124,2
1484498445180597,Zeki Doğan,Zeki Doğan,121,2
821150371248664,Özgürlük Araştırmaları,Özgürlük Araştırmaları,111,1
105947279127427,İsmail Kütük,İsmail Kütük,111,1
100665102848993,Gün Gün Kurtuluş,Gün Gün Kurtuluş,104,1
100381265804030,Mega TV,ALANYA MEDYA VE TELEVİZYON ANONİM ŞİRKETİ,≤100,1
103315052537581,Rapor Bülteni,Rapor Bülteni,≤100,4
111175874923200,Melek Seyhun Sağlikli Yaşam Merkezi,These ads ran without a disclaimer,≤100,1
107276120819529,Halk Haber TV,SİRİUS REKLAM ORGANİZASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ,≤100,1
463215923715177,Mehmet Yiğiner,Mehmet Yiğiner,≤100,4
115783369141120,Emlak Müzayede,These ads ran without a disclaimer,≤100,1
442942082484899,Ege Gündem Gazetesi,Ege Gündem Gazetesi,≤100,3
146581405452633,Yeniden Milli Mücadele,Yeniden Milli Mücadele,≤100,1
108390012832175,Fatih Akkentli,Fatih Akkentli,≤100,2
3757595927614391,GE_Turkiye,These ads ran without a disclaimer,≤100,1
106282362119987,katiacroissant,These ads ran without a disclaimer,≤100,1
114107533710571,Turhan DOĞU,Turhan DOĞU,≤100,2
105449752409194,Ey Ads,These ads ran without a disclaimer,≤100,1
106075391829184,Gökhan Canlı Coğlaki Mahallesi Muhtar Adayı,Gökhan Canlı Coğlaki Mahallesi Muhtar Adayı,≤100,4
568133920321788,Dr. Evren Dinçer,Dr. Evren Dinçer,≤100,1
1093710237307888,TV 9,TV 9,≤100,4
103984509238399,Halk Haber,Halk Haber,≤100,1
103400816031847,Halk Ajans,Sirius Reklam Organizasyon Sanayi ve Ticaret Ltd. Şti,≤100,1
1952748275030916,Kürşad Mithat ÖZKAN,Kürşad Mithat ÖZKAN,≤100,1
102759276133977,Sema Silkin Ün,Sema Silkin Ün,≤100,2
116661248127126,Abdoul Kader Barry,These ads ran without a disclaimer,≤100,1
172312959454958,Mustafa Sarıgül,Mustafa Sarıgül,≤100,1
162972050457576,Albayrak Grubu,Albayrak Grubu,≤100,1
1479020042365400,Aydın Kent Rehberi,Aydın Kent Rehberi,≤100,1
105376981385020,Referandom,Referandom,≤100,2
1146623488739350,Kocaeli Cumhuriyet TV,Kocaeli Cumhuriyet TV,≤100,2
702800386480460,Gerçek Gazetesi,Gerçek Gazetesi,≤100,1
139917326076227,HATAY HAYRANLARI,HATAY HAYRANLARI,≤100,1
112554187889889,Fatih Adalan Blog,Fatih Adalan Blog,≤100,1
1721346424767273,Mehmet GÜZELMANSUR,Mehmet GÜZELMANSUR,≤100,1
104790481715851,ازجمله,Azjomle,≤100,1
101424666337631,Vivra Verra Dijital Ajans,These ads ran without a disclaimer,≤100,1
109514177857013,Yeniden Refah Partisi Simav,Yeniden Refah Partisi Simav İlçe Başkanlığı,≤100,2
1518235858465324,Uşak Olay,Uşak Olay,≤100,1
298764070816267,Mehmet Tütüncü,Mehmet TÜTÜNCÜ Türkiye Temsilcisi,≤100,1
264344238752737,Op. Dr. İpek Demir,These ads ran without a disclaimer,≤100,1
158077404753235,Çanakkale Zafer Gazetesi,Çanakkale Zafer Gazetesi,≤100,3
2145398195485400,Alperen Erol,Alperen Erol,≤100,3
872352116192101,Balıkesir Aktüel,Balıkesir Aktüel,≤100,1
1717497868504337,Truth and Moments,These ads ran without a disclaimer,≤100,1
106390912523656,Veysel Yüksekdağ,These ads ran without a disclaimer,≤100,1
1522246651339711,Büyük Türkiye,Büyük Türkiye,≤100,2
109637288789871,centilmenstagram,These ads ran without a disclaimer,≤100,1
102459452479453,Vəfa Ağabalayeva,These ads ran without a disclaimer,≤100,1
842962915908391,Seçim Oyunu,These ads ran without a disclaimer,≤100,2
178117386051353,SunContract,These ads ran without a disclaimer,≤100,2
475778355919914,BB - Best Bios,These ads ran without a disclaimer,≤100,1
1021123607980269,Peter Hertel - Archiv für Zivilisationsforschung,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,2
109725215092123,RFI Українською,These ads ran without a disclaimer,≤100,1
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,3
