Location name,Amount spent (CHF)
Aargau,226
Appenzell Ausserrhoden,≤100
Appenzell Innerrhoden,≤100
Basel-City,124
Basel-Landschaft,≤100
Bern,244
Canton of Geneva,1692
Canton of Glarus,≤100
Canton of Nidwalden,≤100
Canton of Obwalden,≤100
Canton of St. Gallen,382
Fribourg,146
Graubünden,≤100
Jura,≤100
Luzern,123
Neuchâtel,≤100
Schaffhausen,≤100
Schwyz,≤100
Solothurn,≤100
Thurgau,≤100
Ticino,109
Unknown,≤100
Uri,≤100
Valais,163
Vaud,427
Zug,≤100
Zürich,561
