Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
118527638180849,Ministerio de la Mujer y la Equidad de Género,Negocios de Familia,260118,3
118527638180849,Ministerio de la Mujer y la Equidad de Género,Eduardo Nicolas Pizarro Fuentes,259732,3
1548643738480723,Asistencia Deudores,Asistencia Deudores,133716,10
356972484624,Gensuite,Gensuite,82799,6
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,78629,4
105798328215264,Asistencia Familia,Asistencia Familia,71087,2
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,70474,6
113194374358815,Compromiso Minero Chile,Compromiso Minero,59712,5
159639460764792,LATAM Airlines,These ads ran without a disclaimer,55330,1
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,54663,2
68793499001,UNICEF,UNICEF with Facebook Ad Credits,47441,8
273168169362020,Ministerio de Salud Chile,Ministerio de Salud,46352,3
100447419569628,Demócratas Chile,Demócratas,45830,36
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,43599,3
103030962615298,Chile YAAC,Chile YAAC,41799,5
104189318481439,Minería y Futuro,Mineria y Futuro,41132,7
181189911970230,Alberto Undurraga V,Alberto Undurraga Vicuña,31115,1
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,29949,1
103527991214141,Cero DICOM,Cero Dicom,27575,5
527441447268308,Copec,COPEC S.A.,24988,3
109339288407350,Santuario Quitralco,Santuario Quitralco,24910,1
188679281168693,Confederación de Trabajadores del Cobre,Confederación de Trabajadores del Cobre (CTC-Chile),24345,7
209448929103954,Ministerio de Educación,Ministerio de Educación de Chile,21079,3
106436551981059,Amarillos Por Chile,Amarillos por Chile,20878,6
104224427947088,Circula el Plástico,Metrix,18741,8
100826904957145,Centro Científico Tecnológico Región de Antofagasta,CICITEM,17861,1
1575217122560418,Juan Ramón Godoy,Juan Ramón Godoy,16693,8
100426232182069,economina_cl,These ads ran without a disclaimer,15934,1
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,13928,7
121717528487698,Confidence Chile,Confidence Chile SPA,13146,23
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,12720,7
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,12135,5
391338058160314,Desafío Chile Sin Basura,Benjamín Jose Cruz Pacheco,11775,2
214215822426016,Punto Prensa,Punto Prensa SPA,10528,2
109626371709961,Salmones Austral,Salmones Austral,10514,6
