Page ID,Page name,Disclaimer,Amount spent (DKK),Number of ads in Library
399210657232918,PlanBørnefonden,PlanBørnefonden,9979,36
104544224264943,3F Transport,3F Transport,7011,4
26458152911,SOS Børnebyerne,SOS Børnebyerne,6421,22
12860228293,Politiken,Politiken,6190,30
121570596369,CARE Danmark,CARE i Danmark,5444,48
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,3879,29
304554445813,Videncentret Bolius,Videncentret Bolius,3220,18
65929129383,Røde Kors,Røde Kors,3024,23
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,2675,5
748887235210811,Obton Forvaltning A/S,Obton A/S,2341,13
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,2098,7
12787473132,Berlingske,Berlingske,1953,23
110321008383861,Red Barnets landsindsamling,Red Barnet,1949,134
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1935,40
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,1819,17
125934997444897,SuperBrugsen,Coop,1703,4
55365680705,Greenpeace Danmark,Greenpeace Danmark,1703,32
1029970060346902,EWII,EWII A/S,1697,2
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,1610,9
12212835049,Syddansk Universitet – University of Southern Denmark,Syddansk Universitet,1604,14
867877683280051,Weekendavisen,Weekendavisen,1394,18
133707013355759,Danner,Danner,1223,2
123653695693986,Motatos Danmark,Motatos,1201,12
59143726810,Psykiatrifonden,Psykiatrifonden,1158,2
102031171445921,Grønne Nabofællesskaber,Grønne Nabofællesskaber,1089,54
167891603415958,Lederne,Lederne,1062,16
126543540781090,Ældre Sagen,Ældre Sagen,1059,16
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,946,8
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,909,17
63691965101,UNICEF Danmark,UNICEF Danmark,876,1
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,863,1
246977185497434,Plastic Change,Plastic Change,837,19
102154048301476,Lederstof.dk,Lederne,804,21
304554445813,Videncentret Bolius,Bolius,787,3
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,769,2
267019152979,"DPU, Aarhus Universitet",Carsten Henriksen,766,3
111095867334448,Rent Hav,Rent Øresund,748,1
250994288337708,Sex og Samfund,Sex og Samfund,714,4
603931396702203,Kattegatforbindelsenejtak.dk,Kattegatforbindelse - Nej Tak,707,2
314676938743,DM din akademiske fagforening,DM,692,13
20303574131,Nationalmuseet,Nationalmuseet,680,4
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,644,1
167887506877,AIDS-Fondet,AIDS-Fondet,641,4
287306323369,Børnecancerfonden,Børnecancerfonden,617,4
166984636671085,Dansk Metal,Dansk Metal,609,9
437410226312057,Københavns Kommune,Københavns Kommune,599,4
154415494575789,IDA,IDA,596,4
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,554,2
671022293105597,Alex Vanopslagh,Alex Vanopslagh,540,4
223040066022,Enhedslisten,Enhedslisten,507,3
110560691837684,SolCompagniet,SolCompagniet,483,1
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,471,1
852608988134698,Tikko,Tikko,432,2
19176473894,IMS (International Media Support),IMS (International Media Support),428,4
23488866416,Ateistisk Selskab,Ateistisk Selskab,417,4
115737371820702,DEO - Demokrati i Europa,DEO - Demokrati i Europa Oplysningsforbundet,406,2
