Location name,Amount spent (USD)
Berat County,162
Dibër County,105
Durrës County,831
Elbasan County,440
Fier County,317
Gjirokastër County,181
Korçë County,518
Kukës County,≤100
Lezhë County,241
Shkodër County,428
Tirana County,2844
Unknown,≤100
Vlorë County,517
