Page ID,Page name,Disclaimer,Amount spent (GTQ),Number of ads in Library
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,3035,40
196258110831945,Partido Valor,Partido Valor,1077,4
115400548040796,Guate Al Día,Guate al Dia,291,11
106908785419555,Goberna Guatemala,Goberna,205,14
105847462372794,Estuviéramos Mejor,Estuvieramos Mejor,156,2
103924088521059,Esto es Guatemala,Emilio Cruz,153,1
100787018649683,Más Media,Emilio Cruz,145,1
187073013532,Partido VIVA,Partido Político Visión con Valores,145,1
1630952833827354,Armando Castillo,Armando  Damian Castillo Alvarado,≤100,1
100990022892856,Movimiento Político WINAQ Totonicapán,Ricardo Mazariegos,≤100,2
119057720784594,El Búho,El Búho,≤100,4
102762215788405,VOS.gt,VOS.gt,≤100,1
100423518427634,Comisión Presidencial Contra la Corrupción,Comisión Presidencial Contra la Corrupción,≤100,1
164453804254228,"Hablemos de Politica, Cultura y Deporte","Hablemos de Politica, Cultura y Deporte",≤100,1
101405406148203,Valor Suchitepequez,Byron Estuardo Villatorio Liu,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
56632622313,U.S. Mission Vienna,These ads ran without a disclaimer,≤100,1
105686442303512,CTGI,These ads ran without a disclaimer,≤100,1
324253041382779,Xavier Cormier,These ads ran without a disclaimer,≤100,3
103484238067077,Karla Cisneros,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
