Location name,Amount spent (EUR)
Harju County,2040
Hiiu County,≤100
Ida-Viru County,160
Järva County,114
Jõgeva County,106
Lääne County,102
Lääne-Viru County,199
Pärnu County,224
Põlva County,≤100
Rapla County,102
Saare County,106
Tartu County,575
Unknown,≤100
Valga County,≤100
Viljandi County,144
Võru County,105
