Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,264
Guria,≤100
Imereti,321
Kakheti,116
Kvemo Kartli,111
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,138
Samtskhe-Javakheti,≤100
Shida Kartli,116
Tbilisi,1307
Unknown,≤100
