Location name,Amount spent (EUR)
Attica (region),4119
Central Greece (region),296
Central Macedonia,1434
Crete,697
Eastern Macedonia and Thrace,502
Epirus (region),210
Ionian Islands (region),381
Northern Aegean,140
Peloponnese (region),369
Southern Aegean,237
Thessaly,518
Unknown,≤100
Western Greece,712
Western Macedonia,147
