Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,4824,64
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,852,4
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,804,2
112316758396656,معتز الشناوي لمجلس نقابة الصحفيين,معتز الشناوي لمجلس نقابة الصحفيين,681,5
200480966638039,Supremacy 1914,These ads ran without a disclaimer,630,3
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,423,3
103571604973098,هشام حسين - Hesham Hussein,هشام حسين - Hesham Hussein,419,2
1720882541553191,حسن عمار - Hassan Ammar,حسن عمار,389,4
550280998481446,Rasha Kelej,Rasha Kelej,373,5
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,366,4
101413676017001,Box2Box مع محمد شبانة,محمد السيد عبد الستار,361,2
666470146818916,مؤسسة جبر القلوب,Mohamed Elsafty,360,2
104198795953934,جمعية أصدقاء مرضى الأورام بالشرقية,Mohamed Basher,353,1
112132621789349,Support Youssef - عشان يوسف,Support Youssef - عشان يوسف,306,1
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,296,2
117690156743688,النائب حافظ عمران,Shôükrý Ömrãñ,289,3
823788047675556,Call of War,These ads ran without a disclaimer,285,1
591352604646053,جائزة مصر للتميز الحكومي - Egypt Government Excellence Award,جائزة مصر للتميز الحكومي - Egypt Government Excellence Award,283,1
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,278,2
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,250,3
112072071382470,أحمد الفار - Ahmed Elfar,Noha Mohamed Ibrahim,241,2
1934139156895621,د.خالد قنديل Dr.Khaled Kandel,Basel Noufal,227,3
308088503057656,النائب محمود عصام,النائب محمود عصام,223,6
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,218,6
110734497396339,محمود سامي - 𝐌𝐚𝐡𝐦𝐨𝐮𝐝 𝐒𝐚𝐦𝐲,Mahmoud Samy,217,1
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,187,4
