Location name,Amount spent (EUR)
Central Finland,280
Central Ostrobothnia,≤100
Etelä-Savo,164
Kainuu,≤100
Kymenlaakso,194
Lapland (Finland),157
North Karelia,139
Northern Ostrobothnia,413
Ostrobothnia (region),226
Pirkanmaa,575
Pohjois-Savo,245
Päijät-Häme,261
Satakunta,197
South Karelia,164
Southern Ostrobothnia,210
Southwest Finland,516
Tavastia Proper,188
Unknown,≤100
Uusimaa,2040
Åland Islands,≤100
