Location name,Amount spent (USD)
Abkhazia,≤100
Adjara,261
Guria,≤100
Imereti,339
Kakheti,≤100
Kvemo Kartli,110
Mtskheta-Mtianeti,≤100
Racha-Lechkhumi and Kvemo Svaneti,≤100
Samegrelo-Zemo Svaneti,169
Samtskhe-Javakheti,≤100
Shida Kartli,112
Tbilisi,1300
Unknown,≤100
