Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
109442808414602,Azzembl,Electric Avenue Technologies,25116,1
191066234648103,Shehu Musa Yar'Adua Foundation,Shehu Musa Yar'Adua Foundation,13371,2
1567614746869354,Daily Shopping,Awotidebe Oluwaseyifunmi,12873,3
1600094170320323,Enormous FACTS,Enormous FACTS Magazine by MediaMall,7600,2
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,5010,1
100202924924063,Page 36,Page 36,4849,17
200480966638039,Supremacy 1914,These ads ran without a disclaimer,4399,2
110359410643137,Kasarmu a Yau,These ads ran without a disclaimer,3853,1
130504057611198,The Entrepreneur,These ads ran without a disclaimer,3439,2
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,2875,1
103937487661032,Readytoleadafrica,ReadyToLeadAfrica,2722,2
439830550197610,Marlon Khoza,These ads ran without a disclaimer,2713,1
2162773263850270,Khalil Network,Khalil Network,2305,1
102169824695398,Rero TV,Rero TV,2108,5
2195656904092694,Lagos Irish Pub,These ads ran without a disclaimer,2056,1
101229044647022,Senator Mohammed Sani Musa,Suleiman Sani Musa,2036,4
106639595369022,Editions Agence Française de Développement,These ads ran without a disclaimer,1955,2
112349224687773,Kufre Ekpoh,Kufre Imo Ekpoh,1953,1
101023076204247,Nelson Nwatu's Blog,Nelson Obinna Nwatu,1278,2
245996699405090,Art by P-jet,These ads ran without a disclaimer,1253,1
382672421842823,Africa International Housing Show,Africa International Housing Show,1217,1
143545969005013,EiENigeria,EiE Nigeria,1199,1
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,1148,3
102786675699969,Kogunan Gombe,Kogunan Gombe,1130,1
100792702925766,Wakilin Gombe,Wakilin Gombe,1126,1
864807310526359,lagoscleancars,These ads ran without a disclaimer,1088,1
1617885935139653,The Liberator,The Liberator,1079,1
106064468251927,Community Initiatives to Promote Peace,ARDA DCI,1060,3
548855585503561,Panda-tut  Enterprises Limited,Panda-tut Enterprises Limited,1023,1
104680361991427,Hon. Mojisolaoluwa Alli-Macaulay,Omayeli Christabell Amorighoye,1008,1
606800679765375,Voice2RepNg,Accountability Lab Nigeria,939,1
103018869332378,BantuPage,Ikechukwu Orji,933,2
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,923,1
241499009731835,Ifeanyichukwu Ibezi,Ifeanyichukwu Ibezi,870,1
115633054765313,,These ads ran without a disclaimer,829,4
2088189391238837,Sheriff TV,These ads ran without a disclaimer,780,1
100383154696053,Lukaconfu vocal,Lukaconfu vocal,752,2
186299725347548,Uka theresa ngozi,These ads ran without a disclaimer,676,1
103019078815718,piccadillyworld,These ads ran without a disclaimer,673,1
115798340116713,Ogouniquetv,Ogouniquetv,647,2
368194657215717,Times Higher Education Connect,These ads ran without a disclaimer,630,1
102406562561015,Mallam Umar Namadi,Muttaka Turaki Gujungu,540,2
2249254108728941,Alh. Yahaya Barambu Project,Alh. Yahaya Barambu Project,529,1
101981965798062,Go-Cares Gombe,Go-Cares Gombe,521,1
103853195540437,Sodabe,Fawole Abiola Mary,518,1
106820952234883,Professor Ngozi Nma Odu,Tamunokiri Biebele Lawrence,514,1
105580098826545,"Rev. Fr. Hyacinth Iormem Alia, PhD","Rev. Fr. Hyacinth Iormem Alia, PhD",497,2
109366762070994,Emodah,Emodah,488,3
111739514017814,official_elpromisekitchen,These ads ran without a disclaimer,468,1
102461042764515,"Directorate of New Media & Strategic Publicity, APC-Badagry Federation",Adeosun Abdulwahab Adebowale,461,1
192696271137891,Yinka Paramole's Blog,These ads ran without a disclaimer,461,1
100104766323253,"Gombe Budget, Planning & Development Partners Office","Gombe Budget, Planning & Development Partners Office",421,1
248202096316030,kaltex_collections,These ads ran without a disclaimer,397,1
668701066598159,مجلس حكماء المسلمين,These ads ran without a disclaimer,251,1
106460282356333,News Nigeria,These ads ran without a disclaimer,229,1
111242048141455,Loan Now,These ads ran without a disclaimer,182,1
116308369063243,Kambria,These ads ran without a disclaimer,167,2
107514052055143,Valington Real Estate Properties,These ads ran without a disclaimer,143,1
195799657105195,SEGi University & Colleges,These ads ran without a disclaimer,≤100,2
103056309161921,Meksmedia,Meksmedia,≤100,1
109834054543701,SolarButterfly,These ads ran without a disclaimer,≤100,1
198454000189884,REW.ca,These ads ran without a disclaimer,≤100,1
435381440344317,Dylan Ogline,These ads ran without a disclaimer,≤100,1
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100,1
112968805056057,Decency Afomulueze Decency,These ads ran without a disclaimer,≤100,1
101578564700517,VOA Africa,These ads ran without a disclaimer,≤100,1
129012103887386,The Online Library of Liberty,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,1
108409741002988,Prince Hadi Sani; SA to Ogun State Governor on Inter-Ethnic Affairs.,Adu Ifeoluwa,≤100,1
469201610080869,Binance,These ads ran without a disclaimer,≤100,1
771462172882741,OnePath Network,These ads ran without a disclaimer,≤100,1
106262850889006,Majestic Inner Mongolia,These ads ran without a disclaimer,≤100,1
111160730747637,Trivia Stars,These ads ran without a disclaimer,≤100,2
