Page ID,Page name,Disclaimer,Amount spent (GTQ),Number of ads in Library
167924689961661,Unidad Nacional de la Esperanza,Leonel Aníbal Quiñónez Aguilar,6000,39
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,2414,17
856012741442139,Ipas LAC,NEUMA,1019,7
1911003529195315,Roberto Arzú,Roberto Arzú García-Granados,609,2
103924088521059,Esto es Guatemala,Emilio Cruz,293,1
104839218452879,Partido Victoria Mixco,Partido Político Victoria,270,1
115400548040796,Guate Al Día,Guate al Dia,227,9
105069184970982,Izabal Al Día,Emilio Cruz,224,1
105847621557877,Que Todos Sepan Huehuetenango,Emilio Cruz,222,1
191866540866722,Elecciones Infantiles,Fundación Elecciones Infantiles de Centroamérica,183,2
115463025737962,Salvador Paiz,Salvador Paiz,180,4
331961940541181,Partido Victoria,Partido Político Victoria,164,1
106908785419555,Goberna Guatemala,Goberna,≤100,4
281554395331686,República,"Republica GT, S.A.",≤100,2
158714780827513,UNFPA,These ads ran without a disclaimer,≤100,7
104635965715303,Asociación Nacional de Especialistas Jubilados del Ejército de Guatemala,These ads ran without a disclaimer,≤100,1
476249212436438,Secretaría de Bienestar Social de la Presidencia,These ads ran without a disclaimer,≤100,1
281554395331686,República,These ads ran without a disclaimer,≤100,1
226406520645,YSL Beauty,These ads ran without a disclaimer,≤100,1
100661818730059,Judgement Day: Decide It,These ads ran without a disclaimer,≤100,1
1883003128429295,Queer Majority,These ads ran without a disclaimer,≤100,1
131602424169035,Oxfam en Español,These ads ran without a disclaimer,≤100,1
1182128755219778,Japan Forward,These ads ran without a disclaimer,≤100,1
