Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
122799741066892,National Youth Commission,National Youth Commission,15124,1
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,5839,9
1571061213111533,GlobeICON,Globe Telecom,3303,1
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2566,1
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,1572,4
263574640376933,Philippine Legislators' Committee on Population and Development,PLCPD,1541,1
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,1496,1
555503991321280,Geraldine Roman,Sulong Pilipinas,1460,1
154386154617,WWF-Philippines,WWF-Philippines,1173,3
100668628818013,Bim Ignacio,Ma Angela Escalona Ignacio,1041,2
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1010,1
100406438859954,Fight Illicit Trade,Fight Illicit Trade,965,2
100170811672425,Kyusi,WFPH,908,8
106621860996841,IOptions Ventures Corp.,iOptions Ventures Corp.,893,2
150218985056317,Senator Koko Pimentel,Friends of Senator Koko Pimentel,867,2
495629064258114,Lolita Karen Javier,Amor U. Nacional,747,1
223618785182273,Pilipinas,WFPH,680,6
104123408073601,"Nikki Prieto-Teodoro, Philippine Special Envoy to Unicef",Maria Lourdes Acosta Gammad,673,1
186667502068528,Larry De Costa,WFPH,625,5
150375428333135,"Office of the Presidential Adviser on Peace, Reconciliation and Unity",Office of the Presidential Adviser on the Peace Process (OPAPP),619,3
163550757135020,News5,News5,599,3
1400141540285408,Paolo Ortega -Paower,Paolo Ortega -Paower,531,2
100613639077658,Councilor Jomil Serna,Friends and Supporters of Jomil Serna,528,1
113367537918249,Mayor Chao-ig Malannag,Menchie Tabcao Kinao,526,5
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,524,1
705660422953865,About Metro Pacific,WFPH,523,5
207494196545897,"San Anselmo Publications, Inc.",Eldrige Marvin Bihis Aceron,512,3
1545669842400799,Konsehal PJ Estavillo,Prince Joen Estavillo,482,4
100305568984268,EdukNaman,Philippine Business for Education,450,2
104736895310671,Danny A. Domingo,Capino Advocates for Digital Media Consultancy,431,1
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,420,1
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Jayvee Timbas,415,2
106467400810139,Sol Aragones,Alagang Sol Aragones On The Gob,407,1
105969951219886,Sibika.ph,Philippine Business for Education,390,2
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",389,1
116877730169772,Atty. Ana Alvarez,Jan Ione Royo Salveron,384,2
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,380,1
914556591894195,CitizenWatch Philippines,CitizenWatch Philippines,377,1
147975588597216,Stratbase,Stratbase,366,1
1452648134951782,Local Government Unit of Solano,Tyrone Joy Galasinao Dagdag,364,2
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Tyrone Joy Galasinao Dagdag,364,2
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,347,2
108276595097870,Neptali Bacuso Camsol,Jonathan Malinias Camsol,345,2
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,339,6
290009901573686,SK Federation of Pagbilao,Josie Irma Roqueza Luce,325,1
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,314,1
374004705980904,Philippine Business for Education,Philippine Business for Education,306,2
225822810955433,Bangsamoro News,Bangsamoro News,297,1
111518131388232,CharityPhilippines.org,CharityPhilippines.Org,280,1
103152762100656,Mark Cojuangco,Footsteps Digital Advertising,267,1
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,264,1
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,262,1
100136438865259,Ako Volunteer - BBM SARA,Volunteerism Initiative,228,1
110021974112031,Harold David Butardo,Harold David Butardo,225,1
114857213210297,Ninong Dela Cruz,Batang Malabon'yan Movement,216,2
100350859238580,Mayor Jassie Tañala,Amor U. Nacional,214,1
100356406226660,Chary Nisce,Chary Nisce,210,1
105691871912480,Joel B. Tingbaoen Jr.,Joel B. Tingbaoen,201,1
106352075165169,e-Boto,e-Boto,200,1
105526014771322,"Jamail ""Atty. Jam"" Macla","Jamail ""Atty. Jam"" Macla",195,1
1424468067858949,Vice Justin Gatuslao,Justin Dominic Silos Gatuslao,192,1
675526249465359,Rolando A. UY,Jerome L. Jungco,165,1
476794459408941,Pinas Forward PH,Pinas Forward PH,154,2
344776885714851,"Congresswoman Emmarie ""Lolypop"" Ouano-Dizon",Joannah Marie Bohol Macalolooy,152,2
271382918008495,City Councilor Kath Silva,Donato Victor Landicho Malabanan,147,1
110505531540054,Hon. Tata Ortega-Casetta,Rolly Jude Mariano Ortega,145,1
796469633795828,Konsehal LIZ Lupisan,Analiza Dela Cruz Lupisan,138,2
1706379116093495,Councilor Michael Roxas Dy,Michael Roxas Dy,135,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,125,2
708168945869494,Budjong Integrated Humanitarian Missions,David Tapales Ramos,119,1
104894502421974,PH Biz Forum,The Message Booster Enterprise,102,3
2526565254236651,SPM Gian Crisostomo,SPM Gian Crisostomo,≤100,2
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,≤100,1
1787372797987380,Sangguniang Kabataan - Brgy. Talomo River,Leonieljun Daig Aresco,≤100,1
257161026196000,Dr. Maria Bella Z. Nonato - Buhi Municipal Councilor,Nomar Casiven Zantua Nonato,≤100,1
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,≤100,2
406656099381045,Jose Ma Montelibano's Blog,Jose Ma. Locsin Montelibano,≤100,1
106982168432828,AGRI Party-list,AGRI Party-list,≤100,1
100770729339080,Cong. Wilbert Lee,Cong. Wilbert Lee,≤100,1
134063767245964,Juvenile Justice and Welfare Council,Juvenile Justice and Welfare Council,≤100,1
269175894020945,Radyo Pilipinas Today,WFPH,≤100,1
103264808504485,ScolaMagis,Scola Magis,≤100,1
387099348540838,Vice Mayor Ninong Dela Cruz,Vice Mayor Ninong Dela Cruz,≤100,1
100313215919594,Konsehal Nikki Ayuban,Patrick Lim Ayuban,≤100,1
379913535548828,Espra,These ads ran without a disclaimer,≤100,1
574493653232980,Narayan Patel MLA,These ads ran without a disclaimer,≤100,1
108155078312735,Councilor Carlo Mendoza,Jan Carlo Castro Mendoza,≤100,1
109586658429240,ATM Alexander Tomawis Mangorsi,These ads ran without a disclaimer,≤100,1
247331620535579,Mike Defensor,The Mike Defensor Organization,≤100,1
257830240980106,Ronnie Dadivas,Roxas City United,≤100,1
185062881523648,DowntoEarth: Farm Store and Cafe,These ads ran without a disclaimer,≤100,1
480552092150213,Malayang Quezon City,The Message Booster Enterprise,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
111303025104461,Yarn ang Pinoy,The Message Booster Enterprise,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,8
102130299317180,Easy Scanner-G,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
204915812876645,CEIBS,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,2
107709755469083,Bayan ng Magigiting,The Message Booster Enterprise,≤100,1
1394433430864608,GIGOS,These ads ran without a disclaimer,≤100,2
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,2
