Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
102931488739,Platforma Obywatelska,Platforma Obywatelska,3542,9
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,3503,10
142614625077,WWF Polska,WWF Polska,2483,28
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,2078,22
178362315106,European Parliament,European Parliament,2062,12
450781218391641,Protestuj.pl,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,1740,1
102811109411234,Do:łącz,Dołącz,1584,15
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,1178,36
136884656519145,IOM Poland,International Organization for Migration,1132,13
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,1038,13
1683534065241470,OKO.press,OKO.press,983,33
1407603489492838,Instytut na rzecz Kultury Prawnej Ordo Iuris,Instytut na rzecz Kultury Prawnej Ordo Iuris,897,1
228168274881,wysokieobcasy,wysokieobcasy,883,23
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,847,2
57544755889,Amnesty International Polska,Amnesty International Polska,842,24
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,743,120
107898832590939,European Commission,European Commission,705,2
1715196158626102,Operacja Czysta Rzeka,Operacjarzeka,566,16
513969188677442,Compassion Polska,Compassion Polska,544,13
104921858016507,Dzień Dobry Podatki,Michał Wilk,529,12
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,482,13
1227194230675141,Pratia,Pratia SA,474,5
339855706171439,Dobra Fabryka,Dobra Fabryka,452,6
50063176484,TVN24,TVN,440,10
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,429,3
344620515579640,Fundacja Równość.org.pl,Fundacja Równość.org.pl,424,19
391098174296294,Super Express,se.pl,408,8
406758116099067,Fundacja Kasisi,Fundacja Kasisi,388,5
178415208919146,Solidarna Polska,Solidarna Polska,382,3
308784726230232,Polskie Stowarzyszenie Zero Waste,Polskie Stowarzyszenie Zero Waste,350,25
312204349288060,Mariusz Gosek,Mariusz Gosek,335,8
311766890555,Fundacja Batorego,Fundacja Batorego,314,56
1476105062719575,Dariusz Matecki - Solidarna Polska,Dariusz Matecki - Solidarna Polska,286,6
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,277,3
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,276,1
1937461523203000,Fundacja Promocji Pojazdów Elektrycznych FPPE,Fundacja Promocji Pojazdów Elektrycznych,263,8
109322024122568,Dagmara Adamiak,Dagmara Adamiak,248,4
283996612400,Fundacja Nasza Ziemia,Fundacja Nasza Ziemia,243,6
395533923834784,PSL Mazowsze,Zarząd Wojewódzki Polskiego Stronnictwa Ludowego Województwa Mazowieckiego,233,24
749393698434460,Jarosław Krajewski,Jarosław Krajewski,217,3
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,216,5
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,Polska Agencja Rozwoju Przedsiębiorczości,213,3
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,200,7
110554885250920,Postawmy na młodzież,Stowarzyszenie Projekt Poznań,194,19
173086948664,Infor.pl,Infor.pl,186,10
475584852475176,Pozytron,Bartłomiej Jan Ginter,183,9
203627442993022,Portal Oświatowy,Wiedza i Praktyka,181,3
144808095552639,ING Polska,These ads ran without a disclaimer,166,1
362731483842344,Agro Trust - Skup i  #𝐖𝐢𝐚𝐝𝐨𝐦𝐨ś𝐜𝐢𝐙𝐛𝐨ż𝐨𝐰𝐞,Marcin Robert Witzling,154,1
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,153,11
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,151,9
229797220398331,Kampania Przeciw Homofobii,Kampania Przeciw Homofobii with Facebook ad credits,147,84
90194404398,Helsińska Fundacja Praw Człowieka,Helsińska Fundacja Praw Człowieka,144,62
138177746243197,Uniwersytet Papieski Jana Pawła II w Krakowie,Uniwersytet Papieski Jana Pawła II w Krakowie,134,1
292514454554454,Cartrack Polska,Cartrack Polska,124,2
