Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,44455675,213
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,16280578,60
23383061178,Prabowo Subianto,indonesia Adil makmur,13383993,13
106397652451725,Barisan Biru Langit,Barisan Biru Langit,5902602,19
317965655213024,Gerakan Nahdliyyin Bersatu,Gerakan Nahdliyyin Bersatu,4499022,1
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,3808782,22
108132042285089,Erwin Aksa,Yayasan Golkar Institute,2524296,104
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,2520644,9
102793242742002,Jaksapedia,JAKSAPEDIA,2451017,34
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,2007355,40
100649018546817,GanjarFans,GanjarFans,1485143,17
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,1310673,19
111864151754055,Esensi TV,Esensi Tv,981905,82
103115509465525,Achmad Fauzi Wongsojudo SH. MH.,Cak Fauzi JATIM,981757,10
106690092440342,Pemilu KIT,PEMILU KIT,750973,17
164909433966316,Suara Anies,Suara Anies,695986,2
104899195891472,Berita Ganjar Pranowo,Berita Ganjar Pranowo,690348,34
101804639078770,Unboxing Anies,Unboxing Anies,683231,3
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,619751,2
110419528729730,Golkar Makassar,Yayasan Golkar Institute,525496,20
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,500031,11
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,419326,9
104317482149268,DPRD Provinsi Jawa Timur,DPRD Provinsi Jawa Timur,405435,16
104427162506872,Fakta Anies,Fakta Anies,386797,36
105523409172833,Kicauan Garuda,Kicauan Garuda,386046,4
197545083607941,Harian Kompas,Harian Kompas,375826,11
110547131467051,Ikfina Fahmawati,Ikfina Fahmawati,374935,3
110294151987732,Head Politika,Head Politika,340678,1
39253583478,PDI Perjuangan,PDI Perjuangan,332060,31
349963858704476,Komit Digital,Komit Digital,330244,68
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,325062,2
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,321709,12
2226767280926469,Puteri Anetta Komarudin,Puteri Anetta Komarudin,314169,5
104161768809633,Dompet Yatim Dan Dhuafa,Dompet Yatim Dan Dhuafa,274725,3
104830667806476,Melihat Indonesia,Melihat Indonesia,225492,14
111805655036485,Humas DPRD Pati,Humas DPRD Pati,202874,3
110750361762052,Pikiran Rakyat,Pikiran Rakyat,181676,40
