Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
532962446729390,Australian Families,Department of Social Services,6631,49
102329728050606,Yes23,Yes23,4689,114
119271104477423,Save Your Local Pharmacy,The Pharmacy Guild of Australia,3527,33
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3524,303
334563333634959,Australian Government Department of Education,Australian Government Department of Education,2705,7
104180525925926,Fair Australia,Advance Australia,1623,29
1776727752614025,Glencore,Glencore Australia,1149,13
528169690561801,Cameron Caldwell,Liberal National Party of Queensland,991,8
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,875,13
160054227468,World Vision Australia,World Vision Australia,845,9
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,835,3
49453745631,Amnesty International Australia,Amnesty International Australia,794,24
120075541104233,Gold Coast Labor,Queensland Labor,769,7
89794331215,Oxfam,Oxfam Australia,754,66
105140971475089,Chuffed.org - Australia,Chuffed.org,701,5
117806591312470,Not Enough,Advance Australia,697,18
113998151684022,Referendum News,Advance Australia,673,29
92824008332,Plan International Australia,Plan International Australia,661,13
181578525342930,Master Builders Australia,Master Builders Australia,609,23
404948826259784,Senator James McGrath - Fighting for Queensland,Senator James McGrath - Fighting for Queensland,593,12
350996037887,Beyond Zero Emissions,Beyond Zero Emissions,590,20
231341250224498,Australian Ethical Investment,Australian Ethical Investment,584,19
101589645013040,Thrive by Five,Thrive By Five,547,7
10852627380,World Animal Protection Australia,World Animal Protection Australia,538,25
146307378744087,The Victorian Electoral Commission,Victorian Electoral Commission,515,3
103259978010848,SA Government,South Australian Government,509,43
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,474,10
10113538711,WWF-Australia,WWF-Australia,473,8
59024478936,Monash University,Monash University,448,18
125812604095801,Invasive Species Council,Invasive Species Council,416,58
494820897261439,Bank Australia,Bank Australia,404,16
129819533748295,Andrew Leigh MP,Andrew Leigh MP,395,5
133570433378147,Roger Cook,WA Labor,371,3
397307097023253,Justine Elliot MP,Justine Elliot MP,343,2
387624131383295,Dept of Communities and Justice NSW - stronger together,Department of Communities and Justice,339,2
759333260797196,Libby Mettam,Libby Mettam,332,4
149648047339,Save the Children Australia,Save the Children Australia,323,21
8422338499,The Wilderness Society,The Wilderness Society,312,36
536780606335962,Michelle Landry,Michelle Landry,312,4
36002998891,City of Sydney,City of Sydney,281,3
105348385388237,Senator Babet,Senator Babet,266,5
134712696593275,Dan Andrews,Daniel Andrews MP,261,3
150531471706491,Tasmanian Electoral Commission,Tasmanian Electoral Commission,261,4
536223530633109,Freedom Property Investors,These ads ran without a disclaimer,249,1
223820240968967,Western Australian Electoral Commission,Western Australian Electoral Commission,236,2
182564410468,Australia for UNHCR,Australia for UNHCR,231,15
100385049145414,Allegra Spender,Allegra Spender MP,219,12
471390022952217,APPEA - Our Natural Advantage,APPEA,219,33
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,214,26
113115292085361,DrinkWise,DrinkWise,214,10
121201504755819,Animal Justice Party AJP Victoria,Animal Justice Party,200,10
352953834815624,Jason Wood MP,Jason Wood MP,194,5
117058357932949,Constitutional Equality,Constitutional Equality,193,7
157812980921536,Environmental Defenders Office,Environmental Defenders Office,190,30
100162559396,The Australia Institute,The Australia Institute,188,1
523586527672529,Annastacia Palaszczuk MP,Annastacia Palaszczuk MP,187,9
272757739102,Engineers Australia,Engineers Australia,183,4
172094012830551,Australian Paralympic Team,Paralympics Australia,173,4
162107547181406,LNP - Liberal National Party,Liberal National Party of Queensland,170,36
101594851651707,The Affordable Housing Party,The Affordable Housing Party,170,1
104419985146228,Ekō Australia,Ekō Australia,167,3
316480331783930,Australian Unions,Australian Unions,165,65
