Page ID,Page name,Disclaimer,Amount spent (UYU),Number of ads in Library
105372794744976,Intendencia de Paysandú,Intendencia Departamental de Paysandú,7541,8
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,4340,11
143923892393748,Instituto Nacional de la Juventud (MIDES-INJU),Instituto Nacional de la Juventud,2054,1
487382181357231,Diego Echeverría,Javier Guadalupe,1815,2
1663909410533738,Pit-Cnt - oficial,PITCNT,1543,4
308762172579887,Rodrigo Goñi Reyes,Maria Florencia Porro,571,4
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,469,5
409758545881921,Intendencia de Colonia,Intendencia de Colonia,437,1
102337244995366,Prudencia Uruguay,Santiago Raffo Arias,367,1
118843371534548,AUTE - Agrupación UTE - Sitio Oficial,AUTE,309,2
103988995047541,Diputada Nancy Nuñez Soler,Nancy Estela del Pilar Nuñez Soler,212,1
102807685873350,Facundo Marziotte,AE Comunicacion Visual,191,1
109742511433906,Intersocial Maldonado,Irene Gonçalvez Mautone,≤100,1
1727280190891954,FRANCE 24 Español,These ads ran without a disclaimer,≤100,3
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100,1
1424003061235730,Asociación Autismo en Uruguay,Arlene Raquel Navarro Aguiar,≤100,1
339506493370193,Richard Sander,Richard Saul Sander Darín,≤100,1
518564558675769,Vertiente Artiguista San José,Daniel Fernando Blanco D'Oliveira,≤100,1
106317295238732,Amos Emard,These ads ran without a disclaimer,≤100,1
107680212029365,Todos Por Río Negro,Alejandro Matias Roverano Ayala,≤100,1
108589308689303,flor_regidor_astrologia,These ads ran without a disclaimer,≤100,1
106337142302900,hombreqescribe,These ads ran without a disclaimer,≤100,1
539674203412167,Magda Tagtachian,These ads ran without a disclaimer,≤100,1
292129440851133,CropLife Latin America,These ads ran without a disclaimer,≤100,1
110919974897108,SH,These ads ran without a disclaimer,≤100,1
104763178714577,Gels MDPI,These ads ran without a disclaimer,≤100,1
189232005248268,CTG,These ads ran without a disclaimer,≤100,1
984834781647717,Diputada Alexandra Inzaurralde,Alexandra Inzaurralde,≤100,1
