Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,2888,33
550280998481446,Rasha Kelej,Rasha Kelej,1811,15
102883459081121,Mohamed Taher - محمد طاهر,Mohamed Taher - محمد طاهر,1761,9
114229523780037,أحمد إبراهيم البنا - Ahmed Ibrahim Elbanna,Ahmed El Banna,1124,1
2035593490055091,النائب عمرو القطامي,سيد أحمد,1092,7
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,970,2
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,848,4
107767437680846,أحمد صلاح الطاروطي,Suzie Raafat,814,1
105295784663620,المهندس/ محمد رشاد  البرتقالى,Saeed Abd-Almonem,624,2
1632636017007559,Mohamed Mostafa Elsallab محمد مصطفي السلاب,Mohamed Mostafa Elsallab محمد مصطفي السلاب,573,4
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,526,8
110877857406073,المهندس حسام لبن,المهندس حسام لبن,415,4
103571604973098,هشام حسين - Hesham Hussein,هشام حسين - Hesham Hussein,414,3
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,411,2
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,376,3
276697006128659,Balance pharma,These ads ran without a disclaimer,329,3
110647840532680,Merge Mayor,These ads ran without a disclaimer,328,1
319044774889435,المركز الإعلامي للنائب هاني خضر,النائب هاني خضر,327,2
112709551678127,الصفحة الرسمية لبرنامج آخر كلام,These ads ran without a disclaimer,228,1
801866783213943,محمد طلبة - Mohamed Tolba,Mohamed Elsayed Tolba,213,2
308088503057656,النائب محمود عصام,النائب محمود عصام,204,5
1720882541553191,حسن عمار - Hassan Ammar,حسن عمار,203,1
1424610401122573,هاني العتال - Hany Alattal,محمد السيد عبد الستار,200,1
101586878327765,Hassanein Tawfiq - حسانين توفيق,Hassanein Tawfiq - حسانين توفيق,189,4
113101433777546,Essam Diab - عصام دياب,Mahmoud Mostafa Ghorab,174,1
102806525317449,Delta Landmark,Delta Landmark,166,4
102752291431181,المهندس حازم الجندي - Hazem ElGendy,المهندس حازم الجندي - Hazem ElGendy,156,4
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,152,4
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,151,3
1994786354105727,النائب أحمد فرغلى,احمد فرغلى,145,1
595025640685644,النائبة شيرين عبد العزيز - Sherin abdelaziz,النائبة شيرين عبد العزيز - Sherin abdelaziz,139,2
105872082337085,الصفحه الرسمية للنائب أحمد عبدالجواد,ابراهيم احمد ابراهيم محمد,135,1
166420296805460,حزب المحافظين,حزب المحافظين,127,1
597559790371644,نادى الزهور الرياضى,نادى الزهور الرياضى,127,2
118992379972310,Fatmah Selim - فاطمة سليم,Fatmah Selim - فاطمة سليم,122,2
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,≤100,1
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,≤100,1
112072071382470,أحمد الفار - Ahmed Elfar,Noha Mohamed Ibrahim,≤100,1
300230063420035,وزارة التضامن الاجتماعي,These ads ran without a disclaimer,≤100,1
2102862883129084,حجازى للاستشارات القانونية,حجازى للاستشارات القانونية,≤100,1
103291013528894,Dr.Mokhtar Gomaa,Ahmed Zaatar,≤100,2
131814203525361,CC Plus,Nourhan Osama,≤100,3
249311655141261,Hala Abou Elsaad - هالة ابو السعد,Hala Abou Elsaad - هالة ابو السعد,≤100,2
