Location name,Amount spent (USD)
Analamanga,≤100
Analanjirofo,≤100
Androy,≤100
Atsimo-Andrefana,≤100
Atsinanana,≤100
Boeny,≤100
Haute Matsiatra,≤100
Vakinankaratra,≤100
Vatovavy-Fitovinany,≤100
