Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
220543443746,International Rescue Committee - UK,International Rescue Committee UK,9603,143
10677003998,Shelter,Shelter,8080,138
7715002593,UNICEF UK,Unicef UK,6722,17
100465485648,British Gas,British Gas,6519,7
21242962092,ClientEarth,ClientEarth,4160,72
102639461303190,Fair Pay For All,Fair Pay For All,3989,103
311627208673,WWF UK,WWF UK,3539,72
9250349228,Greenpeace UK,Greenpeace UK,2230,7
208573062515662,Freedom from Torture,Freedom from Torture,1771,91
158077247591710,Refuge,Refuge,1653,128
7624294394,Amnesty International UK,Amnesty International UK,1651,68
170911309781648,Veganuary,Veganuary,1412,70
7569385657,Co-operative Party,Co-operative Party,1393,3
7214031395,Oxfam Great Britain,Oxfam Great Britain,1332,50
26698813123,British Red Cross,British Red Cross,1311,51
37981137361,The Children's Society,The Children's Society,1277,46
408582579294175,UK government,UK Government,1266,30
35671512696,World Animal Protection UK,World Animal Protection UK,1113,41
353224381469808,ifaw,IFAW,1060,32
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1042,59
799576543492660,The Week Junior,The Week Junior,983,64
348366988862054,Oxfam Campaigns,Oxfam Great Britain,980,7
117476785190,Save the Children UK,Save the Children UK,961,8
7527864602,WaterAid UK,WaterAid UK,948,49
7043497714,Christian Aid,Christian Aid,885,16
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,856,8
1613092172114946,DWP Digital,Department for Work and Pensions,781,4
121936349543,World Vision UK,World Vision UK,776,21
230343220395979,NOW,Mediacom UK,700,5
368213053329553,"Department for Business, Energy and Industrial Strategy",These ads ran without a disclaimer,692,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,627,1
165099760197787,Welsh Government,Welsh Government,621,196
40409120801,Refugee Council,Refugee Council,554,4
117509421272,St Mungo's,St Mungo's,501,27
1660600037490738,Guardian Labs,Guardian Labs,491,23
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,490,24
101558386889,Shelter Scotland,Shelter Scotland,445,24
112845639376,Refugee Action,Refugee Action,430,130
116625838402686,FareShare,FareShare,391,31
106946654868342,Water's Worth Saving,Water UK,387,104
6233536938,War Child UK,War Child UK,385,21
1450681158291594,Counter Terrorism Police UK,Counter Terrorism Police UK,365,12
13047522725,Crimestoppers,Crimestoppers,360,36
18044497940,Plan International UK,Plan International UK,355,28
54605029793,British Medical Association,British Medical Association,337,4
101255718164248,350 UK,350.org,333,5
177855115588808,The Week UK,The Week UK,327,26
108951391565231,Help to Heat,Huw John Llewellyn,307,10
1046117708754519,Care4Calais,Care4Calais,268,13
1249402458491333,"ThreatLocker, Inc",These ads ran without a disclaimer,263,4
200786289976224,The Scottish Government,The Scottish Government,262,5
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,261,43
112712550420527,Sumofus UK,SumOfUs,247,1
8539814909,International Animal Rescue,International Animal Rescue with Facebook Ad Credits,244,5
274651352565844,Oltco Ltd,Oltco Ltd,241,113
59304777880,YMCA England & Wales,YMCA England & Wales,241,20
10986039307,VSO,VSO,227,60
97116898596,Sightsavers,Sightsavers,226,12
290498754454402,European Movement UK,European Movement UK,225,8
313376249090900,The Humane League UK,The Humane League UK,224,5
2047806148766050,Animal Equality UK,Animal Equality UK,220,7
18168505158,The Woodland Trust,Woodland Trust,218,45
6708565748,CBM UK,CBM UK,203,8
1645963095654688,Healthier Scotland,The Scottish Government,202,5
1682367945366856,POWER Film,Power Film,186,2
8270524646,Alzheimer's Society,Alzheimer's Society,184,4
7231383046,RSPCA (England & Wales),RSPCA,174,4
547761111920012,Anglian Water - Love Every Drop,Anglian Water,168,4
114651147002520,SSE Energy Solutions,SSE,167,6
39605200520,ActionAid UK,ActionAid UK,163,24
115573996757772,VICE World News,These ads ran without a disclaimer,154,10
135456716565905,Guardian Jobs,Guardian Jobs,154,26
139695000173,Good Energy,Good Energy,139,29
249209468838241,Good Law Project,Good Law Project,137,54
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,137,22
949047155159569,ConnectFutures,ConnectFutures with Facebook Ad Credits,136,5
169042736456594,All Out,All Out,134,10
110647840532680,Merge Mayor,These ads ran without a disclaimer,132,1
175067939218623,Mercy Corps - Europe,Mercy Corps Europe,130,3
13533633585,National Trust,National Trust,129,2
166335402260,Scottish Water,Scottish Water,128,6
88845925295,Fairtrade Foundation,Fairtrade Foundation,122,3
195754307110390,Right To Life UK,Right To Life UK,121,3
358706239805,Scope,Scope,114,8
97283538614,Cool Earth,Cool Earth,114,2
111339325988454,The Coders Guild,The Coders Guild,111,3
730993880393394,Michelle O'Neill,Sinn Féin,108,17
569834799727730,National Grid UK,National Grid UK,104,3
