Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
532962446729390,Australian Families,Department of Social Services,4712,49
307341981788,Australian Labor Party,Australian Labor Party,3634,5
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3331,137
331204223675563,United Australia Party,United Australia Party,3241,2
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,2486,16
177072498997234,NSW Electoral Commission,NSW Electoral Commission,2159,24
8422338499,The Wilderness Society,The Wilderness Society,1613,133
107113675572590,Dirty Dozen,Solutions for Australia,1575,54
807722379247301,Clive Palmer,United Australia Party,1569,1
494820897261439,Bank Australia,Bank Australia,1493,44
10113538711,WWF-Australia,WWF-Australia,1487,6
102123539486514,Roshena Campbell,Liberal Party of Australia,1269,3
1776727752614025,Glencore,Glencore Australia,1163,12
447447719391089,Health Care Providers Association,Health Care Providers Association,1086,8
105140971475089,Chuffed.org - Australia,Chuffed.org,1081,4
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,1057,13
1718340018404039,SBS On Demand,SBS On Demand,924,2
345960425540557,The Climate Council,The Climate Council,917,24
92824008332,Plan International Australia,Plan International Australia,842,29
159755107407902,The Growth Faculty,The Growth Faculty,724,5
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,680,32
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,674,8
362805317148988,Keith Pitt,Keith Pitt,607,6
200480966638039,Supremacy 1914,These ads ran without a disclaimer,558,2
134712696593275,Dan Andrews,Daniel Andrews MP,505,4
184543928960,National Party of Australia,National Party of Australia,494,61
13561467463,Liberal Party of Australia,Liberal Party of Australia,483,2
104389532222332,Solutions,Solutions for Australia,477,36
145262132264710,Angus Taylor MP,Angus Taylor MP,470,6
159487260807787,Tindo Solar,Tindo Solar,452,6
1709862952614643,Senator James Paterson,Senator James Paterson,438,2
102329728050606,Yes23,Yes23,383,5
352953834815624,Jason Wood MP,Jason Wood MP,368,5
110456094190032,Changing Aged Care,HSU National,364,14
125812604095801,Invasive Species Council,Invasive Species Council,349,100
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,344,4
107765634022348,Henry Pike MP,Henry Pike MP,332,6
399509993393842,Senator Anne Ruston,Senator Anne Ruston,322,10
50461955643,UNSW,UNSW Sydney,320,4
182564410468,Australia for UNHCR,Australia for UNHCR,316,96
54879226285,Teach For Australia,Teach For Australia,311,36
171208803080734,Simon Birmingham,Simon Birmingham,302,4
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,297,22
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,297,4
694832627392516,Prime Super,Prime Super,272,122
207984645959183,Shooters Fishers and Farmers Party,Shooters Fishers and Farmers Party,250,6
157812980921536,Environmental Defenders Office,Environmental Defenders Office,244,28
