Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
475681929154100,国連UNHCR協会,国連UNHCR協会,175201,26
684161888345926,西日本新聞me,西日本新聞me,60439,25
1904070096535109,スマート選挙,株式会社センキョ,39064,6
106708475612902,愛知県商工会連合会,愛知県商工会連合会,37238,1
664345490331547,ビジネス＋it（Business+it）,ビジネス＋it（Business+it）,32015,5
107345826004593,チューリッヒ保険会社,These ads ran without a disclaimer,30476,1
298060150283457,大分県日出町,帆足吉美,27290,31
208661552479830,日本財団,Shigeru Fujita,23044,6
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,22710,14
105769308177082,バクラク経費精算・バクラク請求書,These ads ran without a disclaimer,21557,6
103608295921604,佐賀県知事選2022,野口大希,9275,1
102468941548369,宮城県民共済,宮城県民共済,5864,3
102123262349398,県知事トークキャラバン事務局,面木 洋一,5212,1
101496639287438,オーラのひかり,These ads ran without a disclaimer,4998,1
100251962938282,スピリチュアル心理,These ads ran without a disclaimer,4612,1
1397074863864450,Fair Finance Guide Japan,Fair Finance Guide Japan,4267,2
298060150283457,大分県日出町,大分県日出町,3739,6
218701541548983,日本共産党横浜市会議員団,日本共産党横浜市議団,3719,1
108376385402890,センキョマッチ,株式会社センキョ,3165,2
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,3152,1
459101354119592,石巻金華鯖ずし”華ずし”,Tsubasa Itabashi,3112,1
486499008189961,Inspire（インスパイア）：地方創生イノベータープラットフォーム,一般社団法人INSPIRE,3059,1
544702409046206,手相の見方大事典テソペディア,株式会社Qu Creation,3003,1
103921962501743,こまざき美紀,こまざき美紀,2859,2
414756385218124,関西ngo協議会,特定非営利活動法人関西NGO協議会,2724,1
1859782074265187,小林ひとし-葛飾区議会議員,Hitoshi Kobayashi,2435,1
200121530091286,いただきへの、はじまり　富士市,富士市,2252,1
256504371891671,the-issues.jp,株式会社issues,1686,24
435250336532462,財界さっぽろ,Daisuke Shimizu,1532,1
151214938794853,ミエセン,ジャッグジャパン株式会社,1472,9
104216182519723,塾生代表選挙管理委員会,These ads ran without a disclaimer,1124,1
105863939010555,株式会社jbt,These ads ran without a disclaimer,1081,1
104533215755145,ZOE_Japan,ZOE Japan,1075,1
852134404953989,神戸市会議員 岡田 ゆうじ,岡田ゆうじ,1029,2
259163764160829,FoE Japan,FoE Japan,1024,2
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,986,1
110256441562343,Buzz_channel,These ads ran without a disclaimer,963,1
114564043562052,SDGs Online FESTA,Akiyama Kohjiro,886,2
211683239011895,大東建託株式会社,ASUE株式会社,839,2
168869767018564,白石洋一よういち,Yoichi Shiraishi,755,1
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,608,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,555,1
2466047546759669,せりざわ裕次郎　品川区議 自民党,せりざわ裕次郎【品川区議会議員 自民党】,454,1
1693424197555537,赤磐市議会議員 佐々木ゆうじ,Sasaki Yuji,454,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,405,1
102345105947737,選挙しか勝たん！どぶ板を業者に任せる楽ちん候補予定者のための「ポスターPR党」by 選挙ドットウィン「03-6915-2310」,僕俺株式会社,374,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,333,1
103088645907824,La mer,These ads ran without a disclaimer,328,1
192399998157650,市来ハヤト（大阪維新の会）,市來隼後援会,303,1
881025135256351,Japan In-depth,Japan In-depth,267,1
498506186984315,多摩市議会議員・藤條たかゆき,Takayuki Tojo,236,1
163897240844320,高木信明＠葛飾区議会危機管理対策委員長,高木 信明,213,1
243143172757375,情報ドットコム（K.Oshima）,大島 和彦,188,1
270368192998908,世田谷区議会議員  あべ力也,阿部 力也,188,1
110410977942974,月光会さおとめ智子ジェンダー政策研究会,These ads ran without a disclaimer,188,1
109783527352528,マネーフォワード Business,These ads ran without a disclaimer,179,1
104935128317884,Vecchia Jane - illustration,These ads ran without a disclaimer,144,1
100466846248633,AI Mage,These ads ran without a disclaimer,144,3
112413612104443,This is Finland,These ads ran without a disclaimer,144,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,139,4
349247595918463,村上洋子のいきいきレポート,These ads ran without a disclaimer,≤100,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,≤100,1
1272244426230126,あべてつみ後援会,Tetsumi Abe,≤100,1
1582123948710109,阿久根市長候補  白石じゅんいち,These ads ran without a disclaimer,≤100,1
134759823201070,蒂摩爾古薪舞集 Tjimur Dance Theatre,These ads ran without a disclaimer,≤100,1
101493902773017,SPIC-Turkey,These ads ran without a disclaimer,≤100,1
269003270171132,拾易台灣觀察站 sez TWN observatory,These ads ran without a disclaimer,≤100,1
598705943508458,ADB Publications,These ads ran without a disclaimer,≤100,1
1062963547225217,The Bar-Tur Photo Award,These ads ran without a disclaimer,≤100,1
112189620921967,Roisin Jones,These ads ran without a disclaimer,≤100,1
436114526402434,HiiL,These ads ran without a disclaimer,≤100,1
203857292983532,AviationCV.com,These ads ran without a disclaimer,≤100,1
303624683019094,HACEY's Health Initiative,These ads ran without a disclaimer,≤100,1
