Location name,Amount spent (USD)
Gaafu Alif Atoll,≤100
Gnaviyani Atoll,≤100
Haa Alif Atoll,≤100
Kaafu Atoll,≤100
Laamu Atoll,≤100
Lhaviyani Atoll,≤100
Meemu Atoll,≤100
