Location name,Amount spent (EUR)
Carlow,≤100
Cavan,≤100
County Clare,118
County Cork,591
County Laois,≤100
County Leitrim,≤100
County Longford,≤100
County Louth,215
County Mayo,121
County Meath,202
County Monaghan,≤100
County Offaly,≤100
County Tipperary,169
County Westmeath,≤100
Donegal,167
Dublin,2269
Galway,277
Kerry,174
Kildare,222
Kilkenny,≤100
Limerick,224
Roscommon,≤100
Sligo,≤100
Unknown,≤100
Waterford,136
Wexford,177
Wicklow,171
