Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,4700,162
101589645013040,Thrive by Five,Thrive By Five,1741,56
213476079972,Essential Workers Deserve Better,Mark Morey,1740,54
107113675572590,Dirty Dozen,Solutions for Australia,1395,72
10113538711,WWF-Australia,WWF-Australia,1359,6
351313714891862,Australian Good Meat,Meat & Livestock Australia,1248,2
1776727752614025,Glencore,Glencore Australia,1195,8
177072498997234,NSW Electoral Commission,NSW Electoral Commission,1097,22
308746806571901,Advance Australia,Advance Australia,999,92
447447719391089,Health Care Providers Association,Health Care Providers Association,998,10
92824008332,Plan International Australia,Plan International Australia,977,13
682268945137255,Chris Minns,Chris Minns MP,966,9
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,870,11
101791315693,Destiny Rescue,Destiny Rescue,778,4
352953834815624,Jason Wood MP,Jason Wood MP,657,10
494820897261439,Bank Australia,Bank Australia,553,38
118601381509264,Public Transport Victoria,Public Transport Victoria,524,3
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,510,10
182564410468,Australia for UNHCR,Australia for UNHCR,509,92
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,491,26
102329728050606,From the Heart,Cape York Institute,463,5
8422338499,The Wilderness Society,The Wilderness Society,431,145
575557119153505,Department of Planning and Environment,"NSW Department of Planning, Industry and Environment",396,10
149648047339,Save the Children Australia,Save the Children Australia,371,22
345960425540557,The Climate Council,The Climate Council,350,42
105931422364976,Jacqui Scruby,Jacqui Scruby,339,8
100157751855023,Wayne Farnham,Wayne R Farnham,289,6
316480331783930,Australian Unions,Australian Unions,279,42
694832627392516,Prime Super,Prime Super,260,154
504855933190931,Time for Change - Change Aged Care,United Workers Union,252,64
329777267205680,ACT Government,ACT Government,243,6
159487260807787,Tindo Solar,Tindo Solar,238,2
10852627380,World Animal Protection Australia,World Animal Protection Australia,224,13
479405598755720,Women NSW,Women NSW,222,12
135933556447881,Australian Republic Movement,Australian Republic Movement,215,14
105193414903922,Australian Values,Department of Home Affairs,212,10
328245481103110,Senator Alex Antic,Alex Antic,209,7
710266392358023,Future Super,Future Super,195,6
1498097880485549,Tara Cheyne MLA,Tara Cheyne for ACT Labor,185,1
105084998845350,BPH Energy,BPH ENERGY LTD,181,53
495942030479550,Electoral Commission of South Australia,ECSA,179,1
280996218747910,Tim Richardson,Tim Richardson,179,8
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,166,22
150255771679533,Karen Andrews MP,Karen Andrews MP,165,2
1943258269309425,Equality Australia,Equality Australia,165,18
157481181070130,Indigenous Employment Australia,Access,164,59
147373667055,Senator Nick McKim,Senator Nick McKim,162,2
952274664938382,Phillip Thompson OAM MP - Serving Our Community,Philip Bruce Thompson,159,2
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,159,17
24495551981,The Greens NSW,The Greens NSW,155,6
21145917717,Powerhouse Museum,Powerhouse Museum,135,4
1483396328456198,Acciona.Australia,ACCIONA Australia,133,4
100356216050100,Family First Party Australia,Family First Party Australia Ltd,133,6
231341250224498,Australian Ethical Investment,Australian Ethical Investment,131,54
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,123,2
101934832754638,Joeline Hackman,Joeline Pty Ltd,115,6
105140971475089,Chuffed.org - Australia,Chuffed.org,105,1
272757739102,Engineers Australia,Engineers Australia,101,4
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,101,22
801533023293160,Binary,Gender Awareness Australia,≤100,30
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,≤100,6
111577958275695,Better BeCause,Better BeCause,≤100,12
303724473086333,Advocacy Tasmania,Advocacy Tasmania,≤100,2
154716001389058,Clare O'Neil MP,Clare O'Neil MP,≤100,2
161854162881,Greenfleet,Greenfleet,≤100,9
