Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
106008800769282,KHNP,Bistro Social s.r.o.,12089,3
102845669064210,Danuše Nerudová,Danuše Nerudová,9327,22
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,8317,17
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,7052,18
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",6133,41
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,4162,12
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,3666,6
295889117124834,Tipsport,Tipsport,3535,2
1432139953751418,Josef Středula,Josef Středula,1982,2
137778619615350,Voyo.cz,TV Nova s. r. o.,1969,7
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,1820,30
1956144064659620,BlueTV,Aliance pro budoucnost,1392,1
137301989386,Aktuálně.cz,Aktuálně.cz,1370,6
310744935780286,Petr Veselka-starosta MOaP,Petr Veselka,1326,2
251656685576,KDU-ČSL,KDU-ČSL,1223,7
117111438676,Asociace společenské odpovědnosti,Asociace společenské odpovědnosti,1159,4
106534015041138,Kohonevolit.cz,Kohonevolit z. s.,914,1
52479821102,Týdeník Respekt,Týdeník Respekt,850,5
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",752,10
202451429883,Novinky.cz,Borgis a. s.,715,1
1870450529906750,TERA.cz,TERA Systems s.r.o.,714,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,682,3
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,628,1
432445257544169,Global City Community,These ads ran without a disclaimer,609,10
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,603,2
1934837773438430,Pavel Fischer,Pavel Fischer,574,2
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",560,4
132373033451174,PR Klub,"PR Klub, z. s.",499,1
178362315106,European Parliament,European Parliament,483,4
693725074166331,Naše zdravotnictví,Naše zdravotnictví,473,5
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,458,2
171936526824,EKONOM.cz,"Economia, a.s.",443,3
194467420912201,Já volím děti,Já volím děti,407,11
107341405343516,Mise Ukrajina,Mise Ukrajina,382,3
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,372,4
317530692148022,Evropa v datech,Evropa v datech,327,2
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,327,2
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",308,1
424114981002397,Český rozhlas Plus,Český rozhlas,308,16
113437470509035,Za normální svět,Karel Halačka,295,2
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková,292,2
54779960819,United Nations,United Nations with Facebook Ad Credits,271,9
1469427909957890,Reportér magazín,Reportér magazín,262,1
102090718057736,Urban Developers and Investors,"Urban Developers and Investors, s.r.o.",257,1
229294384295513,"Přemysl Rabas, senátor",Premysl Rabas,229,1
345130612167293,Demagog.CZ,Demagog.cz,223,1
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,217,5
110208494972750,"Eva Rajchmanová, senátorka za Hodonínsko a Kyjovsko",KDU-ČSL,213,6
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,201,2
799083753454179,Voxpot,Voxpot z. ú.,197,4
2156599824411421,"Vojtěch Kos, starosta Prahy 12",Vojtěch Kos,189,1
