Location name,Amount spent (EUR)
Attica (region),1966
Central Greece (region),109
Central Macedonia,623
Crete,243
Eastern Macedonia and Thrace,175
Epirus (region),140
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),268
Southern Aegean,167
Thessaly,360
Unknown,≤100
Western Greece,190
Western Macedonia,≤100
