Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
149833938363019,Century Tuna Superbods,These ads ran without a disclaimer,106746,7
107853288892129,Don Artes,Friends of Don Artes,43316,4
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,14441,10
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,13427,5
555503991321280,Geraldine Roman,Sulong Pilipinas,11834,1
48688071399,Greenpeace Philippines,Greenpeace Philippines,7171,6
253615198009828,Anglo American,These ads ran without a disclaimer,5387,1
34087138567,Optum,These ads ran without a disclaimer,5201,1
101520066053972,RepublicAsia,"RepublicAsia Media, Inc.",4446,4
265779500134955,SM Supermalls,SM Supermalls,3922,4
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,3211,44
223618785182273,Pilipinas,WFPH,3198,25
242562552438872,DOST-STARBOOKS,DOST-STARBOOKS,2974,8
102340105982970,MABULOk San Fernando,Teresita Bolima,2635,1
547821942058909,Pilipinas Today,WFPH,2554,23
200480966638039,Supremacy 1914,These ads ran without a disclaimer,2522,2
197727873578501,Senator Migz Zubiri,Senator Migz Zubiri,2499,1
495629064258114,Lolita Karen Javier,Amor U. Nacional,2314,3
269175894020945,Pilipinas Today,WFPH,2268,20
101382091400564,Atty. Tony Roman,Sulong Pilipinas,2229,3
107500025457981,,Teresita Bolima,2193,1
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",1951,1
112952897079549,Energy Development Corporation,Energy Development Corporation,1798,7
103401515144127,Atty. Migs Nograles,Atty. Migs Nograles,1716,9
150218985056317,Senator Koko Pimentel,Friends of Senator Koko Pimentel,1709,2
100170811672425,Pilipinas Today Kyusi,WFPH,1695,16
1922749344643532,The World Tonight,The World Tonight,1616,17
325780477966356,Geo 24/7,Energy Development Corporation,1524,4
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,1450,5
257830240980106,Ronnie Dadivas,Roxas City United,1276,6
1380167115635985,LEDS Clothing,LEDS Clothing,1228,10
263574640376933,Philippine Legislators' Committee on Population and Development,PLCPD,1202,1
404729389612751,"Teodorico ""Nonong"" T Haresco, Jr",BIHA-MPC : People of Aklan,1088,12
555012754963864,FMC Philippines,These ads ran without a disclaimer,1047,1
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1040,2
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,1035,1
351879361521039,Cong. Nonoy Libanan,Cong. Nonoy Libanan,1030,2
1332938170076882,Tatak QC,Polsure,974,3
103069832457965,,These ads ran without a disclaimer,884,2
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,881,4
112186511545750,ACEN RES,ACEN RES,846,1
2147575852160385,Congresswoman Ann Matibag,Congresswoman Ann Matibag,774,2
205248039844,sedaLAW,sedaLAW,730,1
358799977784803,Break Free From Plastic,Break Free From Plastic,694,2
145265112840190,Kasama Ka Sa Pag-Unlad,Polsure,656,2
2082660918720187,ordermo,ordermo,655,2
104291395914077,Nuclear Supporters PH,Nuclear Supporters PH,638,4
298753410968669,Pilipinas Today Club,WFPH,618,5
1030706640379655,Pilipinas: Coal Free by 2030,Coal Free Philippines,617,2
111322034804755,"Dr. Edwin ""Love"" Pureza","Dr. Edwin ""Love"" Pureza",577,1
102886345339673,Ben Patron,Ben Patron,572,2
138279376537685,"Jocelyn ""Bebot"" Rodriguez",Jocelyn Bautista Rodriguez,570,1
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,562,6
163550757135020,News5,News5,552,3
1669303526443380,Trendsuertres Customized Promotional Items Baller Wrist Band Keychains etc.,Diomar Dizon Lagunero,529,1
529901257160994,Paz Radaza,Klin Mar Mejo,527,1
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,516,2
112512037866969,BM Ric Ric Dy Olegario,Irina Kristi Bagongon Pidor,502,1
107677411516687,GIBO Teodoro PH,Gibo Teodoro Supporters,500,2
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,481,2
119790231047264,,The Daily Dosage Booster,460,4
585583411583810,ONE CAVITE,ONE CAVITE,447,1
1566478310240623,Francis Tolentino,Francis Tolentino,416,6
16665879500,AutoIndustriya.com,AutoIndustriya.com,382,1
701517253228758,DOSTv,DOSTv,378,5
952018388329788,Kathryna Yu-Pimentel,Kathryna Yu-Pimentel,371,1
104988244674974,Mobility Awards,The Climate Reality Project Philippines,359,4
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,353,13
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,350,3
106499018543159,Retweets,Hook Digital,349,1
105969951219886,Sibika.ph,Philippine Business for Education Inc.,336,2
784522714997609,Commission on Human Rights of the Philippines,Commission on Human Rights of the Philippines,335,1
413934979205389,Aunell Ross,Aunell Ross,335,2
107701168822758,Aksyon TV,Aksyon Demokratiko,334,2
154386154617,WWF-Philippines,WWF-Philippines,330,2
147975588597216,Stratbase,Stratbase,329,1
537843086665379,City Inquirer,City Inquirer,328,4
115769773456162,Political Circus of the Philippines,PBJ Mediaworks,328,1
254225618540932,Love ng QC si Teacher,Polsure,328,1
284388901610603,Philippine Manila Times,Sartine,327,2
103485942191411,Juan Bulletin,Polsure,323,1
594546817629223,Negosyo QC,Polsure,323,1
111365693647007,Kape at Balita,Polsure,319,1
109515814905110,4Ps Party-list,4Ps Party-list,319,1
156752721080952,Sonny Angara,Sonny Angara,319,2
107463358538636,planetGOLD Philippines,planetGOLD Philippines,317,4
1834423440210624,"Bantay Konsyumer, Kalsada, Kuryente","Bantay Konsyumer, Kalsada, Kuryente",316,1
332536503771530,Vice Governor Karen Agapay,Edgar Habana Ruado,315,1
116877730169772,Atty. Ana Alvarez,Jan Ione Royo Salveron,312,3
522302631184659,Philippine Business for Environmental Stewardship,Philippine Business for Environmental Stewardship,310,1
2101088876594734,MBS- Senior Deputy Speaker DOY Leachon,Ronalee Escondo Leachon,309,6
100499478880833,Pet's Own Pet Milk,These ads ran without a disclaimer,277,1
100985303377,Valenzuela City,These ads ran without a disclaimer,272,1
100136438865259,Ako Volunteer - BBM SARA,Volunteerism Initiative,270,3
100877355420271,One to Tree,One to Tree,247,1
407604493105131,"PBA: Politika, Basketbol, at Artista","PBA: Politika, Basketbol, at Artista",246,4
454536418241945,MakeSense,MakeSense Asia,231,1
104775207615249,TESDA Region I,TESDA One,226,1
1559302531049437,JaDine Blog,WFPH,219,2
120751128646696,Pilipinas Today Bisdak,Gino Asos Samuel,212,2
154332771585,Center for Leaders,Center for Leaders,208,1
104246114777292,Mayor Marjorie “Joie” Perales,Mayor Marjorie “Joie” Perales,207,2
110865933824068,C & J OOTD,United San Isidro,205,1
110505531540054,Hon. Tata Ortega-Casetta,Rolly Jude Mariano Ortega,201,3
406656099381045,Jose Ma Montelibano's Blog,Jose Ma. Locsin Montelibano,199,1
104798888951942,Asian Century PH,Asian Century PH,190,1
100599879598493,Ortigas Lifestyle Network,The Daily Dosage Booster,187,3
101178932348592,Office of the Municipal Mayor - Atty. Philip A. Dacayo,Tyrone Joy Galasinao Dagdag,184,3
482301831963703,"Ministry of Environment, Natural Resources and Energy - BARMM","Ministry of Environment, Natural Resources and Energy - BARMM",182,1
227733163959394,Stargate PeopleAsia,Stargate PeopleAsia,181,1
110174411985595,Apayao Congressional Office -19th Congress,These ads ran without a disclaimer,171,1
110774773589020,Jonas Porto Labuguen,Elenita Camposagrado Pulido,170,1
186667502068528,Larry De Costa,WFPH,163,2
2103172176611007,Aksyon Demokratiko,Aksyon Demokratiko,149,1
1645942209010944,Freddie Siao,Freddie Siao,144,1
1840292579606063,Jam Jam Baronda,Jam Jam Baronda,140,1
327812967287458,Vic-Vic Magsaysay,Vic-Vic Magsaysay,134,1
109473323102239,Prime Language and Tech. Center inc.,These ads ran without a disclaimer,130,1
1876831369252452,Albee Benitez,Albee Benitez,130,3
319488142121,Jinggoy Estrada,Anak Ng Masa,129,1
102070751171612,Tuloy Ang Aksyon Konsehala RL Leachon,Ronalee Escondo Leachon,123,1
166107624078770,Camanava News,CAMANAVA News,121,3
102096659031494,Cong. Arnan C. Panaligan - House of Representatives,Cong. Arnan C. Panaligan - House of Representatives,119,2
1513598595608136,Konsehal Phillip Yerro Kimpo,Phillip Jr Yerro Kimpo,116,3
422423808183277,Villamar Law Office,Lawrence Peña Villamar,113,1
176725369945441,Pilipinas Today,The World Tonight,108,1
114540208900132,Erico Aris Aumentado,Erico Aris Aumentado,105,1
100305568984268,EdukNaman,Philippine Business for Education Inc.,105,1
374004705980904,Philippine Business for Education,Philippine Business for Education,104,1
101335218444915,Purpleclothingco,These ads ran without a disclaimer,102,2
100171374989501,Kabsat Solar & Ecossentials,Kathlyn Capili Cacho,102,1
248113532485940,Alexie B. Tutor,Marjorie Galagar Escuadro,102,1
111526965131962,Cong. Cindi King Chan,Louie de los Santos,102,1
1923352371219498,Biyaheng Sulitarian Travel & Tours,These ads ran without a disclaimer,101,1
106332054658702,"Jasmine ""Daday"" Chan",Louie Pahugot De Los Santos,101,1
532990460082661,"Senator Ronald ""Bato"" Dela Rosa",Senate of the Philippines,≤100,1
144850891032982,Councilor VANJ Manugue,Evangel Shalom Santos Manugue,≤100,1
109465801733225,"Friends of Kuya Ike - Templado, Jose Bennett K.",These ads ran without a disclaimer,≤100,1
108091000889715,Tagum Electrician,These ads ran without a disclaimer,≤100,1
100258655377645,SP Mark Vega Quimpo,Mark Vega Quimpo,≤100,1
102280614938876,Bently Roxas,Bently Dadula Roxas,≤100,2
1452648134951782,Local Government Unit of Solano,Tyrone Joy Galasinao Dagdag,≤100,1
1706379116093495,Councilor Michael Roxas Dy,Michael Roxas Dy,≤100,1
104033845907106,Leo Maravilloso,These ads ran without a disclaimer,≤100,3
312768352778486,Atty. Gigi B. Aggabao CPA,Giorgidi Buza Aggabao,≤100,1
924793090909885,PANTAY,PANTAY,≤100,1
102081865474762,Kiddie Learning Train,Philippine Business for Education Inc.,≤100,1
103526948959550,Tripsdiary Travel and Tours,These ads ran without a disclaimer,≤100,1
105691871912480,Joel B. Tingbaoen Jr.,Joel B. Tingbaoen,≤100,2
100173486265813,Malayang Pilipinas,The Message Booster Enterprise,≤100,1
112131201686528,SUPER KAP,The Message Booster Enterprise,≤100,1
102565039373394,lvciferx13,These ads ran without a disclaimer,≤100,1
469201610080869,Binance,These ads ran without a disclaimer,≤100,1
155768547824983,Acacia Hotel Manila,These ads ran without a disclaimer,≤100,1
247331620535579,Mike Defensor,The Mike Defensor Organization,≤100,1
480552092150213,Malayang Quezon City,The Message Booster Enterprise,≤100,1
102051238287441,Mark Yupangco,These ads ran without a disclaimer,≤100,1
544266482770613,Neil Gregori Garen,These ads ran without a disclaimer,≤100,1
114800534893965,Ligtas na Pilipinas,The Message Booster Enterprise,≤100,1
1058962734159503,"Gov. Rogelio ""Ruel"" D. Pacquiao - Sarangani Province",Chris Yurong Perpetua,≤100,2
106750144853075,Western Visayas Peace Advocates,Jake Delos Reyes,≤100,2
156728548023114,"SM Foundation, Inc.",These ads ran without a disclaimer,≤100,1
790029291399000,Research Center for Teacher Quality PH,Research Center for Teacher Quality PH,≤100,1
290009901573686,SK Federation of Pagbilao,Josie Irma Roqueza Luce,≤100,1
104345825949016,,These ads ran without a disclaimer,≤100,1
509834572400899,Nancy Binay,Maria Lourdes Nancy Binay Angeles,≤100,1
101998658413144,Black Streak Anime,These ads ran without a disclaimer,≤100,1
107623227634405,AP Clothing Shop,These ads ran without a disclaimer,≤100,1
104098992169392,,These ads ran without a disclaimer,≤100,1
102507539472089,,These ads ran without a disclaimer,≤100,1
100994765608411,INN WORD Revival Now,These ads ran without a disclaimer,≤100,1
289397611132,Working Ranch Magazine,These ads ran without a disclaimer,≤100,1
101853479470366,Weregreenly,These ads ran without a disclaimer,≤100,1
192092260811678,AlCircle Pte Ltd,These ads ran without a disclaimer,≤100,1
102896729338425,Baga1402_03,These ads ran without a disclaimer,≤100,1
