Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",4964,3
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,4207,10
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,3906,8
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,3325,8
100602322206023,Radka Maxová,Radka Maxová,1958,1
111041662264882,ČSSD,ČSSD,1815,2
1956144064659620,BlueTV,Aliance pro budoucnost,1749,1
579215965436046,JSNS,"Člověk v tísni, o.p.s.",1438,6
197010357446014,Ondřej Prokop,Ondrej Prokop,1318,2
251656685576,KDU-ČSL,KDU-ČSL,1121,3
169065407139584,Tilt,European Greens,1119,10
101571722521084,Prahajede.cz,Magistrát hl. města Prahy,1000,2
171936526824,EKONOM.cz,"Economia, a.s.",883,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,872,5
177797512857659,srovnám.cz,These ads ran without a disclaimer,826,2
147547541961576,Council of the European Union,Council of the European Union,760,4
460558621177512,Zálohujme.cz,Zálohujme,743,4
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,704,10
107437608120753,Zastavme špinavé prachy,Re-set: platforma pro sociálně-ekologickou transformaci,647,2
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,638,19
112832651308203,Stejná odměna,Česká rada sociálních služeb,633,6
200480966638039,Supremacy 1914,These ads ran without a disclaimer,625,4
90002267161,TOP 09,TOP 09,610,3
693725074166331,Naše zdravotnictví,Naše zdravotnictví,596,5
139379141293,Paměť národa,"Post Bellum, z.ú.",586,5
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",572,7
356451014434612,Marian Jurečka,KDU-ČSL,537,3
1477535869227488,Vít Rakušan,Starostové a nezávislí,533,1
192011067504855,Do práce na kole - AutoMat,"AutoMat, z.s.",505,1
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,495,8
596070354093578,UkrConcert.cz - концерти українських артистів в Чехії,These ads ran without a disclaimer,491,1
424114981002397,Český rozhlas Plus,Český rozhlas,411,26
52479821102,Týdeník Respekt,Týdeník Respekt,410,3
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,398,2
495496033796328,Stanislav Blaha,Stanislav Blaha,387,6
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,363,6
101722985492419,Klára Kocmanová,Česká pirátská strana,362,1
