Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
122074554119,EU Social,EU Social,10000,7
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,6962,4
361281313901258,Komerční banka,"Komerční banka, a.s.",4407,26
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",3140,5
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,2228,12
214827221987263,Andrej Babiš,Andrej Babiš,1859,6
267751653384029,Pardubický kraj,Pardubický kraj,1539,1
90002267161,TOP 09,TOP 09,1480,10
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,1438,8
186325994736589,Hnutí Pro život ČR,Hnutí Pro život ČR,1039,1
424114981002397,Český rozhlas Plus,Český rozhlas,890,18
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,878,1
101288484695293,Evropská soda,DFMG,797,1
52479821102,Týdeník Respekt,Týdeník Respekt,715,3
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,709,9
693725074166331,Naše zdravotnictví,Naše zdravotnictví,632,2
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,632,12
278212515809,Kancelář Evropského parlamentu,Kancelář Evropského parlamentu v České republice,609,2
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,594,4
163914317133681,Jana Hanzlíková - poslankyně,Jana Hanzlíková - poslankyně,557,2
108726857444837,České zájmy v EU,DFMG,553,2
178362315106,European Parliament,European Parliament,513,5
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,509,5
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,505,5
257529307701966,Jiří Pospíšil,TOP 09,504,3
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",499,1
317158175535179,BitLife,These ads ran without a disclaimer,490,1
1469427909957890,Reportér magazín,Reportér magazín,488,2
107898832590939,European Commission,European Commission,475,4
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",469,6
799083753454179,Voxpot,Voxpot z. ú.,468,3
356451014434612,Marian Jurečka,KDU-ČSL,467,6
109323929038,Česká pirátská strana,Česká pirátská strana,460,2
169946526003,Nadace Partnerství,Nadace Partnerství,439,1
1956144064659620,BlueTV,These ads ran without a disclaimer,429,1
112518823477332,Koridor D8,KORIDOR D8,414,1
56987874554,Liga otevřených mužů,Liga otevřených mužů,407,1
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,402,5
137301989386,Aktuálně.cz,Aktuálně.cz,360,5
55408246161,Amnesty International ČR,Amnesty International ČR,353,10
103618366059573,Nanobala,These ads ran without a disclaimer,336,1
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),329,2
460558621177512,Zálohujme.cz,Zálohujme,321,3
251656685576,KDU-ČSL,KDU-ČSL,309,2
711658465662315,XTV,XTV,292,10
117671701577551,"Muži a ženy, o.p.s.",Muži a ženy o.p.s.,288,1
108342850697974,Hejtman Josef Suchánek,Starostové a nezávislí • STAN,279,5
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,274,1
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,273,8
321762510282,Michal Kučera,Michal Kučera,266,4
246136392205579,Ekomrcha,SH Media,254,1
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková - poslankyně,253,1
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",251,1
384187235387895,Alena Schillerová,ANO,235,1
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,215,1
123858471641,iROZHLAS.cz,Český rozhlas,213,2
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,210,4
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,205,1
100505211433010,Hejtmanka Petra Pecková,Starostové a nezávislí,204,3
273367223021327,Veronika Vrecionová,Veronika Vrecionová,196,1
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",188,3
101954531415600,Lukáš Vlček • STAN,Starostové a nezávislí,187,1
114979717860158,VL&Partneři,VL&Partneři s.r.o,185,3
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,181,2
2242877092705890,Adam Zábranský - pražský radní,Česká pirátská strana - Praha,180,1
103895482145144,Zdeněk Kettner - SPD,Zdeněk Kettner - SPD,179,1
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,179,2
104452639037483,Starostové a nezávislí Unhošť,Starostové a nezávislí Unhošť,175,4
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",172,4
378827025796132,Peak.cz,Peak.cz,169,6
579215965436046,JSNS,JSNS,164,1
408261235928136,Zlínské jaro,"Zlínská křižovatka, z. s.",164,2
284944781875,EURACTIV.cz,EURACTIV.cz,146,6
198431717471046,Společně pro Prahu 8 - TOP 09 a STAN,TOP 09,146,2
1083796195076623,Podnikni to,These ads ran without a disclaimer,137,1
662196877287140,Tomáš Třetina,PRodukujeme,136,2
112063685472868,KDU-ČSL Karlovarský kraj,Krajská organizace Karlovarského kraje KDU-ČSL,134,1
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,130,4
282765711734893,Piráti Moravskoslezský kraj,Piráti Moravskoslezský kraj,126,2
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,125,1
551976351670874,Zdeněk Hraba,Zdeněk Hraba - senátor,118,2
209788605791373,Heinrich-Böll-Stiftung Prague,"Heinrich-Böll-Stiftung e.V., kancelář v Praze",117,2
733410133337387,Michaela Šojdrová,Michaela Šojdrová,115,4
1871348826415749,Bike_Jesus,These ads ran without a disclaimer,115,1
102355962823703,Vysočina je nejvíc,Občanská demokratická strana,115,3
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,114,2
311455292595290,Ivan Hýža - místostarosta Kunratic,Ivan Hýža - místostarosta Kunratic,112,1
198923616951918,"Tomáš Slabihoudek, radní z Osmičky",TOP 09,111,2
288004403427,"Friedrich-Ebert-Stiftung, zastoupení v České republice","Friedrich-Ebert-Stiftung, zastoupení v České republice",110,4
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,106,4
375868542113,Piráti Jihočeský kraj,Česká pirátská strana,106,1
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,104,1
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,101,2
110208494972750,"Eva Rajchmanová, senátorka za Hodonínsko, Kyjovsko a Veselsko",KDU-ČSL,≤100,4
280617905401953,Alexandra Udženija,Občanská demokratická strana,≤100,1
413476830191,Prague Security Studies Institute,Prague Security Studies Institute,≤100,2
107042794245314,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,Lubomír Brož - poslanec Parlamentu ČR a zastupitel Praha 5,≤100,1
120461304659141,O2 CZ,These ads ran without a disclaimer,≤100,1
495496033796328,Stanislav Blaha,Stanislav Blaha,≤100,2
100891055727938,Simple.,These ads ran without a disclaimer,≤100,1
102422605838295,Radek Hošek • zastupitel města Jihlavy,Radek Hošek • zastupitel města Jihlavy,≤100,1
1909508402643576,Pavel Pavlík,Občanská demokratická strana,≤100,1
