Page ID,Page name,Disclaimer,Amount spent (PHP),Number of ads in Library
198852633461667,Lray  Villafuerte,Ericka Jones Magat,28155,21
100350202335117,Benhur Abalos,Supporters and Friends of Benhur Abalos,8107,18
75665129515,Go Negosyo,Go Negosyo,7715,45
265779500134955,SM Supermalls,SM Supermalls,4455,1
701517253228758,DOSTv,DOSTv,2947,12
547821942058909,Pilipinas Today,WFPH,2279,26
1759941490758280,Jerry Treñas,Ma. Ruthmar Ignacio Gabileo,2200,28
100170811672425,Kyusi,WFPH,2121,25
1922749344643532,The World Tonight,The World Tonight,2043,24
113238417024056,Anna Mae Yu Lamentillo,Anna Mae Yu Lamentillo,1844,5
360722237731669,Mayor Cezanne Fritz H. Diaz,Ronald Policarpio Olarte,1733,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1584,1
115419768085260,Lokal,Lokal,1500,1
324393636342,Ernix Dionisio,Ernesto Mijares Dionisio Jr.,1486,1
126919387470670,Rufus B. Rodriguez,Rufus Bautista Rodriguez,1348,7
738777416145406,The Agam Agenda,The Agam Agenda,1253,2
104123408073601,"Nikki Prieto-Teodoro, Philippine Special Envoy to Unicef",Maria Lourdes Acosta Gammad,1166,1
1380167115635985,LEDS Clothing,LEDS Clothing,1164,10
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,1135,7
156752721080952,Sonny Angara,Sonny Angara,1102,2
109246084265823,Jay Manalo Ilagan,Chicklet Diaz,1021,1
249691921715548,Commission on Higher Education(CHED),Commission on Higher Education(CHED),1014,1
121096004646927,"Pablo John ""PJ"" Garcia",Friends of PJ Garcia,1012,4
113192036820162,Prof. Soc Anthony del Rosario,We Care Incorporated,1004,2
263066651005055,"Ramon Bong Revilla, Jr.","Ramon Bong Revilla, Jr.",970,2
101382091400564,Atty. Tony Roman,Sulong Pilipinas,970,1
111324628476603,REact PH: Choose Renewables,REact PH: Choose Renewables,934,4
585583411583810,ONE CAVITE,ONE CAVITE,915,1
386570178125149,Senator Win Gatchalian,Senator Win Gatchalian,878,1
205248039844,sedaLAW,sedaLAW,791,1
495629064258114,Lolita Karen Javier,Amor U. Nacional,745,1
212808672071102,MWSS Regulatory Office,MWSS Regulatory Office,683,6
