Location name,Amount spent (EUR)
Aveiro District,271
Azores,141
Beja District,≤100
Braga District,363
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,198
Faro District,242
Guarda District,≤100
Leiria District,211
Lisbon District,1114
Madeira,109
Portalegre District,≤100
Porto District,809
Santarém District,182
Setúbal District,392
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,130
Évora District,≤100
