Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
1059459884138781,Mauricio Tobón Franco.,Mauricio Tobón Franco,1859988,3
103754197881668,Esteban Restrepo,Fredy Esteban Restrepo Taborda,1453099,4
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1423232,21
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,531398,2
251292808253299,Canadian College,Canadian College,508496,14
301364506594738,Cumbre Mundial de Comunicación Política,Cumbre Mundial de Comunicación Política,479324,16
104472845840664,Juan Carlos Corrales,Juan Carlos Corrales,290152,4
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,285743,8
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,253798,6
100119084876379,Lida Escobar,Lida Beatriz Escobar Leal,249341,6
1683544555207079,Rafael Martínez,Rafael Martinez,231492,1
381403022031226,Steven Cárdenas,Reynaldo Steven Cardenas Espinosaespinosa,213316,1
108233262091178,David Islem R,David Islem R,210194,3
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,194094,3
103138861936410,René Quintero,Rene Julian Quintero Gallego,188155,4
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,184975,6
101871502791636,Carlos Acosta Juliao Oficial,Carlos Acosta Juliao Oficial,181418,4
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,178208,4
391099551688976,Manuel Correa,Manuel Correa,165632,12
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,162139,4
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,158036,3
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,155337,3
480612205430156,Deninson Mendoza,Deninson Mendoza Ramos,143750,1
103575326004904,German Pacheco Hawkins,German Pacheco Hawkins,128655,3
415910721915879,Hector Fabio Velasco Hernandez,Hector Fabio Velasco,127496,12
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,123170,5
108827338788235,Por la defensa de Cali,POR LA DEFENSA DE CALI,114436,1
108228068238348,Diego Caicedo,Diego Caicedo,114032,9
2707937482763911,Erasmo Zuleta,Erasmo Zuleta,109932,5
101883058962037,El Valle De Todos,Carlos Andres Lopez Dominguez,106350,1
114317847146525,Alvaro Arias Velez,Alvaro Arias Velez,104401,2
110673818587137,Eicman Murillo,Jamundí para Todos,102433,3
183025852044152,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,98431,1
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,95325,15
201014753267112,Andrés Fernando Mesa Valencia,Andres Fernando Mesa Valencia,92512,30
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro Valencia,90370,1
267198759973201,Bairon Enrique Muñoz Lizarazo,Bairon Enrique Muñoz Lizarazo,85709,5
204727076205320,Ritter López,Ritter López,83708,1
109468905424655,José Fernando Sánchez,Digital Tech Ideas S.A.S,82974,1
418155555015037,Germán Escobar Cundinamarca,German Mauricio Escobar,81128,1
1119413181474050,El Avispero Mov,Movilizatorio,80354,4
191459311042712,Jaime Andrés,Jaime Andrés,80081,3
1622001728047397,Harman Alcalde,Harman Alcalde,79261,12
184284351706738,Lotería de Bogotá,Lotería de Bogotá,79210,2
489327244878254,Carlos Parra,Carlos Parra,78052,4
348250701862191,Guillermo Velandia Granados,Guillermo Velandia Granados,73671,2
706110372797389,El Irreverente Ibagué,Duberney Salazar Correa,72828,1
2179680032345809,Cesar Augusto Torres Ríos,Cesar Augusto Torres Ríos,72686,3
1581065862149234,Alcaldía de Tuluá John Jairo Gomez Aguirre,Alcaldía de Tuluá John Jairo Gomez Aguirre,72196,1
170459019785694,Secretaría de las Mujeres de Antioquia,Secretaría de las Mujeres de Antioquia,69452,5
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,67666,9
113234113483957,Mauricio Muñoz,Eduer Mauricio Muñoz Noguera,66381,2
1576524665931896,Carlos Amaya Primero Villanueva,Carlos Amaya Primero Villanueva,63986,10
105589235648992,Idolos,Digital Force,63850,13
111136554742486,Karen Manrique,Karen Manrique,63819,2
1597659560553215,Colombia+20,COMUNICAN SAS EL ESPECTADOR,63700,4
100232346317619,David Enrique Arango Quintana,David Enrique Arango Quintana,62530,2
1618805941666374,Paola Castillo Gutierrez,Paola Castillo,62204,1
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,61603,8
100927142976163,Juancho Villegas - El Parche Independiente,Ilmaquia Estrategias,60848,2
105848177845789,All Out en español,All Out Action Fund,58812,2
102143071616787,Goberna Colombia,Goberna,57897,6
157146724439549,Luis Bernardo Vélez,Luis Bernardo Vélez,56288,5
105693777827176,Jorge Enrique Sánchez Cerón,Jorge Enrique Sánchez Cerón,55295,2
1589652347763879,Aquileo Medina A,Aquileo Medina Arteaga,52604,3
462660883763346,Ronald Mayorga,Ronald Mayorga,52387,7
101180852910189,Sentimiento de Todos,Equipo Comunicaciones Sentimiento de Todos,51921,5
133787883971402,Oscar Ramírez VAHOS,Oscar Ramirez Vahos,50945,1
2341225942579432,Edwin Marín Concejal,Edwin Fabian Marin Marin,50453,1
110260770340343,Leonardo Jácome,Leonardo Jácome,48165,3
915743661945208,Alejandro Eder,Alejandro Eder,45806,14
116430736811606,Ever Villegas,Ever Antonio Villegas Morante,45095,21
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,44680,2
1130613886971903,Alejandro Abuchar,Byron Andres Velez Valdes,44065,1
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,43906,2
100319211712051,Walter Salas,Walter Manuel Salas Quinto,42725,5
104969865721375,Profes.movimientociudadano,John Bazurto,42635,6
570755026718448,Javier Rubio De corazón a corazón,Camilo Andres Monroy Pardo,41154,3
398583357661790,Papo Amín,Papo Amín,38042,1
2039150946409881,Eduardo Ocoró,Henry Leonardo Romero Moncayo,37754,7
106680105432196,Lina Rivera,Lina Merced Rivera,37489,1
370492339735164,Centro Democrático - Comunidad Oficial,Centro Democrático - Comunidad Oficial,37090,2
765302097170348,Línea Cero,Linea Cero,35381,7
