Page ID,Page name,Disclaimer,Amount spent (ILS),Number of ads in Library
128753804569169,"עו""ד רחל פרץ גלם לראשות המועצה האזורית באר טוביה","עו""ד רחל פרץ גלם לראשות המועצה האזורית באר טוביה",545,2
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,541,27
110218465442225,אורן חזן - ראש עיר חזק לאריאל,אורן חזן,536,2
536667660149293,מתן כהנא Matan Kahana,מתן כהנא Matan Kahana,528,1
219236568818575,גלית שאול - ראשת מועצת עמק חפר,גלית שאול - ראשת מועצת עמק חפר,511,7
649373828424341,Moshe Lion - משה ליאון,Moshe Lion - משה ליאון,508,3
313229072156432,ארקדי פומרנץ - Arkady Pomeranz,ארקדי פומרנץ - Arkady Pomeranz,503,1
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,478,9
107476928307805,אשדודי - יש לנו חדשות בשבילך,אשדודי - יש לנו חדשות בשבילך,459,4
108979322204008,יוסי דגן - yosi dagan,יוסי דגן - yosi dagan,455,4
108597398547126,2027 התנועה ליציאה ממדינת פלסטין.,2027 התנועה ליציאה ממדינת פלסטין.,453,4
104222621115858,הביטחוניסטים,הביטחוניסטים,448,12
143563882388180,עיריית אשקלון,עיריית אשקלון,443,5
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,420,43
124191360932729,התעוררות בירושלים,התעוררות בירושלים,416,12
114423103807949,פורום העצמאים,פורום העצמאים בהסתדרות,413,5
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,407,3
1510157982620509,הלן גלבר - Helen Gelber,הלן גלבר - Helen Gelber,378,6
112169951926386,אלון רוזן,אלון רוזן,361,1
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,347,17
120240631007633,הילה לנקרי-מיוסט,הילה לנקרי-מיוסט,343,8
160119221434385,דוד עציוני -ראש העיר חיפה,דוד עציוני -ראש העיר חיפה,317,2
119840381061499,אוהד שגב,אוהד שגב,312,1
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",304,11
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,302,4
518230731522883,Laura Wharton לורה ורטון,Laura Wharton לורה ורטון,300,5
112779795076593,שי יזרעאלי - לראשות המועצה האזורית עמק יזרעאל,שי יזרעאלי - לראשות המועצה האזורית עמק יזרעאל,299,6
159416337497662,Nir Barkat - ניר ברקת,Nir Barkat - ניר ברקת,296,2
100585238528895,לובי המיליון - One Million Lobby,One Million Lobby לובי המיליון,289,4
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,285,3
390531014386170,Шимон Кацнельсон - Единый Ашдод,Шимон Кацнельсон - Единый Ашдод,281,3
1824323844461002,יקיר שינדלר,יקיר שינדלר,279,1
251119721945461,אופיר סופר - Ofir Sofer,אופיר סופר - Ofir Sofer,278,2
790149967713981,דרכנו,דרכנו,275,4
100303966345061,בין חברים - מגזין קיבוצי עצמאי,בין חברים - מגזין קיבוצי עצמאי,266,5
258006501648500,Наш Дом Ришон,ישראל ביתנו,260,3
108817672183005,"נשר מספר אח""ת","נשר מספר אח""ת",260,4
295211077200566,מרצ כפר סבא,מרצ כפר סבא,260,5
954415847987172,תעסוקה שווה - פתרונות תעסוקה למעסיקים ולאנשים עם מוגבלות,תעסוקה שווה - פתרונות תעסוקה למעסיקים ולאנשים עם מוגבלות,259,35
251040535229741,יאיר צברי - Yair Zabari,יאיר צברי - Yair Zabari,257,3
979469898759509,יוסי חביליו - Yosi Havilio,יוסי חביליו - Yosi Havilio,250,6
105744449044010,Алон Азулай,Алон Азулай,246,1
321795461283120,גנאדי בורשבסקי,גנאדי בורשבסקי,246,1
207175656718749,אביהו האן לראשות עיריית חיפה,אביהו האן לראשות עיריית חיפה,241,1
536794249813012,תומר גלאם - Tomer Glam,תומר גלאם - Tomer Glam,240,3
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,233,9
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",232,7
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,230,6
130311209971965,יצחק קשת - ראש העיר שלי,יצחק קשת,229,8
108714485611920,רמי גרינברג ראש עיריית פתח תקווה - סיעת התחדשות למועצת העיר,רמי גרינברג ראש עיריית פתח תקווה - סיעת התחדשות למועצת העיר,225,3
493870400705407,"ד""ר אלי לחמני","ד""ר אלי לחמני",225,4
615531405455497,הדר לביא,הדר לביא,223,18
153664638161877,מתן דיל- Matan Dil,מתן דיל- Matan Dil,217,4
119889504408611,שלומי קדוש חבר מועצת העיר קרית ים,שלומי קדוש חבר מועצת העיר קרית ים,216,3
1477479039147346,شريف زعبي,شريف زعبي,215,2
115755304767435,"ח""כ אושר שקלים - MK Osher Shkalim","ח""כ אושר שקלים - MK Osher Shkalim",213,3
134317898540,דרך חדשה לקריית שמונה - בראשות אופיר יחזקאלי,דרך חדשה לקריית שמונה - בראשות אופיר יחזקאלי,213,2
161804953943328,Яир Лапид,יש עתיד - בראשות יאיר לפיד,212,4
1010890709085110,תומר יעקב,תומר יעקב,208,10
1384004838583167,רונן פלוט - Ronen Plot,רונן פלוט - Ronen Plot,204,5
110666185245278,יעלה - דרך חדשה לראשות מ.א. מגידו,יעלה - דרך חדשה לראשות מ.א. מגידו,198,2
100962763064910,בן כהן - לראשות המועצה באר טוביה,בן כהן,196,10
112933168448095,בת שבע אבוחצרה - לראשות העיר כרמיאל,בת שבע אבוחצרה - לראשות העיר כרמיאל,188,2
103650187935643,אלי זפרני חבר מועצת העיר,אלי זפרני חבר מועצת העיר,188,8
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,188,2
105739405877681,יחיאל לסרי - Yechiel Lasry,יחיאל לסרי,186,5
1376946122530211,ניסן בן חמו - Nisan Ben Hamo,ניסן בן חמו - Nisan Ben Hamo,186,4
767262423350854,פורום הדיור הציבורי,פורום הדיור הציבורי,185,1
457794627605948,Karine Elharrar- קארין אלהרר,יש עתיד,184,7
256546887847232,עיריית רמת גן,עיריית רמת גן,183,6
414581845222057,פורום המשפחות השכולות Parents Circle Families Forum منتدى العائلات الثكلى,פורום המשפחות השכולות Parents Circle Families Forum منتدى العائلات الثكلى,183,2
109901032124238,גל זנדני,גל זנדני,183,13
113699791757729,תמיר בן שלומי לראשות מועצת שומרון,תמיר בן שלומי Tamir Ben Shlomi,183,1
104404418153739,דנית ברביבאי,דנית ברביבאי,183,2
100978407934166,תנועה ישראלית,Israeli Movement,180,5
310003182800720,עושים חקלאות ישראלית - מועצת הצמחים,עושים חקלאות ישראלית - מועצת הצמחים,180,3
108115348997001,מידן בר לראשות מועצת עמק חפר,מידן בר,179,6
112910535448250,תנועת רגבים,תנועת רגבים,179,3
248723598607259,ארגון בזכות,Bizchut,177,12
939376299576182,דודו דר - Dudu Dar,דודו דר - Dudu Dar,176,4
118359977918473,יובל ארד - לראשות מועצת כוכב יאיר-צור יגאל,יובל ארד - לראשות מועצת כוכב יאיר-צור יגאל,175,1
100341065192881,Magic Kass - מג'יק קאס,These ads ran without a disclaimer,175,2
102524746200583,רחמים מלול - ראש עיריית רחובות,רחמים מלול,175,3
108429118923022,משה מאיר - גן רווה,משה מאיר,175,1
102538596209008,יאיר שטבון - לראשות העיר אריאל,lior shapira,175,9
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,173,2
104063512343698,פשוט טוב.,פשוט טוב.,173,4
756869797682674,Свободный Израиль,Свободный Израиль,170,1
877405719007268,מכון ארגמן - Argaman Institute,מכון ארגמן,170,13
105877902554008,ערן גלזר - לראשות מועצת גדרות,ערן גלזר,165,3
1812470472361578,Давид Бен-Авраам депутат городского совета  - דוד בן אברהם,Давид Бен-Авраам депутат городского совета  - דוד בן אברהם,160,8
124692413947278,ארי אודס,ארי אודס,158,3
501512673192146,Авигдор Либерман,ישראל ביתנו,158,6
315149999091604,אביש שלמה לראשות מועצה אזורית מנשה,אביש שלמה לראשות מועצה אזורית מנשה,158,7
130497666985943,ההסתדרות הרפואית בישראל,These ads ran without a disclaimer,157,1
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",156,5
474079052648531,יועז הנדל   Yoaz Hendel,יועז הנדל,156,2
638721842824344,עליזה בלוך,עליזה בלוך,155,4
279345532129864,ההסתדרות הציונית העולמית,ההסתדרות הציונית העולמית,154,2
125126963820139,סיעת רקביחד,רז קינסטליך- בחירות לראשות עיריית ראשל״צ,152,2
103185328887035,דניאל ליזרוביץ',דניאל ליזרוביץ',152,2
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,151,9
108815978739436,רמי יוסף יחד ננצח,רמי יוסף יחד ננצח,151,2
224562257709477,דניאל (דני) עטר,דניאל (דני) עטר,148,4
118771164474162,נתיבות של כולנו,נתיבות של כולנו,148,2
531891887148785,הראל שהם - Harel shoham,הראל שהם - Harel shoham,147,1
166476874066704,David  Piterman,David  Piterman,147,1
250947744954005,התנועה הקיבוצית,התנועה הקיבוצית,146,7
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,145,4
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,145,15
512355185513534,ראש העיר מיכאל וידל,מיכאל וידל - הדף הרשמי,144,4
102590401615806,Adir Schwarz - אדיר שוורץ,Adir Schwarz - אדיר שוורץ,144,3
171948013605622,יצחק מירון תנופה לעפולה,יצחק מירון תנופה לעפולה,143,4
219091481560790,מרים פיירברג - איכר,נתניה אחת,143,1
179034435458425,פנאי העיר חדרה,פנאי העיר חדרה,143,9
421210797920379,מועצה אזורית בנימין,מועצה אזורית בנימין,143,1
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,142,1
189543984502825,משה קונינסקי,משה קונינסקי,142,1
803052516490146,Future,Future,142,1
101783656248845,صفحة السيد سامي عيسى الرسمية مرشح لرئاسة بلدية كفرقاسم,صفحة السيد سامي عيسى الرسمية مرشح لرئاسة بلدية كفرقاسم,140,2
220045128798930,"עו""ד ידידיה בלומהוף - תביעות משרד הביטחון",משרד עורכי דין ידידיה בלומהוף,139,10
133593466685177,העין השביעית,העין השביעית,138,5
117621584537422,"עו""ד ניסן זכריה לראשות העיר חולון","עו""ד ניסן זכריה לראשות העיר חולון",136,8
224993517556428,Da'am Party - מפלגת דעם - حزب دعم,Da'am Party - מפלגת דעם - حزب دعم,136,4
206510126595474,Максим Бабицкий,Максим Бабицкий,136,2
122727460825521,שמוליק דודאי לראשות מ.א. עמק יזרעאל,שמוליק דודאי,135,20
1828669360700280,דרך שירה בנקי - shira banki's way,Shira Banki's Way - דרך שירה בנקי,135,10
548633762006156,השילוח - כתב עת ישראלי להגות ומדיניות - Hashiloach,השילוח - כתב עת ישראלי להגות ומדיניות - Hashiloach,134,15
100262749814598,קובי אלירז - לראשות מועצת בנימין,קובי אלירז - לראשות מועצת בנימין,133,4
120219177648236,רוח חדשה ברמלה - בראשות רותם כהן כחלון,רוח חדשה ברמלה - בראשות רותם כהן כחלון,133,3
698427173532872,חופות - מבית השגחה פרטית,חופות,132,3
120728247599577,מירה בן ארי לראשות גן רווה,מירה בן ארי לראשות גן רווה,132,5
213683622308164,עמיחי בן שלוש - Amihai Ben Shlush,עמיחי בן שלוש - Amihai Ben Shlush,131,1
248660961864475,שחרית | سحرية | Shaharit,שחרית | سحرية | Shaharit,131,2
103345646135647,קול ערד,קול ערד,129,1
308048836418327,הילה שלם והתושבים - רצים לראשות העיר,הילה שלם והתושבים - רצים לראשות העיר,129,2
115826874909339,Кфир Свиса - Кандидат в мэры Кирьят-Гата,כפיר סויסה,127,2
507647555954176,Boaz Toporovsky - בועז טופורובסקי,yesh atid,127,1
110726252003225,אושרת בראל - לראשות העיר בית שאן,אושרת בראל - לראשות העיר בית שאן,127,6
107863545666861,"עו""ד נתנאל בן יוסף אחרק",נתנאל אחרק,126,1
100200662056481,Владимир Белиак,Владимир Белиак,125,2
115076768204123,ליהי איינס לראשות עיריית כפר יונה,ליהי איינס לראשות עיריית כפר יונה,124,4
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,123,2
102684482764860,داني عطار لرئاسة المجلس الإقليمي جلبوع,داني عطار لرئاسة المجلس الإقليمي جلبوع,122,2
151429721541665,Dan Illouz -  דן אילוז,Dan Illouz -  דן אילוז,122,8
622545034511462,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,נשים עושות שלום - نساء يصنعن السلام  - Women Wage Peace,122,2
172680759548006,האקדמית רמת-גן,המכללה האקדמית רמת גן,121,3
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,120,1
525508244192924,אלי לנקרי - Eli Lankri,אלי לנקרי - Eli Lankri,119,2
115411601520704,מיכל עוזיהו לראשות המועצה האזורית  אשכול,מיכל פלג עוזיהו,117,11
125091411019052,שושי כחלון-כידור,שושי כחלון-כידור,117,12
276364932900823,יוני חכימי לראשות פרדס חנה כרכור,יוני חכימי לראשות פרדס חנה כרכור,116,2
161096657252221,שוברים שתיקה,שוברים שתיקה,115,2
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,114,3
114962801548216,אבי דיאמנט לראשות המועצה האזורית לכיש,אבי דיאמנט לראשות המועצה האזורית לכיש,113,2
452342168247343,יוחנן פלסנר - Yohanan Plesner,המכון הישראלי לדמוקרטיה,113,8
203379449685023,לוחמים לשלום,לוחמים לשלום,112,2
191738340912361,Taub Center - מרכז טאוב,מרכז טאוב לחקר המדיניות החברתית בישראל,112,2
104783631865965,תלם,קרן ברל כצנלסון,111,18
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,109,3
104823549316428,Барак Сери,Barak Seri,109,1
399925850154841,מרכז ישיבות ואולפנות בני עקיבא,מרכז ישיבות ואולפנות בני עקיבא,108,18
1541559162728136,רדיו תשעים,רדיו תשעים,107,4
1710352505687844,משה ליבר - Moshe Liber,משה ליבר,107,4
1614948598762298,Bardugo LIVE אולפן פתוח,Bardugo LIVE אולפן פתוח,106,3
104540012690001,אלדר סיון לראשות מ.א. עמק יזרעאל,אלדר סיון לראשות מ.א. עמק יזרעאל,105,3
2027886563888573,סיון גולדברג - סגן ראש עיריית גבעתיים,סיון גולדברג - סגן ראש עיריית גבעתיים,104,2
591336644556900,יגאל וינברגר - Igal Winbereger,יגאל וינברגר - Igal Winbereger,104,3
1029616787159895,יהודה דואה - הבחירה הנכונה לראשות המועצה,יהודה דואה - הבחירה הנכונה לראשות המועצה,104,6
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,103,3
102036005190785,Logivote - הפתרון השלם למערכת ניהול קמפיינים ובחירות דיגיטליות,LogiVote,101,2
279689895974754,Avi Slama Votre prochain Maire de Netanya,Avi Slama Votre prochain Maire de Netanya,≤100,6
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,≤100,1
105882429103143,ערן פרלמן לראשות העיר הוד השרון,ערן פרלמן,≤100,1
670447859788515,יניב דרי - מחוברים לתושב,Yaniv Derry,≤100,5
100754589404801,פתרונות פיננסים עבורך,These ads ran without a disclaimer,≤100,1
110953105276453,"מרלן שחאדה, משרד עורכי דין","מרלן שחאדה, משרד עורכי דין",≤100,25
102311222889648,תמר קדם סימן טוב,תמר קדם סימן טוב,≤100,2
433699860406497,ענבר הוכברג Inbar Hochberg,ענבר הוכברג Inbar Hochberg,≤100,1
105882494651944,יניב חנו - Yaniv hano,יניב חנו - Yaniv hano,≤100,1
109488148866333,דיאלוג מחקר וסקרים,Amanet,≤100,4
113535078333305,סיעת אזרחים ותיקים פרדס חנה - כרכור,סיעת אזרחים ותיקים פרדס חנה - כרכור,≤100,12
34775063966,גדעון סער | Gideon Saar,גדעון סער | Gideon Saar,≤100,1
102222958209767,עוזי אהרון,עוזי אהרון,≤100,4
313816005938472,תנופה לעפולה - שומרים על הבית,תנופה לעפולה - שומרים על הבית,≤100,3
109242871232111,מתן בארי,מתן בארי,≤100,1
533100153535400,الهستدروت الجديدة,الهستدروت الجديدة,≤100,1
124894077550811,ישראל חופשית,ישראל חופשית,≤100,2
110248608781992,בית הספר הדמוקרטי בגולן,בית ספר הדמוקרטי בגולן,≤100,3
114183292001372,Gisha LCFM,Gisha - Legal Center for Freedom of Movement,≤100,4
269134040188575,Shimon Katznelson - שמעון כצנלסון,Shimon Katznelson - שמעון כצנלסון,≤100,3
390174201363786,Eli Nacht • אלי נכט,Eli Nacht • אלי נכט,≤100,4
1244297295663794,שלמה נאמן - Shlomo Neeman,שלמה נאמן - Shlomo Neeman,≤100,6
954031624746112,סימה כחלון - לראשות מועצת עומר,סימה כחלון - לראשות מועצת עומר,≤100,2
1838534943110252,שלמה שש  גן רווה,שלמה שש  גן רווה,≤100,4
562315384163994,עדי לוי סקופ לראשות העיר כפר סבא,עדי לוי סקופ לראשות העיר כפר סבא,≤100,1
163213311020271,רונן סלטון לראשות המועצה,רונן סלטון לראשות המועצה,≤100,1
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,≤100,8
102703162781358,הדס שקד - נכונה לגלבוע,הדס שקד - נכונה לגלבוע,≤100,7
387662485168743,LPY הוצאת אזרחות פולנית,LPY הוצאת אזרחות פולנית,≤100,2
174270389949755,ישראל גנץ - Israel Ganz,ישראל גנץ - Israel Ganz,≤100,1
166161510917460,קובי אביבי ראש המועצה האזורית באר טוביה,קובי אביבי ראש המועצה האזורית באר טוביה,≤100,3
153991671307861,אישה לאישה - למען נשים נפגעות אלימות וילדיהן,אישה לאישה - למען נשים נפגעות אלימות וילדיהן,≤100,5
115977008140294,דודיק שטרית - לראשות העיר טבריה,דודיק שטרית - לראשות העיר טבריה,≤100,4
111866051429359,נגה - החברה לניהול מערכת החשמל Noga - Israel Independent System Operator,נגה,≤100,1
101931702927444,מיכל שקורי. מנהיגה לתנופה בגן רווה,מיכל שקורי. מנהיגה לתנופה בגן רווה,≤100,2
107217383988190,מגזין אפוק,Epoch Magazine,≤100,3
695744910579485,המחלקה למפעלים ציוניים- Zionist Enterprises Department – DEPARTAMENTO DE EMPRENDIMIENTOS SIONISTAS,המחלקה למפעלים ציוניים- Zionist Enterprises Department – DEPARTAMENTO DE EMPRENDIMIENTOS SIONISTAS,≤100,2
103497915119804,מיכל וולדיגר,מיכל וולדיגר,≤100,2
2588484674623591,Hitorérout - Tous Ensemble Pour Jérusalem,Hitorérout - Tous Ensemble Pour Jérusalem,≤100,1
107926607591864,זוּלת - לשוויון וזכויות אדם,זוּלת - לשוויון וזכויות אדם,≤100,4
113840655358513,מרכז המידע של פאלון דאפא,מרכז המידע של פאלון דאפא,≤100,2
100150135880863,תכלית - המכון למדיניות ישראלית,Tachlith,≤100,2
102121338712376,פורום עפולה,פורום עפולה,≤100,1
1900748410047113,סיגל שאלתיאל הלוי לראשות מועצת מעלה יוסף,סיגל שאלתיאל הלוי לראשות מועצת מעלה יוסף,≤100,2
106396902115076,فادي عراقي مهنية - ارادة - قدرات,فادي عراقي مهنية - ارادة - قدرات,≤100,2
110706749007092,עמיחי סיבוני- חבר מועצת העיר אשקלון,עמיחי סיבוני- חבר מועצת העיר אשקלון,≤100,2
227073477334754,אופיר שפיגל - יחסי ציבור,אופיר שפיגל תקשורת וקשרי ממשל,≤100,9
106291042155217,الصفحه الرسمية للمرشح عدنان عيسى لرئاسة بلدية كفر قاسم 2023,الصفحه الرسمية للمرشح عدنان عيسى لرئاسة بلدية كفر قاسم 2023,≤100,2
200931370577815,טלי מולנר לראשות העיר נתניה,טלי מולנר לראשות העיר נתניה,≤100,1
358388837629256,דרור שור לראשות מועצת באר טוביה,דרור שור לראשות מועצת באר טוביה,≤100,1
245499002787929,Ашдод.ру - ashdod.ru,ASHDOD.RU,≤100,3
231854074020198,יחד בראשות עדי פרילינג אנקורי,יחד בראשות עדי פרילינג אנקורי,≤100,1
271404389601060,Yaakov Hagoel - יעקב חגואל,Yaakov Hagoel - יעקב חגואל,≤100,4
682314771881193,Наш дом Петах-Тиква - פתח תקוה ביתנו בראשות מארק קניז'בסקי,ישראל ביתנו,≤100,1
676336439165235,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,קרן משפחת רודרמן: יחסי ישראל-יהדות ארצות הברית,≤100,1
107107231197546,אלון אזולאי -Alon Azulay,אלון אזולאי -Alon Azulay,≤100,1
1221259494682253,מנהיגים - ארגון מנהלי בתי הספר,מנהיגים - ארגון מנהלי בתי הספר,≤100,1
193264714026809,אמונה - תנועת האישה הדתית לאומית,אמונה - תנועת האישה הדתית לאומית,≤100,1
298350000726503,רחלי כדורי לראשות מועצת אורנית,רחלי כדורי לראשות מועצת אורנית,≤100,1
103069056049581,שלום ישראל אלבז- shalom israel elbaz,יחסי ציבור,≤100,4
122151567825903,ארגון בטרם לבטיחות ילדים,ארגון בטרם לבטיחות ילדים,≤100,4
376768189118561,אסף אוברלנדר לראשות המועצה המקומית רמת ישי מטעם סיעת תו״ת,אסף אוברלנדר לראשות המועצה המקומית רמת ישי מטעם סיעת תו״ת,≤100,8
116031104824063,ניב ויזל,ניב ויזל,≤100,8
554308731366675,محامون من أجل إدارة سليمة - Lawyers for Good Governance,lawyers for good governance,≤100,34
107114480630055,"ד""ר מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה","ד""ר מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה",≤100,1
102501599535380,המרכז לרפואת שיניים דיסקין 9 ירושלים,These ads ran without a disclaimer,≤100,1
287663625305114,ניר בן חיים - Nir Ben Haim,ניר בן חיים - Nir Ben Haim,≤100,3
102739726161226,תמיר שלום - לראשות המועצה המקומית יסוד המעלה,תמיר שלום - לראשות המועצה המקומית יסוד המעלה,≤100,6
262320240909972,רז שגיא לראשות העיר ראש העין,רז שגיא לראשות העיר ראש העין,≤100,2
290003511833151,נאור שירי - Naor Shiri,נאור שירי - Naor Shiri,≤100,42
100663859328863,עופרי סיידה,עופרי סיידה,≤100,1
119823604371240,גיל לין. הר ועמק מתעוררים,גיל לין - הר ועמק מתעוררים,≤100,2
154698021323966,יוזמות אברהם  مبادرات  ابراهيم,יוזמות אברהם مبادرات ابراهيم,≤100,1
142062606449584,משה (קינלי) טור-פז Moshe Turpaz,משה (קינלי) טור-פז Moshe Turpaz,≤100,2
2133211886933768,Наш дом Нетания,ישראל ביתנו,≤100,1
118512141260775,יקיר מאור - לחברות במועצת פרדס חנה כרכור,יקיר מאור,≤100,2
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",≤100,24
564755520233941,משרד מבקר המדינה ונציב תלונות הציבור,משרד מבקר המדינה ונציב תלונות הציבור,≤100,1
341448679281672,יריב לוין - Yariv Levin,yariv levin - יריב לוין,≤100,1
124333777706475,עיריית רמלה,עיריית רמלה - העמוד הרשמי,≤100,2
197861515565,שתיל - شتيل - Shatil,שתיל - Shatil,≤100,5
192242644687256,גל לנצ'נר חבר המועצה בגבעת שמואל,גל לנצ'נר חבר המועצה בגבעת שמואל,≤100,1
105732495898248,אלירם אזולאי - Eliram Azulay,אלירם אזולאי - Eliram Azulay,≤100,6
111780578510932,גבעתיים נגד הדיקטטורה,גבעתיים נגד הדיקטטורה,≤100,4
111464468649829,יששכר מקונן לראשות המועצה האזורית חבל יבנה,יששכר מקונן לראשות המועצה האזורית חבל יבנה,≤100,1
107702362384864,גלית אבינועם. מחזירה את המושבה לעיר,גלית אבינועם. מחזירה את המושבה לעיר,≤100,1
94762908662,נעמת - תנועת הנשים של ישראל,נעמת | Women @ Work,≤100,4
105568199274431,הילה בן הראש חכמון לראשות מועצת כוכב יאיר צור יגאל,הילה בן הראש חכמון לראשות מועצת כוכב יאיר צור יגאל,≤100,1
101189288896863,לבבי - דפיברילטור להצלת חיים מדום לב בבית,לבבי,≤100,2
537993479619524,אבי אלקבץ עפולה אחת,אבי אלקבץ עפולה אחת,≤100,4
120166391073545,ביחד עפולה ביתנו - Бе Яхад Афула Бетейну,ביחד עפולה ביתנו - Бе Яхад Афула Бетейну,≤100,3
561328147655037,רחובות חופשית,רחובות חופשית,≤100,2
111291338633664,קודם ירושלים,קודם ירושלים,≤100,1
142354389182578,הפורום לחשיבה אזורית,הפורום לחשיבה אזורית,≤100,6
114630296604026,"Davar - Workers, Society and Economy in Israel",דבר העובדים בארץ ישראל,≤100,3
242622089140877,שלומי לנגר,שלומי לנגר,≤100,2
2024003551147460,החופש לבחור - בראשות איל פביאן,החופש לבחור - בראשות איל פביאן,≤100,1
