Location name,Amount spent (EUR)
Attica (region),1602
Central Greece (region),138
Central Macedonia,1014
Crete,173
Eastern Macedonia and Thrace,168
Epirus (region),≤100
Ionian Islands (region),≤100
Northern Aegean,≤100
Peloponnese (region),207
Southern Aegean,137
Thessaly,188
Unknown,≤100
Western Greece,195
Western Macedonia,≤100
