Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
159514754069267,Partido Cambio Radical,Partido Cambio Radical,1502109,20
61298420594,Eugenio Prieto Soto,Eugenio Prieto Soto,1227032,26
183025852044152,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,1049036,16
438113889610097,Hosman Yaith Martínez Moreno,Hosman Yaith Martínez Moreno,831159,137
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,741515,15
162949777243451,Andrés Julián,Andrés Julián Rendon,650537,7
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,627269,15
1649204585296525,Juan David Valderrama,Juan David Valderrama,623031,29
103754197881668,Esteban Restrepo,Esteban Restrepo,534539,6
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,520799,6
251292808253299,Canadian College,Canadian College,509278,17
75884689790,Colectivo de Abogados y Abogadas,Colectivo de Abogados,503595,3
266563730155332,Juan Diego Gomez Jimenez,Get Social,436355,6
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro,432360,117
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,296922,4
336711793710254,Metro de Bogotá,Metro de Bogotá,289785,1
112155252163421,Sebastián López V.,Sebastián López V.,283963,5
321582221272701,UNIMINUTO,These ads ran without a disclaimer,281199,7
286568181368830,Jhon Ortega,Jhon Ortega,280466,8
600160263515679,Tecnologías de la Información y las Comunicaciones de Cali,Tecnologías de la Información y las Comunicaciones de Cali,279795,2
497475647076975,Fabian Oviedo,Fabian Oviedo,266034,15
299469560099835,Alcaldía de Cali,Alcaldía de Cali,260831,7
266563730155332,Juan Diego Gomez Jimenez,Juan Diego Gomez Jimenez,251510,17
308398253196220,Jorge Andrés,Digital Tech Ideas S.A.S,246413,2
812165288875574,Jaime Pumarejo,Toro Digital 1972,245893,4
601336570076276,Rodolfo Correa,Rodolfo Correa,240862,12
109468905424655,José Fernando Sánchez,Digital Tech Ideas S.A.S,231995,2
102383079246422,Paulo Gómez,Paulo Gómez,226780,3
100397975380528,Amigos de Dumek,Amigos de Dumek,206366,6
590428924681421,Soydiegotamayo,Soydiegotamayo,199708,8
123243941056130,Carlos Amaya,Carlos Andres Amaya,199697,3
115922544823271,Miyerlandi Torres A,Miyerlandi Torres A,199266,6
454396071316750,Mauricio Salazar,Mauricio Salazar,194285,1
1147318942107929,Todos Somos Una,DEBRAIN LLC,193600,8
106471308875048,Partido Colombia Renaciente,Partido Colombia Renaciente,191445,20
109099851901471,Partido Demócrata Colombiano,Partido Demócrata Colombiano,190096,1
316256535073131,Gobernación de Antioquia,Gobernación de Antioquia,186903,6
101391859627743,Colombia sin miedo,Colombia sin miedo,184832,26
345288946007447,Juan Diego Patiño Ochoa,Juan Diego Patiño Ochoa,182970,8
100240736764836,Alcaldía de Palmira,Alcaldía de Palmira,181991,25
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,169748,6
1431777413774882,Wilson Ruiz Orejuela,Wilson Ruiz Orejuela,166829,1
118514924593739,Tanque Seco,Tanque seco,160892,10
108228068238348,Diego Caicedo,Diego Caicedo,157953,10
189499891648602,Camilo Rubiano,Camilo Rubiano,152034,2
377334062304350,Secretaría de Educación de Bogotá,Secretaría de Educación de Bogotá,147580,5
101071764864119,Dulce Veneno,Dulce Veneno,146575,3
104046148916576,Patricia de Hernandez,Patricia de Hernandez,146104,9
101272074619776,Palmira Al Instante,Palmira Al Instante,144039,1
185732238244544,Santiago Castro Gómez,Santiago Castro Gómez,127179,2
1643303432550207,Gustavo Vélez,Gustavo Vélez,125241,15
100351841692214,Coronel Jorge Gallego,Coronel Jorge Gallego,124174,4
1259770774053121,Politécnico COHAN - Medellín,Politécnico COHAN - Medellín,124009,1
114091374978595,Crónica isleña,Crónica isleña,121767,2
469642780512771,Stephen Mora Rosales,Stephen Mora Rosales,121058,3
105788042199348,James Urrego,James Urrego,117068,7
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,116721,2
104896659253566,Neiva Opita,Neiva Opita,112225,1
121276654241307,Jorge Eduardo Rojas,Jorge Eduardo Rojas,109829,6
1594162734205923,Diego Laserna,Diego Laserna,108507,3
108077528892290,Andrés Zamora Rovira,Space Marketing,106988,3
2369166386675873,Alcalde Mauricio Rendón,Mauricio Rendón,106820,18
213474956085296,Diomara García Serrano,Diomara García Serrano,105999,5
101337536877032,William Garcia Tirado,William Garcia Tirado,105822,3
275496022803888,Alejandro Saldarriaga,Alejandro Saldarriaga,105626,6
1622001728047397,Harman Alcalde,Harman Alcalde,104653,22
100475532513857,Cristian Halaby,Cristian Halaby,102470,7
101575821423496,Alejo Te Da Un Concejo,Alejo Te Da Un Concejo,100293,15
191459311042712,Jaime Andrés,Jaime Andrés,100171,6
103879051990514,Didier Rave Zuluaga,Didier Rave Zuluaga,99439,23
257836801820119,Fernando Valencia Vallejo,Fernando Valencia Vallejo,98845,3
100862467976065,Andrés Fandiño,Andrés Fandiño,96889,11
103322192472349,Camilo Nemocón,Camilo Nemocón,94868,5
838927469815494,Diana Diago,Diana Diago,93231,11
110260770340343,Leonardo Jácome,Leonardo Jácome,92797,4
140272300189144,Diego Jiménez- Página,Diego Jiménez- Página,92687,1
310132332808120,Hector Javier Osorio Botello,Hector Javier Osorio Botello,89919,8
151237191625066,Henry Gutiérrez Angel,Henry Gutiérrez Angel,89275,5
2189530951136428,Ricardo Rojas Sáchica,Ricardo Rojas Sáchica,88843,1
909562829199636,Movimiento Ciudadano EducandoAndo,Movimiento Ciudadano EducandoAndo,88680,2
2085971974979562,Alfredo Varela,Alfredo Varela,87909,3
100132752831088,Natalia López Fuentes,Natalia López Fuentes,87536,1
1589652347763879,Aquileo Medina A,Aquileo Medina A,84979,3
107405449071319,Con la suya,Con la suya,84450,25
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,81015,1
105848177845789,All Out en español,All Out Action Fund,78926,9
266450273989206,Claudia Margarita Zuleta M.,Claudia Margarita Zuleta M.,77940,3
226673927862469,Idcbis,Instituto Distrital de Ciencia Biotecnología e Innovación en Salud,73926,20
110538191812563,Angel David Caro Moran,Angel David Caro Moran,73372,10
101642839569704,Javier Marulanda,Dr Javier Marulanda,73146,4
969143216462972,Felipe Cañizalez,Felipe Cañizalez,72031,2
1896813010334035,Secretaría de Educación de Barranquilla,Secretaría de Educación de Barranquilla,71264,2
213627065326366,José Manuel González,José Manuel González,70708,1
102649172879833,Colombia al Día,Colombia al Día,70337,2
118750554556152,La Voz Política,La Voz Política,68553,11
341743792688909,Centro de Ciencia y Tecnología de Antioquia,Centro de Ciencia y Tecnología de Antioquia,66845,4
204727076205320,Ritter López,Ritter López,66791,4
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,64297,7
104628303208123,Clínica Imbanaco,Clínica Imbanaco,62838,2
350160788433059,Proclama Cauca y Valle,Proclama Cauca y Valle,61910,6
472245809650733,Marco Tulio Ruíz,Marco Tulio Ruíz,61259,2
102143071616787,Goberna Colombia,Goberna,60320,3
348250701862191,Guillermo Velandia Granados,Guillermo Velandia Granados,60207,2
273140600265429,Ing. Ronald Ortiz,Agencia Estratégica,59791,25
913316352080733,Jhonny Giraldo,Jhonny Giraldo,59578,4
1975883486014350,David Fajardo,David fajardo,59430,2
105495947472221,Jorge García,Jorge García,59377,18
110036132129269,Alerta Noticias,Alerta Noticias,59031,6
232997226734217,Julian Espinosa,Julian Espinosa,58994,1
309383129136101,Secretaría Gobierno de Bogotá,Secretaría Gobierno de Bogotá,58001,4
113504950417359,Jose Ignacio Rangel Andrade,Jose Ignacio Rangel Andrade,57497,2
103728686142815,Jairo Cespedes C.,These ads ran without a disclaimer,56948,1
116761207989138,William Andrés Cruz Sánchez,William Andrés Cruz Sánchez,56349,2
108233262091178,David Islem R,David Islem R,54624,7
103351141466638,Campo Elías Ramírez,Campo Elías Ramírez,54322,45
159326370815397,Alcaldía de Itagüí,Alcaldía de Itagüí,54146,4
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,54022,4
100523415826945,Rodrigo,These ads ran without a disclaimer,52981,3
407615769604377,Mutante,Fundación Mutante,52942,2
