Location name,Amount spent (USD)
Bocas del Toro Province,192
Chiriquí Province,475
Coclé Province,278
Colón Province,368
Darién Province,≤100
Herrera Province,203
Kuna de Madugandí,≤100
Kuna de Wargandí,≤100
Los Santos Province,167
Panamá Province,7411
San Blas,≤100
Unknown,≤100
Veraguas Province,220
