Location name,Amount spent (EUR)
Central Finland,187
Central Ostrobothnia,≤100
Etelä-Savo,134
Kainuu,≤100
Kymenlaakso,135
Lapland (Finland),≤100
North Karelia,≤100
Northern Ostrobothnia,242
Ostrobothnia (region),118
Pirkanmaa,401
Pohjois-Savo,153
Päijät-Häme,152
Satakunta,116
South Karelia,135
Southern Ostrobothnia,121
Southwest Finland,344
Tavastia Proper,121
Unknown,≤100
Uusimaa,1365
Åland Islands,≤100
