Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
312681118935845,Présidence de la République Togolaise,Présidence de la République Togolaise,≤100,2
1655478897929127,Ladies Social Network,These ads ran without a disclaimer,≤100,1
131664893560695,Origins OSU,These ads ran without a disclaimer,≤100,1
110980888642151,Twibbon April,These ads ran without a disclaimer,≤100,4
107410862226340,Make Africa Great Again,These ads ran without a disclaimer,≤100,1
117039841320523,Big Pink Youth Dialogue,These ads ran without a disclaimer,≤100,1
1106316199392992,Bryan Lambo EFA Coaching,These ads ran without a disclaimer,≤100,1
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100,1
200480966638039,Supremacy 1914,These ads ran without a disclaimer,≤100,2
112854258459158,,These ads ran without a disclaimer,≤100,1
