Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
314461342013814,Miles Chile,CORPORACIÓN MILES with Facebook ad credits,272395,31
102660885525434,Con mi plata NO,Con mi plata No,179163,30
1548643738480723,Asistencia Deudores,Asistencia Deudores,163429,10
100975964813324,No+desempleo,No más Desempleo,140604,7
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,137026,3
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,104635,4
210146495705054,Fiesta de los Abrazos,Fiesta de los Abrazos,98020,2
184164981678492,Blog SUC,Blog SUC,95654,6
105798328215264,Asistencia Familia,Asistencia Familia,81299,1
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,44984,4
113838817025219,Coperiodistas,Coperiodistas,39891,3
103527991214141,Cero DICOM,Cero Dicom,34637,5
143360859486032,Alejandro Bernales Maldonado,Alejandro Bernales Maldonado,32960,1
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,29983,1
26929188652,El Observatodo,MiVoz.cl,28459,56
109339288407350,Santuario Quitralco,Santuario Quitralco,24544,1
100826904957145,Centro Científico Tecnológico Región de Antofagasta,CICITEM,24060,2
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,23665,15
100447419569628,Demócratas Chile,Demócratas,21074,30
78239901502,Diario Financiero,Grupo DF,19988,24
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,17781,7
214215822426016,Punto Prensa,Punto Prensa SPA,16501,2
511206245636926,Matías Walker Prieto,Matías Walker,16222,12
103030962615298,Chile YAAC,Chile YAAC,16169,5
1575217122560418,Juan Ramón Godoy,Juan Ramón Godoy,15434,18
1053904371304329,Metro21,Metro21,13689,5
104224427947088,Circula el Plástico,Metrix,13580,4
115883738043634,No A Ciclo,No a Ciclo,11998,2
239993549715970,Pablo Oliva Parra,Pablo Oliva Parra,11395,2
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,11034,1
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,10810,3
600661340080888,Municipalidad de Salamanca,Municipalidad de Salamanca,10490,2
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,9980,1
295886120554128,Polpaico,Cemento Polpaico SA,9816,2
184559421980613,Vlado Mirosevic Diputado,Vlado Mirosevic Verdugo,9082,1
549558338555443,Ruta 7 soluciones energeticas,These ads ran without a disclaimer,8412,1
102422525535808,FARMACIAS PUNTO BLANCO,Ranko Frane Lenac Pizarro,7631,1
181189911970230,Alberto Undurraga V,Alberto Undurraga Vicuña,6616,1
1544524942457436,Iván Flores García,Iván Alberto Flores García,6022,1
1257818931046767,Azerta Chile,Azerta,5390,1
200755333296739,AmCham Chile,These ads ran without a disclaimer,5350,2
109626371709961,Salmones Austral,Salmones Austral,5154,7
747708191967868,MUMS,Movimiento por la Diversidad Sexual MUMS / ONG CES,4959,7
231952623614906,Daniel Melo Diputado,Diputado Daniel Melo,4747,1
198921630648476,Vidrios Lirquen,Vidrios Lirquen,4544,2
110240400702459,Andrés Giordano - Diputado por el Distrito 9,Andrés Giordano,4386,1
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,4224,2
763887853794135,Camilo Benavente,Camilo Francisco Benavente Jiménez,4220,1
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,4012,1
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,3956,2
239724839481005,Municipalidad de Vicuña,Brecha Digital Consultores,3892,6
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,3586,5
221901754840837,Acciona.Chile,ACCIONA Chile,3426,1
1539380629490140,Pirque Educación y Salud,Corporación de Salud y Educación Pirque,3412,1
111375463904195,Core Jacqueline Jorquera,Jacqueline Jorquera,3334,8
1643674159197342,Corporación Municipal de Rancagua,Cormun,3308,6
104521462060586,Gustavo Alessandri Alcalde Zapallar,Gustavo Alessandri Bascuñan,3266,1
226593947367922,Cultiva,Cultiva,2941,1
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,2644,17
229512630397510,El Amaule,MiVoz.cl,2580,6
11317582410,El Repuertero,MiVoz.cl,2425,5
115046015881560,Alcalde Marcos Morales Ureta,Marcos Antonio Morales Ureta,2417,1
179070875549922,El Naveghable,MiVoz.cl,2258,4
107843817654667,Marcela Mansilla Potocnjak,Rodrigo Alejandro Niño Carrasco,2210,1
106088671518497,Agustín Iglesias Concejal Independencia,Agustin Ignacio Iglesias Munoz,2120,1
183517278335266,El Quehaydecierto,MiVoz.cl,2098,4
107151670642286,Al Aguaite Sin Censura,Maxi Agustin Soto Yañez,2032,1
108178312103,El Vacanudo,MiVoz.cl,1983,4
317209815074690,Diario La Batalla de Maipú,Diario La Batalla de Maipú,1944,1
332967387146069,Diputado Andrés Celis Montt,Andrés Celis Montt,1892,1
401014659983460,El Morrocotudo,MiVoz.cl,1882,4
211625929000469,Jaime Escudero,Jaime Escudero,1687,6
1690559311249290,Jorge Castilla Solis,Jorge Antonio Castilla Solis,1620,1
110309894432662,Gerald Castillo - Concejal Ovalle,Héctor Rene Baeza Olivares,1570,1
100509762252,El Rancahuaso,MiVoz.cl,1476,3
101326581302605,Desafío 10X,Fundación 10X,1390,1
128647447236348,ricardo rabanal bustos,Ricardo Ignacio Rabanal Bustos,1373,1
553717067994412,El Nortero,MiVoz.cl,1310,3
1544524942457436,Iván Flores García,These ads ran without a disclaimer,1309,1
153016034898011,Gabriel Rojas,Gabriel Andres Rojas Rojas,1267,1
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,1072,1
207664915915263,El Magallanews,MiVoz.cl,1070,2
298493096861239,UVM_cl,These ads ran without a disclaimer,1052,1
356808844426,El Martutino,MiVoz.cl,998,2
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,862,1
11005572919,La Opiñón,MiVoz.cl,855,2
1635950396698311,Revista Infortambo Chile,These ads ran without a disclaimer,849,1
166687687509341,Pienso Eco,These ads ran without a disclaimer,781,1
145648978807373,El Boyaldía,MiVoz.cl,722,1
123177772408144,Luis Améstica Concejal de Coihueco,Luis Alberto Améstica Ponce,673,2
107897381075102,la.turismologa,These ads ran without a disclaimer,615,1
103438224772862,Lucio Sanhueza Hardessen,Lucio Sanhueza Hardessen,576,1
1832817333710502,Diario ID,Cesar Enrique Alvarez Castillo,531,1
541390972732127,Consejero Regional Rodrigo Vera,Rodrigo Vera Riquelme,530,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,200,2
