Page ID,Page name,Disclaimer,Amount spent (THB),Number of ads in Library
101673076131930,พรรคเปลี่ยน,นอท พันธ์ธวัช นาควิสุทธิ์,144434,13
127610057890,KBank Live,KBank Live,19834,9
137188693021815,สืบจากข่าว,สืบจากข่าว,13226,6
681918321922813,ดร.ตั้น กฤชนนท์ อัยยปัญญา,ดร.ตั้น กฤชนนท์ อัยยปัญญา,8886,9
234345809961492,อดีต ส.ส.จ๋า - วชิราภรณ์ กาญจนะ,อดีต ส.ส.จ๋า - วชิราภรณ์ กาญจนะ,8604,6
102807719039442,พรรครวมไทยสร้างชาติ United Thai Nation Party,พรรครวมไทยสร้างชาติ United Thai Nation Party,8158,17
105421542338383,คนรุ่นใหม่ ใจรักลุงตู่,Dunyawat  Bamrungchan,7435,15
109239188766815,ดร. วิทยา อินาลา พรรคไทยพร้อม,Klod Sawadputsra,6490,5
101535845426970,พรรคไทยสร้างไทย,พรรคไทยสร้างไทย,5988,18
100240152175449,ป้าโส FC by Tacina,Dunyawat  Bamrungchan,5973,97
112969264517494,เพ็ญพิสุทธิ์ จินตโสภณ - Penpisut Jintasophon,Vatcharapong Wongkom,5275,58
197431367819037,กลุ่มรักพิษณุโลก - บวรเดช,บวรเดช ปาล์ม หล้าแหล่ง,5262,4
157659344260788,จุรินทร์ ลักษณวิศิษฏ์ Aoodda,Jurin Laksanawisit,4298,8
149079361791677,พรรคเพื่อไทย,พรรคเพื่อไทย,4166,2
108635927540997,เทมส์ ไกรทัศน์ - ภูเก็ต,เทมส์ ไกรทัศน์ - ภูเก็ต,4084,9
116679231319335,ตุ๊ก - กานสินี,Dunyawat  Bamrungchan,2997,11
112151181255165,สมยศ พลายด้วง,Nichapha Sriwilai,2670,3
104179515944602,ประชาธิปัตย์ จันทบุรี-ตราด,Unicronet - Digital Marketing Solution,2471,25
2046265545683549,เชียร์ลุง,เชียร์ลุง,2353,14
972019486321939,บู้ จเด็ศ จันทรา,จเด็ด จันทรา,2283,9
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",2264,15
113516956981172,ขจรศักดิ์ ประดิษฐาน,ขจรศักดิ์ ประดิษฐาน,2225,16
104909135396165,Phuthita Chaianun - พุธิตา ชัยอนันต์,Phuthita Chaianun,2163,2
100301042076812,นพพล ธนิกุล,นพพล ธนิกุล,2131,1
115195181447846,อ้อ ศิรินันท์ ศิริพานิช,อ้อ ศิรินันท์ ศิริพานิช,2082,4
243465416352138,พรรคเพื่อชาติ,บริษัท เวิร์ค 360 จำกัด,2035,3
626952517700280,ลิ้ม ศรัณยสัณฑ์ วีรกุลสุนทร ว่าที่ผู้สมัคร ส.ส. เขตจอมทอง พรรคเพื่อไทย,ลิ้ม ศรัณยสัณฑ์ วีรกุลสุนทร ว่าที่ผู้สมัคร ส.ส. เขตจอมทอง พรรคเพื่อไทย,1910,3
104355192139176,วิฑูร ลี้ธีระนานนท์,วิฑูร ลี้ธีระนานนท์,1906,1
2230596726985945,ฮาย ปวิศรัฐฐ์ ติยะไพรัช,บริษัท เวิร์ค 360 จำกัด,1875,2
106337912336664,ปั้น ณัทกร แก้วพิจิตร,ปั้น ณัทกร แก้วพิจิตร,1858,5
109890411945719,นพ.ญาณกิตติ์ ห่วงทรัพย์,Natthavut Damtongsuk,1845,7
112332525119611,เอกภาพ หงสกุล ผู้สมัคร ส.ส.พรรคเพื่อไทย เขตสายไหม,เอกภาพ หงสกุล ผู้สมัคร ส.ส.พรรคเพื่อไทย เขตสายไหม,1832,5
112953064222988,อั๋น ภูวดล วงษ์โสภณากุล,อั๋น ภูวดล วงษ์โสภณากุล,1823,3
172057439546202,พันโท สินธพ แก้วพิจิตร (เสธ.แก้ว),พันโท สินธพ แก้วพิจิตร (เสธ.แก้ว),1769,4
115905241390909,เนเน่ รัดเกล้า สุวรรณคีรี,Rudklao Intawong Suwankiri,1766,4
651699931624315,Techsauce,Techsauce,1757,6
109231584984294,ดร.แจ๊ค พงศ์พัฒน์ จิตตานุรักษ์,ดร.แจ๊ค พงศ์พัฒน์ จิตตานุรักษ์,1749,14
107392695633799,สรวีย์ เขต1ปทุมธานี พรรคก้าวไกล,Suppalerk Suppapantita,1710,1
