Location name,Amount spent (USD)
Chari-Baguirmi Region,≤100
Guéra Region,≤100
Kanem Region,≤100
Logone Occidental Region,≤100
Mandoul Region,≤100
Moyen-Chari Region,≤100
N'Djamena,≤100
Ouaddaï Region,≤100
Salamat Region,≤100
