Location name,Amount spent (USD)
Andijan Region,≤100
Fergana Region,≤100
Jizzakh Region,≤100
Namangan Region,≤100
Navoiy Region,≤100
Qashqadaryo Region,≤100
Samarqand Region,≤100
Tashkent Region,≤100
