Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
301774903545521,Brasil Paralelo,Brasil Paralelo,12033,113
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,11700,269
1127498110791820,EducaMídia,EducaMídia com créditos para anúncios do Facebook,5225,4
54779960819,United Nations,United Nations with Facebook Ad Credits,4810,9
333720355130,Petrobras,Petrobras,3615,29
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,3523,4
104073419103062,Confia no Brasil,ASSOCIAÇÃO COMUNICAÇÃO EM REDE,3301,4
491007197579019,Carlos Brandão,Carlos Brandão,3200,4
128802790469337,Todos Pela Educação,Todos Pela Educação,3195,5
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,2948,43
159103797542,Greenpeace Brasil,Greenpeace Brasil,2804,150
101189854802059,Revista Oeste,Revista Oeste,2497,15
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,2362,79
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,2160,1
577191289287020,Gisele Azevedo,These ads ran without a disclaimer,2014,14
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,966,122
107589328880817,Brasil no Foco,Francine De Almeida Viana Pereira,923,60
275967186375809,xpnc.live,XPNC,870,3
515514761825666,Prefeitura de Curitiba,Prefeitura Municipal de Curitiba,745,12
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,712,35
108742321417244,Gerson Aragão,SCIREJUS APLICATIVOS JURIDICOS LTDA,693,143
425215080864180,Pfizer Brasil,Pfizer,633,4
197587446941661,Valor Econômico,Editora Globo,609,14
330379553673497,Oxfam Brasil,Oxfam Brasil,578,145
197698930267127,Alana,Instituto Alana,569,29
139640876082234,Pés Sem Dor,These ads ran without a disclaimer,567,25
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,551,31
105806795144292,EducaMídia 60+,EducaMídia 60+ com créditos para anúncios do Facebook,544,2
104738421003389,InvestNews BR,Easynvest,475,15
294268601159495,Brasil BioFuels,These ads ran without a disclaimer,465,4
1594613884123934,IDIB,INSTITUTO DE DESENVOLVIMENTO INSTITUCIONAL BRASILEIRO - IDIB,461,7
258088921369,TOTVS,TOTVS,429,6
496443053731900,Alberto Mourão,Alberto Pereira Mourão,373,8
108953490968588,Gustavo Rodrigenes,Gustavo Henrique Rodrigenes Ferreira,368,27
157982450937286,Senador Carlos Viana,Carlos Alberto Dias Viana,358,8
113165042099382,Brasil 61,Brasil 61,354,48
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",341,24
109591311961445,Brasil em Ruínas,Marco Aurelio Machado,340,3
224777780881144,Visão Mundial,Visão Mundial,339,26
239977579362882,Blue3,Blue3 Investimentos,328,8
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,326,8
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,321,2
952849801440316,Sergio Vidigal,Antônio Sergio Alves Vidigal,320,50
2323904661180742,All Out Brasil,All Out,300,5
69488070826,Fundação Abrinq,Fundação Abrinq,298,3
1477105045931772,Vereador Armando,Luis Azambuja,298,11
263199020531986,JOTA,JOTA,292,10
454225234639209,Vereadora Edir Sales,Edir Sales,288,9
187970114581051,Anistia Internacional Brasil,Anistia Internacional Brasil,286,40
139585730140435,Allyson Bezerra,Allyson Bezerra,283,3
80591352579,Revista Superinteressante,Revista Superinteressante,277,4
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,268,5
2009794945904424,Fundação Cargill,These ads ran without a disclaimer,267,1
123884341029248,João Jorge,JOÃO JORGE DE SOUZA,267,3
103766722393333,Eliane Martins St,These ads ran without a disclaimer,265,2
316177968823393,tinis.natureza,Instituto Alana,264,39
699334503504978,Instituto Desiderata,INS DESIDERATA,256,8
196452727048562,Governo do Rio Grande do Sul,These ads ran without a disclaimer,254,1
388964228286280,Gilmar Lagoinha,Gilmar Soares Vicente,234,8
1405025743082214,Coronel Alberto Feitosa,Alberto Jorge Feitosa,218,36
228301373863551,Agência Pública,Agência Pública,218,9
291969064306588,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,215,61
109770755848061,Suzano,Suzano SA,212,2
102477652439937,Revson_mourao,Revson Morais,210,4
101940679451234,Composta Mais,Composta Mais,210,63
251235795032635,Itamar Borges,Itamar Borges,207,3
102138423231691,Revista Semana Online,Revista Semana On,205,16
105071909075409,Rodeio Internacional de Tapejara RS,Rodeio Internacional de Tapejara RS,203,8
1627312590817560,Paulo Bufalo,Paulo Bufalo,200,12
196452727048562,Governo do Rio Grande do Sul,SECRETARIA DE COMUNICAÇÃO,196,3
104490315426843,Centro Lemann,CENTRO LEMANN DE LIDERANCA PARA EQUIDADE NA EDUCACAO,194,2
1528518104055044,Dr Daniel Santos,Dr. Daniel Santos,183,28
101328235485196,Reforma Administrativa: destrói os serviços públicos,Reforma que destrói,182,7
2109548659331951,Cursinho da Glória,Cursinho da Glória Eireli ME,180,26
102185548694651,Essencial é a Vida,APUB,178,7
1700227383437806,OC Advogados,Oliveira e Carneiro Sociedade de Advogados,178,8
348704312899125,foconofato,FOCO NO FATO,172,9
174471285940778,Nelson Trad Filho,Nelson Trad Filho,170,9
114755414556788,Fernando Braide,Fernando Salim Braide,169,3
7970426802,WWF-Brasil,WWF-Brasil,168,50
118678938210868,SIMPI,Simpi,165,1
103222252564490,Método de Aprovação,SCIREJUS APLICATIVOS JURIDICOS LTDA,163,12
194918207213417,IMP Concursos,IMP Concursos,161,2
1788202934748204,Inês Paz,Inês Paz,160,24
380752075612906,Deputado Cezar,Antonio da Rocha Marmo Cezar,160,5
132804480113814,PwC Brasil,Pedro Martins,154,6
111006700550820,Cenarium Amazônia,CENARIUM AGENCIA DE NOTICIAS EIRELI,153,18
124632230915020,Luciana Genro,Luciana Krebs Genro,152,10
359871157981726,Decorando a Lei Seca,Decorando a Lei Seca,149,21
115558703488480,IDP Online,Instituto Brasiliense de Direito Publico,148,20
2034754990120059,Ibrachina,Ibrachina Instituto Sociocultural Brasil-China,147,10
475282579237715,Sindsaúde Ceará,SINDICATO DOS EMPREGADOS EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE NO ESTADO DO CEARÁ - SINDSAÚDE-CE,146,5
104827392475350,Célia Almeida,Celia Bibiana De Almeida,145,8
1796853600564637,Jair Da Mendes Gomes,ADEJAIR SANCHES DE AGUIAR,145,2
319356418132318,Gestos,Gestos Soropositividade Comunicação e Gênero,144,2
1786573431618328,Vitor Arouche,These ads ran without a disclaimer,138,1
100149818404464,Italo Moreira,Italo Moreira,137,2
656965247684115,Zequinha Marinho,Zequinha Marinho,135,3
239624862864871,Relatório Reservado,Hush Comunicação,134,10
479451742185899,Joel Rodrigues,Joel Rodrigues da Silva,132,2
558890614141714,Prefeitura Municipal de Águas Lindas de Goiás,Prefeitura Municipal de Águas Lindas,130,4
100616882690814,Evandro Pereira Advogados e Associados,Jose Evandro Pereira Da Silva,130,3
669979576373645,Delegado Eduardo Boigues,Delegado Eduardo Boigues,129,16
102275945221840,Portal Tucumã,Portal Tucumã,128,150
142073912632259,Carlos Giannazi,Deputado Carlos Giannazi,126,4
1501236886772782,Wellington Fagundes,Wellington Antonio Fagundes,126,2
117691720031724,Hey Nude,Nude.,125,4
109597815616,VEJA,Revista Veja,124,4
465508674236677,Edmar Ptak,Edmar Ptak Guimaraes,122,3
110240528556466,Feirão Experian,These ads ran without a disclaimer,118,2
481960978885807,Paula Belmonte,PAULA MORENO PARO BELMONTE,118,15
103244688005332,Ana Carolina Tedoldi,Melquesedeque Da Silva,118,19
2027104210849317,Geraldinho Prefeito do Povo,Geraldo Pinto De Camargo Filho,116,1
112788782706206,Matheus A. Tomoto,These ads ran without a disclaimer,116,1
109704169180614,Rogerio Lisboa,ROGERIO MARTINS LISBOA,114,3
100762202653610,Millerkalil,Millerkalil,114,5
148758255215603,TotalEnergies,These ads ran without a disclaimer,113,1
1598829670166145,Capitão Contar,Renan Barbosa Contar,112,3
326853180767148,Prefeitura de São Francisco do Sul,MUNICIPIO DE SAO FRANCISCO DO SUL,110,11
217451785552263,Daniela Reinehr,Daniela Reinehr,109,1
658891374205847,Prefeitura de Maringá,Prefeitura de Maringá,108,1
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,107,40
1304553112997097,Renata Zabeu,Renata Zabeu Luz,106,3
404585332967669,Prefeitura de Senador Canedo,Versatily Ambiental e Marketing,105,2
473778506302087,Elite Mil - Cursos Preparatórios,These ads ran without a disclaimer,105,2
267683643272117,Edmilson Rodrigues,Edmilson Brito Rodrigues,105,2
444851185587935,Prefeito Marcos Tonho,Marcos Tonho,104,1
634088706992472,Gustavo Mitre,Gustavo Marques Carvalho Mitre,≤100,4
