Location name,Amount spent (EUR)
Aveiro District,131
Azores,≤100
Beja District,≤100
Braga District,167
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,101
Faro District,101
Guarda District,≤100
Leiria District,≤100
Lisbon District,525
Madeira,≤100
Portalegre District,≤100
Porto District,415
Santarém District,≤100
Setúbal District,200
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
