Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
108032181861181,SUNO TV,SUNO TV,15441,7
931203933666198,Startup Pakistan,Startup Pakistan,6981,3
108727162154282,Azhar Iqbal,Azhar Iqbal,5981,5
101007071249939,Ansir Mehmood Sandhu,Ansir Mehmood Sandhu,4947,3
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",4152,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,3792,2
144494398930201,Jamaat-e-Islami Pakistan,Jamaat-e-Islami Pakistan,3764,1
448981518645687,Chaudhary Shahid Bashir,Chaudhary Shahid Bashir,3599,3
249990742310174,Ibrahim Hasan Murad,These ads ran without a disclaimer,3126,1
104901805715054,Syeda Rubina Zahra Gardezi,Syeda Rubina Zahra Gardezi,2913,10
144108382300989,U.S. Consulate General Peshawar,These ads ran without a disclaimer,2876,1
171980796153771,Siraj ul Haq,Siraj ul Haq,2726,1
107703715013954,JTR Media House,JTR Media House,2378,4
103238092691017,Muhammad Rafiq,Muhammad Rafiq,2146,1
543755195637715,Mian Aslam,Mian Aslam,2117,2
204305176293161,Alamgir Khan,Alamgir Khan,2103,1
145394629423894,K2K,Zohaib Ali,1769,3
111021638285303,Chaudhry Aurangzeb,Chaudhry Aurangzeb,1678,1
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,1191,2
100391602643346,Suriya Traders,These ads ran without a disclaimer,1157,1
113223601404356,CH Imran Saleemi Official,Ahsan Ur Rehman,1153,1
126907741362375,Tehreek Druood MAHAL تحریک درودمحل آفیشل پیچ,These ads ran without a disclaimer,1146,1
133648753466105,Group Development Pakistan,Group Development Pakistan,1039,3
977981842265214,Pukaar,Pukaar,891,2
97429917898,ProPakistani,ProPakistani,885,2
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,777,1
103720225643302,Chaudhry ijaz Ahmad Ranian,Chaudhry ijaz Ahmad Ranian,766,1
1814850698741724,Senator Mohsin Aziz,Senator Mohsin Aziz,725,1
1570918639608443,Ch Arshad Warraich,Ch Arshad Warraich,683,1
196186547486631,Mahr Mohsin Raza,Mahr Mohsin Raza,627,2
1114193285282308,Abdullah Khan Dummer,Abdullah Khan Dummer,560,3
101737024836683,Anjuman-E-Tajran انجمن تاجران,Mujahid Maqsood Butt,559,1
469201610080869,Binance,These ads ran without a disclaimer,523,1
105690462092880,MM News Videos,MM Digital PVT LTD,518,1
331162064082895,Atta Ur Rehman,Asad Iftikhar,518,1
1864873117163374,Bilal Aslam Bhatti,Bilal Aslam Bhatti,507,1
109812220412504,Musa Habib Raja,Musa Habib Raja,501,1
100704485764034,Online Quran Academy007,Online Quran Academy007,461,1
118927511123513,,Imtiaz Ahmad,447,1
102415047928145,Shanghai Electric,These ads ran without a disclaimer,386,1
102984572749654,Jamaat e Islami - Fans Page,Imtiaz Ahmad,349,1
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,320,1
176812349591350,Sahibzada Nadeem Sultan,These ads ran without a disclaimer,319,1
108430245385929,Movement IPS Pakistan,Muhammad Shahid Imran,317,1
102159305744420,Adv Khanzada Nadeem Khan Official,Adv Khanzada Nadeem Khan Official,317,1
359157067618866,Diva Patang,These ads ran without a disclaimer,316,1
108876282120706,Qazi Shafiq,Qazi Shafiq,309,1
105978808032516,Naeem Masood - NM,These ads ran without a disclaimer,309,1
105063174506228,Impact Investing Solutions,These ads ran without a disclaimer,279,1
175889425769412,BAR-TEK Motorsport,These ads ran without a disclaimer,277,2
300653326696613,CGTN America,These ads ran without a disclaimer,261,1
111251771182202,Number 1 Victim Of Crime,These ads ran without a disclaimer,261,2
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,255,1
104439309237569,عوامی خدمت مرکز این اے 80 کھنمب کلاں,Imtiaz Ahmad,255,1
1677192459204389,Ch Tariq Irshad Khan,These ads ran without a disclaimer,244,1
113586671677860,ranaumershahzadpp157,These ads ran without a disclaimer,244,1
105601235613570,Chaudhary Faisal Ali Bhulla -PTI UK,Chaudhary Faisal Ali Bhulla -PTI UK,201,1
115041729871986,Faraz Abid Lakhani,These ads ran without a disclaimer,186,1
206108649992341,Sahibzada MIAN ABDUL MALIK-Majan Saien,These ads ran without a disclaimer,172,1
771462172882741,OnePath Network,These ads ran without a disclaimer,150,1
158714780827513,UNFPA,These ads ran without a disclaimer,146,2
104699294839888,Pakistan Tribune,Pakistan Tribune,132,1
137920353419576,NWAA Studios,NWAA Studios,119,1
110115201807370,,These ads ran without a disclaimer,109,1
101121475514067,555NewaFaisalabad,These ads ran without a disclaimer,≤100,1
484466822034200,EE - Entrepreneurs' Ecole,These ads ran without a disclaimer,≤100,1
389438921109161,Touseef Abbasi,Touseef Abbasi,≤100,1
106734931178823,Munawar Khan,These ads ran without a disclaimer,≤100,1
101998658413144,Black Streak Anime,These ads ran without a disclaimer,≤100,5
116308369063243,Kambria,These ads ran without a disclaimer,≤100,1
101920668469522,Waqas Ahmad Butt,These ads ran without a disclaimer,≤100,1
111101597290961,The Quran .Service's,These ads ran without a disclaimer,≤100,1
104742142532538,Social Diary Store,Social Diary Store,≤100,1
467252070142548,Ch Mustansar Ali Gondal,Ch Mustansar Ali Gondal,≤100,1
104273202036453,12th Khiladi Cricket,These ads ran without a disclaimer,≤100,1
104404948072,Ema Arius,These ads ran without a disclaimer,≤100,1
447263991993811,UNICEF South Asia,These ads ran without a disclaimer,≤100,1
369390869866652,Spectacular,These ads ran without a disclaimer,≤100,1
305828002808516,INHOPE - International Association of Internet Hotlines,These ads ran without a disclaimer,≤100,1
462848513792011,国家大剧院National Centre for the Performing Arts,These ads ran without a disclaimer,≤100,1
104642729116605,VIEW Iceland,These ads ran without a disclaimer,≤100,1
1517841968465016,Région Normandie,These ads ran without a disclaimer,≤100,2
211768992564087,LAMP TECH,These ads ran without a disclaimer,≤100,1
2039988892948664,Ijaz Ahmad Proya PP-52,These ads ran without a disclaimer,≤100,1
151609045347,Made-in-China.com,These ads ran without a disclaimer,≤100,1
100615251929173,Food Is In The House Rhythm,These ads ran without a disclaimer,≤100,4
