Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
102414628645144,Korondy Tamás,Megafon,764100,6
503614639975773,Trombitás Kristóf,Megafon,590202,4
118152054556475,Deák Dániel,Megafon,382121,4
120370174702378,Magyarország Kormánya,Magyarország Kormánya,350733,2
110149601578231,GeriJoca,Megafon,322574,2
128596180810227,Stefi Déri,Megafon,318828,2
776079922494181,Apáti Bence hivatalos oldala,Megafon,217682,2
224274995688487,Bohár Dániel - Riporter,Megafon,215648,2
592204747588011,Momentum Mozgalom,Momentum Mozgalom,162395,5
191461774219575,hirado.hu,hirado.hu,145907,25
248172631940,Mandiner,Mediaworks Hungary Zrt.,133942,13
543788999005363,ORIGO,Mediaworks Hungary Zrt.,132100,15
594088897289853,Alapjogokért Központ,Alapjogokért Központ,116625,23
101281762616506,Magyar Katolikus Egyház,Magyar Katolikus Püspöki Konferencia Titkársága,102851,5
203389926415069,Magyar Honvédség,Magyar Honvédség,102356,7
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,92352,8
1534911313439123,Ripost,Ripost,90164,6
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,85949,9
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,71781,5
451844608304228,Metropol,Metropol,62199,6
118999471127652,Kammerer Zoltán,Kammerer Zoltán,60781,96
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,60200,5
215138878595900,Európai Bizottság Magyarországi Képviselete,Európai Bizottság Magyarországi Képviselete,60156,20
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,55614,18
109414841321682,Magyar Falu Program,Magyar Falu Program,55447,6
150219742265121,Bedő Dávid,Bedő Dávid - Momentum,54342,5
178362315106,European Parliament,European Parliament,48629,8
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,39003,6
105961119484376,Baptista Szeretetszolgálat,Baptista Szeretetszolgálat,38533,1
131283758531,HVG,HVG Kiadó ZRt.,38004,32
294815374340858,Donáth Anna,Donáth Anna - Momentum,35097,1
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,31364,5
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,30560,3
76748198685,Budapest Pride,Budapest Pride,25435,10
112879632128020,Novák Előd,Mi Hazánk Mozgalom,25147,2
107898832590939,European Commission,European Commission,25120,4
191463110979902,Crane,These ads ran without a disclaimer,24218,1
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,23120,15
