Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
120437430938970,Syed Mohammad Kirmani,John Kirmani,10629,6
315863402653597,Prime Minister’s Youth Programme,Prime Minister’s Youth Programme,8081,3
100657482831570,Tashakul Abbas Warraich PP54,Tashakul Abbas Warraich,5990,3
110196941769209,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,𝗦𝘆𝗲𝗱 𝗔𝗹𝗶 𝗞𝗮𝗺𝗿𝗮𝗻 𝗞𝗶𝗿𝗺𝗮𝗻𝗶 𝗢𝗳𝗳𝗶𝗰𝗶𝗮𝗹,5153,1
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,4657,1
47710652725,Goethe-Institut,These ads ran without a disclaimer,3492,3
109493084543028,Four Corners with Tarar,NEXT TV,3360,1
543755195637715,Mian Aslam,Mian Aslam,1869,1
106310985616296,Ch Rauf Ahmad Hundal,Ch Rauf Ahmad Hundal,1818,1
117245297940276,Imtiaz Minhala,Muhammad Arslan Haider,1649,2
106685458717116,Muhammad Hussain,Muhammad Hussain,1642,2
1617753965111540,Oil and Gas World/Oil Sands Strong,These ads ran without a disclaimer,1608,1
97429917898,ProPakistani,ProPakistani,1347,2
1706863532970589,Nasir Hashmi,Osama Rehman Butt,1194,2
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,1183,2
189335001097539,Boundless Technologies Pakistan,These ads ran without a disclaimer,1168,1
361971188258443,Syed Tariq Mahmood ul Hassan,Syed Tariq Mahmood ul Hassan,1015,2
133648753466105,Group Development Pakistan,Group Development Pakistan,988,3
240488586026340,"SINA Health, Education & Welfare Trust","SINA Health, Education & Welfare Trust",916,1
105690462092880,MM News Videos,MM Digital PVT LTD,906,1
105559568732434,SkpNews.com,MTS INFO,895,1
40775064593,Microsoft Cloud Partner Program,These ads ran without a disclaimer,804,2
467252070142548,Ch Mustansar Ali Gondal,Ch Mustansar Ali Gondal,750,5
101737024836683,Anjuman-E-Tajran انجمن تاجران,Mujahid Maqsood Butt,724,2
102690905990373,Mian Zeeshan Rafique PMLN,Zeeshan Rafique,689,1
103720225643302,Chaudhry ijaz Ahmad Ranian,Chaudhry ijaz Ahmad Ranian,641,1
100298359657460,Naveed Hashim Rizvi,Shaukat Ali Malik,579,1
986013844824671,In Zhejiang,These ads ran without a disclaimer,539,2
207929953869,U.S. Consulate General Karachi,These ads ran without a disclaimer,536,1
100192166133172,Nasreen Palijo- PPP,Muhammad Ashir,514,1
109812220412504,Musa Habib Raja,Musa Habib Raja,496,1
931203933666198,Startup Pakistan,Startup Pakistan,445,1
107801948674316,BBU News WORLD,BBU NEWS WORLD,422,2
100985089430508,Ch Mumtaz Akhtar kahloon,Ch Mumtaz Akhtar kahloon,374,1
102564242679730,Waheed Ahmad Khan Official,Akhter Hussain,367,1
116771984655433,نظریاتی انصافین,Nazaryati Insafian,339,1
597860000415785,Pakistan Islamic Republican Party,Azhar Mahmood,275,1
109676458413003,Akhlaq Ahmad Bidani 0fficial PP288,Akhlaq Ahmad Bidani 0fficial PP288,266,1
273161129539624,Khalid Javed Warraich,Khalid Javed Warraich,250,1
115000836580551,Fatih Foundation,Fatih Foundation,226,1
115558644746754,Ehsan Ul Haq Bajwa,Medical Resource Group,201,1
113578877760214,Shahid Khan,Shahid Khan,190,1
103998414863308,desidoodleguy,These ads ran without a disclaimer,146,1
2107858016193986,Voice of Sindh,Voice of Sindh,140,1
240586569664829,Punch Gaming,Hamza Hanif,110,1
549412198507631,"Allied Schools Shahpur Campus, Sargodha","Allied Schools Shahpur Campus, Sargodha",106,1
104789632113642,Republic URDU,Republic URDU,≤100,1
100427168538381,Sardar Mehboob Khan Khetran,Sardar Mehboob Khan Khetran,≤100,2
103420499063138,Muhammad Ejaz Awan JI dik,These ads ran without a disclaimer,≤100,1
100297025991496,NA Yazman,NA Yazman,≤100,1
118138429596708,Raavya Sarda,These ads ran without a disclaimer,≤100,1
110622064197854,Edilume,These ads ran without a disclaimer,≤100,1
102532432516110,Rana Hamid Nawaz,These ads ran without a disclaimer,≤100,1
102108549408447,Muhammad Asghar Mirza,These ads ran without a disclaimer,≤100,1
100112112760730,Adeel Ali Khan,Adeel Ali Khan,≤100,1
115411716680715,Mian Aamir Shahbaz,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
116308369063243,Kambria,These ads ran without a disclaimer,≤100,4
105369155798997,Haroon Anjum,These ads ran without a disclaimer,≤100,1
100800439394003,callme.emaanx,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
502665456448329,Federico Barolin,These ads ran without a disclaimer,≤100,1
224597158386607,Rosa Luxemburg Foundation,These ads ran without a disclaimer,≤100,1
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
501402253315190,SavingGanesh.org - ElephantsNow,These ads ran without a disclaimer,≤100,1
106386158767588,DOPE Quick Reads,These ads ran without a disclaimer,≤100,2
