Location name,Amount spent (USD)
Bocas del Toro Province,167
Chiriquí Province,972
Coclé Province,334
Colón Province,463
Darién Province,≤100
Herrera Province,224
Kuna de Madugandí,≤100
Kuna de Wargandí,≤100
Los Santos Province,140
Panamá Province,11177
San Blas,≤100
Unknown,≤100
Veraguas Province,298
