Location name,Amount spent (EUR)
Aveiro District,192
Azores,≤100
Beja District,≤100
Braga District,250
Braganca,≤100
Castelo Branco District,≤100
Coimbra District,141
Faro District,197
Guarda District,≤100
Leiria District,154
Lisbon District,1025
Madeira,≤100
Portalegre District,≤100
Porto District,647
Santarém District,138
Setúbal District,380
Unknown,≤100
Viana do Castelo District,≤100
Vila Real District,≤100
Viseu District,≤100
Évora District,≤100
