Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,43082,32
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,17042,25
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,4463,2
137778619615350,Voyo.cz,TV Nova s. r. o.,2778,13
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,2767,6
178362315106,European Parliament,European Parliament,2745,10
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,2523,12
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,1810,5
397919187215,Evropská komise v ČR,Evropská komise v ČR,1789,1
52479821102,Týdeník Respekt,Týdeník Respekt,1682,7
90002267161,TOP 09,TOP 09,1143,3
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,1055,1
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,947,23
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,945,6
55408246161,Amnesty International ČR,Amnesty International ČR,943,1
424114981002397,Český rozhlas Plus,Český rozhlas,916,25
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",871,10
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,765,3
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,688,1
251656685576,KDU-ČSL,KDU-ČSL,617,2
223117541065037,Karel Janeček,Karel Janeček,616,2
102826978386822,Donart Film,"DONART PRODUCTION, s.r.o.",609,3
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,593,10
693725074166331,Naše zdravotnictví,Naše zdravotnictví,579,4
711658465662315,XTV,XTV,541,13
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,523,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,518,4
356451014434612,Marian Jurečka,KDU-ČSL,490,3
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",490,2
495496033796328,Stanislav Blaha,Stanislav Blaha,453,3
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,Svoboda a přímá demokracie (SPD),408,1
728042047306282,"ANO, tohle je Český Těšín","ANO, tohle je Český Těšín",399,1
171936526824,EKONOM.cz,"Economia, a.s.",381,3
823788047675556,Call of War,These ads ran without a disclaimer,376,2
113743658978459,Meltingpot,Meltingpot,352,4
1393826507513693,"Jan Recman, místostarosta Prahy 2",Občanská demokratická strana,339,1
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,324,4
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",305,3
137301989386,Aktuálně.cz,Aktuálně.cz,301,2
511497365600515,Markéta Pekarová Adamová,TOP 09,294,1
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,281,1
199064530104466,Hodina Země ČR,ZO ČSOP Veronica,276,2
105387355400016,Svoboda a přímá demokracie Ostrava - SPD,Peter Harvánek,270,1
1382120098684027,Radim F. Holeček,Radim Holecek,266,1
248770028560533,Integrační centrum Praha / Integration centre Prague,Integrační centrum Praha / Integration centre Prague,265,2
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,258,10
109501160564065,Mariana Čapková - místostarostka Prahy 6,PRAHA SOBĚ,257,1
384187235387895,Alena Schillerová,Alena Schillerová,256,2
287724754662359,HateFree Culture,HateFree Culture,255,1
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,253,2
369035059843617,REMAX Delux,Tomáš Šimek,215,6
206284412716963,Plzeňský kraj,Plzeňský kraj,213,1
1410403182565683,Petr Hladík,KDU-ČSL,209,1
101429731974678,Piráti Jihomoravský kraj,Pirátská strana - Jihomoravský kraj,208,2
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",204,3
105536732228230,Jiří Lévay - SPD Svoboda a přímá demokracie,Jiří Lévay,198,2
321762510282,Michal Kučera,Michal Kučera,198,2
117823623864,Transparency International ČR,Transparency International ČR,190,4
107996628144164,PRAHA 6 SOBĚ,PRAHA SOBĚ,186,4
840906766014124,Jana Mračková Vildumetzová,ANO,184,1
275383259179951,Tepelná čerpadla IVT,Tepelná čerpadla IVT,169,4
378827025796132,Peak.cz,Peak.cz,169,14
1900532106849242,Institut H21,Institute H21,168,1
1382379128444365,Margita Balaštíková - poslankyně,Margita Balaštíková,167,1
115112916857629,Karel Podzimek - zastupitel města Znojma,Karel Podzimek,166,1
163186777045684,Piráti Královéhradecký kraj,Česká pirátská strana,163,5
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,162,2
302134090396266,Zdeněk Hřib - náměstek pro dopravu,Česká pirátská strana - Praha,161,1
107733504431288,CEVRO ARENA,Jiří Cieslar,156,1
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,155,3
400970967000022,Jan Zahradil,Jan Zahradil,137,1
102552295886205,Richard Loskot - zastupitel politického hnutí PRO Ústí,Richard Loskot,135,1
205997892828769,Jeden svět Ostrava,Jeden svět Ostrava,134,3
284944781875,EURACTIV.cz,EURACTIV.cz,133,6
280617905401953,Alexandra Udženija,Občanská demokratická strana,131,1
1439143123070953,Svoboda a přímá demokracie  Liberecký kraj - SPD,Radovan Vích,130,2
338661233715007,Zprávy z Moravy,Zprávy z Moravy,129,1
265056436921261,NOVÁ SÍŤ,Nová síť z.s.,129,2
188866358684457,Fuchs2,Fuchs2,124,1
996724667073669,Piráti Ostrava,Dedek Jakub,123,3
106992888652488,Jan Liška - radní MČ Praha 14,Jan Liška,123,2
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,120,2
589679421044627,STAN Kraj Vysočina,Starostové a nezávislí,119,4
200480966638039,Supremacy 1914,These ads ran without a disclaimer,117,1
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,115,3
1463798717193645,"ANO, tohle je Vyškov",ANO Jihomoravský kraj,115,4
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,102,1
106776559007113,Новости дня,These ads ran without a disclaimer,≤100,1
112696650094354,"Marcel Sikora, zastupitel Frýdku-Místku a Moravskoslezského kraje",Sikora Marcel,≤100,2
