Location name,Amount spent (USD)
Akmola Region,6382
Aktobe Region,3011
Almaty Region,7936
Atyrau Region,2579
East Kazakhstan Region,3571
Jambyl Region,1205
Karaganda Region,4036
Kostanay Region,1416
Kyzylorda Region,1108
Mangystau Region,2306
North Kazakhstan Region,1154
Pavlodar Region,2516
South Kazakhstan Region,3316
Unknown,≤100
West Kazakhstan Region,1980
