Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
187668288312583,Otrivin,Haleon India,113350,9
1521106071438318,CMO Chhattisgarh,IVS Corporation,72782,23
330760810293224,HelpAge India,HelpAge India,45983,29
404746486258732,Project Nanhi Kali,Project Nanhi Kali,43875,33
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,38968,44
105671775473178,Jan Suraaj,Jan Suraaj,38361,47
104516512296314,Kartikeya Sharma,Adv Tech,29413,82
104211439033799,Jagane Kavali,Jagane Kavali,28784,31
21169267101,Give,Give,26425,25
107395897271506,Kutumb,Swatantra Verma,23214,31
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,22551,1
108019578732536,Khabar Rajasthan,Khabar rajasthan,22121,18
174283119250672,Save the Children India,Bal Raksha Bharat,17194,81
1947296068903392,Vinay Saxena,Manish Soni,15678,23
270666596375251,Jhatkaa.org,Jhatkaa.org,14911,24
547354238619670,Dr. Ashwath Narayan,Vijay S,11948,4
200480966638039,Supremacy 1914,These ads ran without a disclaimer,9727,1
103249462660090,TH Suresh Babu,Bharath Raj,9700,3
1826491730900559,Keshava Rajanna B,Abishek Nb,9189,9
523121567889527,Jitender Kumar Bhardwaj,Jitender Kumar Bhardwaj,8782,3
1689373261361383,Saurabh Bahuguna,Raj Singh,7819,77
220333908099821,Aam Aadmi Party Karnataka,Aam Aadmi Party Karnataka,7653,11
115297811480691,Raghavendra Nagaruru MLC,sandeep events,7633,8
442710802417591,Baljeet Yadav,Baljeet Yadav,7601,9
105234459127980,Women Climate Collective,Women Climate Collective,7541,15
103812439247204,Keshava Rajanna B Fanpage,Abishek Nb,7269,10
110540565228341,Ganguly H Kurabathalli,Ganguly H Kurubathalli,7202,3
104830828593863,ಮುರುಗೇಶ್ ನಿರಾಣಿ ಅಭಿಮಾನಿ ಬಳಗ,ಮುರುಗೇಶ್ ನಿರಾಣಿ ಅಭಿಮಾನಿ ಬಳಗ,7128,3
111527528465749,Rao Prem Singh,Rao Prem Singh,7002,15
326102339565,Oxfam India,Oxfam India,6809,20
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge,Abinash Moharana,6758,2
689941247806927,Dr. Murugesh R Nirani,Karnataka Social Media,5989,3
103782051383159,School of Politics,School of Politics,5875,23
110157505314549,Bhumireddy Ramagopal Reddy,Bhumireddy Ramagopal Reddy,5750,3
667862236707254,Rohit Kumar Singh,Arshad Ansari,5541,22
102807256077988,G N Venugopal,White And Grey Media Solutions Pvt Ltd,5264,14
30290552843,Greenpeace India,Greenpeace India Society,5242,12
1331545046906640,Gottumukkala Venkateshwara Rao,Venkateswar Rao Gottumukkala,5215,4
108861325372008,Bharat Bhagya Vidhata,BharatBhagyaVidhata,5173,15
