Location name,Amount spent (EUR)
Abruzzo,687
Aosta Valley,≤100
Basilicata,291
Calabria,921
Campania,3102
Emilia-Romagna,2394
Friuli-Venezia Giulia,572
Lazio,4630
Liguria,996
Lombardia,8790
Marche,763
Molise,156
Piedmont,2036
Puglia,2112
Sardinia,946
Sicilia,2247
Trentino-Alto Adige,493
Tuscany,1944
Umbria,497
Unknown,≤100
Veneto,1949
