Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
1468570519872644,Santiago Peña,PRANA SA,19044756,48
196599783696918,Efrain Alegre,Comunicá,2892334,134
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,1952047,4
102467002671611,Jorge Heisecke,Jorge Heisecke,1721256,22
103771265752808,Vysokolán,Stephan Vysokolán,1380983,4
1547194582252394,Denis Lichi,Global Agencia,1239361,23
1692624097481207,Mujeres GANAR,Mujeres GANAR,924447,49
109626041763537,Natalicio Chase,Global Agencia,847476,13
242118359309178,Ricardo Estigarribia,Ricardo Estigarribia,819957,23
1310731702357133,GEN,GEN,705495,5
105052422297773,Pedrito Gómez,Maria Jose Castillo Vega,634680,18
532716330164048,Sole Núñez,Sole Núñez,613593,27
532716330164048,Sole Núñez,PautaPY,575290,1
153958777947957,Paulo Reichardt,Paulo Reichardt,510060,16
132554373464255,La Nación,La Nación,476862,8
483666425147964,Richard Ramirez,Richard Ramirez,433898,5
110447625137045,Pilar Callizo,PautaPY,411231,3
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,386895,12
325540631525675,En La Tecla,En la Tecla,386497,9
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,380491,6
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,365292,29
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,361533,12
943824938962084,Luis Fernando,Luis Fernando,357826,3
100959471597014,José Antonio Galeano,José Antonio Galeano,348499,11
107104641909575,Rubén Rubin,Rubén Rubin,313705,2
102266292553995,Sucia Política,Diego Ricardo Ramírez,302967,7
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,302576,6
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,296457,4
106257452820864,Tito Saguier,PautaPY,294241,5
241512319274531,Sixto Pereira,Sixto Pereira,284186,2
111531544527571,"Luis Silva, Gobernador","Luis Silva, Gobernador",283012,10
102649292598442,Senador Hugo Richer,Senador Hugo Richer,265174,10
114556537799812,Victor Hugo Forneron Gobernador,Jorge Sanchez,252951,1
113351910838827,Alma Cívica,Alma Cívica,233074,14
103681832340596,Kpeto Cano,Kpeto Cano,207781,4
114061877001545,Víctor Pecci,PRANA SA,195228,2
1753251591598763,Dani Mujica,Dani Mujica,192208,10
105947518752311,Agustin Saguier,Agustin Saguier,187876,4
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,162862,5
176941749043831,YAMIL ESGAIB,Yamil Esgaib,155121,2
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,154232,4
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,151861,2
102963512483270,PyElige,PY Elige,136452,4
108839041769929,José López,Hugo Alfonso Aquino Diaz,134613,7
498022813689642,Oscar González Drakeford,Oscar González,125074,6
827201027312903,César LANDY Torres,Jose Dolores Zarate Gonzalez,122475,3
105545157610039,Euclides Acevedo,Marco Antonio Martinez Almiron,120449,5
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,110837,3
101937712167874,Sergio Rojas,Juan Bautista Lujan,110534,1
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,108460,2
944233442265114,Yiyo Denis,Yiyo Denis,106519,2
119564891081064,Abog. Victor Llamosas,Sofia Guadalupe Gamarra Folgiarini,105421,1
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,104702,2
104813164326510,Ko'ê Pyahu Ka'asapa,Emmanuel Pratt,101813,1
1964503917155087,Stephan Rasmussen,Stephan Rasmussen Gonzales,100289,3
104691125736657,Ada Báez Ruggeri Concejal Departamental,Ada Báez Ruggeri Concejal Departamental,99396,1
107956328706667,Sary Helman Diputada,Fabiana Marlene Cañete Helman,98828,2
490637354648727,Ing.Juan Carlos Baruja,Juan Carlos Baruja Fernandez,98740,3
107378775349679,Rolando Alvarez Spinassi,Rolando Alvarez Spinassi,97623,7
100566575581065,Ramón Montanía,Ramón Montania Fernandez,93999,1
103759862278474,Victor Miranda Py,Clicnovo,86768,6
222961017827862,Edgar Olmedo,Edgar Olmedo,83773,3
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,82349,5
108726068722756,Narciso Castillo,Narciso Castillo,81891,2
111912341409356,Centinela del Norte,Centinela del Norte,76029,2
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,72755,10
285454849768,PATRIA QUERIDA,Juan Gabriel Nuñez Caceres,72307,1
518726648648192,Carlos Arrechea,Carlos Arrechea,71617,4
106168302166581,Vale Franco Diputada,Valeria Franco Lopez,69874,2
1150055398455917,C9N Paraguay,C9N Paraguay,67751,1
244747569801018,Fundación Feliciano Martínez,Christa Violeta Rivas Caballero,64851,1
