Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,90814,50
104625758942119,Siga Antenado,Siga Antenado,17719,52
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,12648,184
159103797542,Greenpeace Brasil,Greenpeace Brasil,5875,215
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",4565,21
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,4090,20
157912844276400,Governo da Bahia,Governo da Bahia,3733,2
112830251033781,Tiger,GRUPO HEINEKEN,3587,1
465235726843103,Ambev,Ambev,3493,4
425215080864180,Pfizer Brasil,Pfizer,3180,2
105527742878890,Prefeitura do Recife,Prefeitura do Recife,3004,32
209716942411045,Governo do Distrito Federal - GDF,Governo do Distrito Federal - GDF,2817,8
255804437808407,Vale,Vale,2389,3
333720355130,Petrobras,Petrobras,2094,12
92227023652,Governo do Estado de São Paulo,Governo do Estado de São Paulo,2078,6
198849783539777,Buscofem,Buscofem,1535,2
323052724744011,Samer Agi,These ads ran without a disclaimer,1410,6
109770755848061,Suzano,Suzano SA,1409,9
140386962704024,Governo de Pernambuco,Governo de Pernambuco,1290,30
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,1255,2
273642106068512,Paulo Alexandre Barbosa,Paulo Alexandre Pereira Barbosa,1237,16
115931765148387,Assembleia Legislativa de Minas Gerais,Assembleia Legislativa Do Estado De Minas Gerais,1227,15
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1141,176
330379553673497,Oxfam Brasil,Oxfam Brasil,1070,67
152338908863109,William Dornela,William Dornela,1062,88
416907625028840,Governo do Estado de Minas Gerais,Governo de Minas Gerais,957,2
100338052176648,"Apufpr Chapa 1 - Unidade, Democracia e Luta",APUFPR Chapa 1,884,48
196791070788913,Robson Zanetti Advogado,Robson Zanetti,775,27
479089705503936,Dep. Ricardo França,Ricardo Longatti França,763,7
224021551012451,Gerando Falcões,Gerando Falcões,763,57
348704312899125,foconofato,FOCO NO FATO,699,32
101189854802059,Revista Oeste,Revista Oeste,695,8
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,665,6
1544493995819099,Roberto Cláudio,Roberto Claudio Bezerra,649,1
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,636,6
180409628639048,Oi Futuro,Oi Futuro,632,4
194918207213417,IMP Concursos,IMP Concursos,621,7
1686950021551901,Meio,Canal Meio S.A.,610,5
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,601,33
213048568820524,Vereador Paulo Frange,Rodrigo Carvalho,597,45
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,577,5
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,575,19
141627992572943,Budweiser,Ambev,546,2
