Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
214827221987263,Andrej Babiš,ANO,43361,3
102389958091735,Generál Pavel,Petr Pavel,26130,36
102845669064210,Danuše Nerudová,Danuše Nerudová,24567,51
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,17479,16
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,12272,22
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",6804,33
1934837773438430,Pavel Fischer,Pavel Fischer,6115,7
295889117124834,Tipsport,Tipsport,5917,5
287724754662359,HateFree Culture,HateFree Culture,5310,2
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,5025,10
104240328634520,Jaroslav Bašta - SPD,Jaroslav Bašta - SPD,2630,8
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,2378,7
236211929833146,Tomáš Zima,Společnost ZFP s.r.o.,2214,31
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,1881,4
109882498582200,Osvoboďme Česko,Budovy21 s.r.o.,1636,1
117111438676,Asociace společenské odpovědnosti,Asociace společenské odpovědnosti,1448,6
251656685576,KDU-ČSL,KDU-ČSL,1445,8
120461304659141,O2 CZ,O2 Czech republic,1367,1
123858471641,iROZHLAS.cz,Český rozhlas,1173,4
100201752249169,Spolu21,Občanská demokratická strana,1035,4
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",958,12
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,923,3
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,915,4
52479821102,Týdeník Respekt,Týdeník Respekt,914,6
117823623864,Transparency International ČR,Transparency International ČR,848,9
106534015041138,Kohonevolit.cz,Kohonevolit z. s.,841,1
223117541065037,Karel Janeček,Karel Janeček,791,4
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,727,2
202451429883,Novinky.cz,Borgis a. s.,687,1
1870450529906750,TERA.cz,TERA Systems s.r.o.,666,3
155406703122,Arnika,Arnika,639,1
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,585,2
693725074166331,Naše zdravotnictví,Naše zdravotnictví,562,4
424114981002397,Český rozhlas Plus,Český rozhlas,557,19
634087193362282,Společnost pro obranu svobody projevu,Společnost pro obranu svobody projevu,548,1
432445257544169,Global City Community,These ads ran without a disclaimer,547,10
54779960819,United Nations,United Nations with Facebook Ad Credits,537,9
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",526,4
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,519,1
416970502094774,Jarda Chalupský,Vondracek Libor,463,1
132373033451174,PR Klub,"PR Klub, z. s.",449,3
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,426,1
194467420912201,Já volím děti,Já volím děti,399,13
109664387308142,Poradna pro obce,KVB advokátní kancelář s.r.o.,369,4
345130612167293,Demagog.CZ,Demagog.cz,354,2
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,330,3
2156599824411421,"Vojtěch Kos, starosta Prahy 12",Vojtěch Kos,317,2
183947234987295,Ministerstvo vnitra,Ministerstvo vnitra ČR,312,4
1469427909957890,Reportér magazín,Reportér magazín,299,1
278451599256,"Má to smysl, třídím odpad!","EKO KOM, a.s.",292,1
