Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
109102048600128,Ekpoto Campaign Organization,Ekpoto Campaign Organization,1375,3
258810957658900,Adamu A. Babale Makera,Adamu A. Babale Makera,1286,2
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,1283,1
376152472413239,Kwara State Government,Fafoluyi Olayinka Micheal,1114,1
1813961455356524,Sen. Lawrence Ewhrudjakpo,Sen. Lawrence Ewhrudjakpo,1037,1
108796611296489,INUWA 4+4 TV,INUWA 4+4 TV,1032,2
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,1011,1
111653564970967,ObiDatti Online Campaign TV,ObiDatti Online Campaign TV,922,1
151409322217001,Berlin School of Business & Innovation - BSBI,These ads ran without a disclaimer,880,2
101823079342344,Gani Akokhia,Gani Akokhia,827,1
106271385452742,Frontline TV,Shaakaa Victor,632,1
110115410861584,Gombe Geographic Information Systems,Gombe Geographic Information Systems,631,1
112015191108359,Inside Port Harcourt,Inside Port Harcourt,538,2
119921809408007,Don King Media,Don King Media,519,1
109405722042764,"Federation of Muslim Women's Association in Nigeria- ""Fomwan""",Akinola Toba Julius,487,1
103534109311151,IDA OBOLO SIM For Governor Rivers State,"ESUUK, THANKGOD BIOTU",461,1
105997422320113,Ambassador. Onijala4Senate Kwara South,Olutola Onijala,461,1
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,461,1
941085862654619,Raising Star Crew,Raising Star Crew,455,1
111705657088311,YolyBoy Of YBM,These ads ran without a disclaimer,363,1
105308565798628,The Paragon,Paragon Nigeria,352,1
105580098826545,"Rev. Fr. Hyacinth Iormem Alia, PhD","Rev. Fr. Hyacinth Iormem Alia, PhD",281,1
101020222725519,Dist. Senator Osita Izunaso,Comr Azubuike Ishi Nworji,253,1
149407458944751,The Elites,These ads ran without a disclaimer,225,2
101622722635138,Advocacy For Good Governance,Nnadi Sunny,223,3
108978058328287,Federal Govt. Grant,These ads ran without a disclaimer,217,1
106900875202419,Newsflow.com.ng,newsflow,214,1
102305439431641,Andrew A D Wilson,These ads ran without a disclaimer,203,2
477522008967542,Benneth Nwankwo 0fficial Page,Benneth Nwankwo 0fficial Page,176,1
106355637651765,Gombe Media & Publicity,Gombe Media & Publicity,145,1
216311481960,Bill Gates,These ads ran without a disclaimer,≤100,5
109327661589838,dukeofbariga,These ads ran without a disclaimer,≤100,1
103004258030272,Imoh Inyangette,Imoh Inyangette,≤100,1
1175630379148974,China Xinhua Sci-Tech,These ads ran without a disclaimer,≤100,2
112692721481150,ejay_mia_realty_,These ads ran without a disclaimer,≤100,1
410088166006594,The Republic,These ads ran without a disclaimer,≤100,1
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
241664783089008,Xin,These ads ran without a disclaimer,≤100,1
105474945042875,Mission:JOY,These ads ran without a disclaimer,≤100,1
111100901342461,Psychology  - Beyond Forests To See The Tree - Author Jay Wax,These ads ran without a disclaimer,≤100,1
643647332320553,Orient - أورينت,These ads ran without a disclaimer,≤100,1
319549428716940,Maria Luisa Lima,These ads ran without a disclaimer,≤100,1
1834711490185155,Турецкий язык по скайпу от Анны Боровской,These ads ran without a disclaimer,≤100,1
152956984574,International Human Rights Art Festival,These ads ran without a disclaimer,≤100,1
309097452488158,WEEC,These ads ran without a disclaimer,≤100,1
321548801710742,Gawuna TV,Ayodeji Adeola Badru,≤100,1
105675589097240,Clean Earth Solar,These ads ran without a disclaimer,≤100,1
100411246272248,APC Lagos-West Senatorial District II,Adeosun Abdulwahab Adebowale,≤100,1
109256524011547,Friends of Palestine,These ads ran without a disclaimer,≤100,1
915656035153394,Oceanites,These ads ran without a disclaimer,≤100,1
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
116961251762152,Hair of the Dog Academy with Nicole Begley,These ads ran without a disclaimer,≤100,1
