Page ID,Page name,Disclaimer,Amount spent (RON),Number of ads in Library
1395939193764858,Marcel Ciolacu,Partidul Social Democrat,10819,48
1058116737612843,USR,Uniunea Salvați România,10119,3
990747367737692,Cătălin Drulă,Uniunea Salvați România,8309,13
178362315106,European Parliament,European Parliament,5418,17
291177524360702,Partidul Social Democrat,Partidul Social Democrat,4234,27
108801900624850,Cojocaru Petru Bogdan,Partidul Social Democrat,1128,7
100527086679302,Universitatea POLITEHNICA din București,Universitatea POLITEHNICA din București,1030,3
207741001672,Speranta pentru Romania,Speranta pentru Romania,870,22
100187575506085,Bogdan Balaniscu,Partidul Social Democrat,638,4
181375448581167,Partidul Naţional Liberal,Partidul Național Liberal,612,3
108295090637741,ASAP România,Fundatia The Institute,590,7
2212856535602171,George Simion,George Simion,589,4
114298641594045,Știri Actuale,Stiri Actuale.ro,584,9
697451833786949,Mihai Polițeanu,POLITEANU MIHAI-LAURENTIU,501,10
205001282852200,Milvus Group,Asociatia GRUPUL MILVUS,473,22
102601499822802,RMDSZ,RMDSZ,428,11
123526378261795,Stiri Locale,Stiri Locale,390,5
181375448581167,Partidul Naţional Liberal,Partidul National Liberal,379,1
163943696987223,Ziarul Puterea,Ziarul Puterea,335,21
106153909088124,Stirea ZIlei,StireaZilei,325,4
360828814115641,Asociatia Slujire Crestina,Asociatia Slujire Crestina,290,5
731035500293728,Siegfried Muresan,Siegfried Muresan,261,2
321890494859228,Vlad Gheorghe,GHEORGHE VLAD-DAN,234,50
149371012371397,Newsweek Romania,Newsweek Romania,232,3
100348189494015,Robert Vitoș,Robert Vitos,191,6
175293925828191,Kelemen Hunor,RMDSZ,190,11
183473261723511,Ziar Piatra Neamt,Ziar Piatra Neamt,184,2
1796777377209154,Regia Nationala a Padurilor - Romsilva,Regia Nationala a Padurilor - Romsilva,182,8
1469610256621123,PNL Dambovita,PNL Dambovita,179,5
104903512152451,Ionel Sandu - Pagina Oficiala,Ionel Sandu,172,2
