Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
115518501869633,Axis Bank,Axis Bank,405654,6
122113970879506,Nahi Sahega Rajasthan - नहीं सहेगा राजस्थान,Bharatiya Janata Party,82221,100
117766321322298,MP ke Mann Mein Modi,mpkemannmeinmodi.com,76670,94
105311899249332,CorruptionNath - करप्शननाथ,corruptionnath.com,52802,103
1434753153489234,"DIPR, Department of Information & Public Relations, Rajasthan",DIPR,51357,6
109545244848137,Crafto,Kutumb App,47983,24
109937650579639,discovery+,discovery+,41596,24
11309713071,Gates Foundation,These ads ran without a disclaimer,41337,1
119731475279145,Dubai Future Foundation,These ads ran without a disclaimer,35606,1
101450529671208,Saalu Dora Selavu Dora,selavudora.com,32080,118
105515435289387,Kaka Abhi Zinda Hai,Kaka Abhi Zinda Hai,23405,15
108788202141330,En Mann En Makkal,En Mann En Makkal,22602,13
797927846899300,Flag Foundation of India,Flag Foundation of India,22231,26
132689140088396,smilefoundation,smilefoundation,21372,61
201603136706772,DPR Chhattisgarh,IVS Corporation,18134,3
544920495569144,CP Joshi,CP Joshi,17152,23
105227744394264,Sadhana News U.P,Sadhana News U.P,16321,12
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),15310,43
245708465537707,Bhupesh Baghel,Bhupesh Baghel,12888,3
479998865355592,Aditya Birla Group,Aditya Birla Group,12586,15
119377624446965,Gully Politics,Gully Politics,11235,14
270666596375251,Jhatkaa.org,Jhatkaa.org,10560,28
103036987747307,Congress Sarkar Bharosa Barkarar,Congress Sarkar Bharosa Barkarar,10044,6
402723946481290,Indian National Congress - Chhattisgarh,Indian National Congress - Chhattisgarh,9534,3
112058781694921,Fiigs India,Lebhaari,9377,15
1293402667423924,Bhupesh Hai To Bharosa Hai,Bhupesh Hai To Bharosa Hai,8828,6
108492911417034,Satyam Srirangam - INC,Satyam Srirangam - INC,8600,21
103782051383159,School of Politics,School of Politics,8311,26
347337386104390,Ramachandra Yadav,Ramachandra Yadav,8150,3
201603136706772,DPR Chhattisgarh,Clarion IT,7756,4
123405501008524,Mercedes-Benz India,Mercedes-Benz India,7209,4
118554107945158,"Badlenge Sarkar, Badlenge Bihar",badlengesarkarbadlengebihar.com,7195,33
395658807511230,International Automobile Centre of Excellence,International Automobile Centre of Excellence (iACE),6990,5
107594063255738,Ankur Warikoo,These ads ran without a disclaimer,6029,16
127418046946464,Poster Nation,Poster Nation,5950,14
105856108971005,Shiv Rajya,Shiv Rajya,5913,27
21169267101,Give,Give,5572,19
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,5389,28
897056127025640,InKhabar,InKhabar,5342,13
114233898263244,Indian Compass Videos,theindiancompass.com,5192,70
104357142124794,Way2News Tamil Nadu,These ads ran without a disclaimer,4967,3
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,4856,8
110402195457221,देवभूमि के धामी,Devbhoomi Ke Dhami,4838,1
108080828884036,Gehlot Phir Se,DesignBoxed,4827,1
102973272373231,Madhya Pradesh CM Report Card,Madhya Pradesh CM Report Card,4772,16
30290552843,Greenpeace India,Greenpeace India Society,4757,9
100341472149543,Naveen Goyal,Naveen Goyal,4718,24
528307847248802,Indian National Congress -  Madhya Pradesh,Indian National Congress -  Madhya Pradesh,4678,32
107721289005515,धामी का विकल्प रहित संकल्प,धामी का विकल्प रहित संकल्प,4381,2
165714096933078,Piyush Goyal,Piyush Goyal,4357,2
457851894657063,BYOH Rishta - Uttarakhand Matrimonial Service  ब्योह रिश्ता,PSL SOLUTIONS,4322,4
1464414077034071,BJP ST Morcha,Bharatiya Janata Party,4252,35
