Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,7328,161
213476079972,Essential Workers Deserve Better,Mark Morey,4666,42
177072498997234,NSW Electoral Commission,NSW Electoral Commission,3958,24
10113538711,WWF-Australia,WWF-Australia,2170,27
290700654767295,The Chamber of Minerals and Energy of Western Australia - CMEWA,The Chamber of Minerals and Energy of Western Australia,1795,33
182564410468,Australia for UNHCR,Australia for UNHCR,1516,109
1776727752614025,Glencore,Glencore Australia,1295,8
8422338499,The Wilderness Society,The Wilderness Society,1186,133
447447719391089,Health Care Providers Association,Health Care Providers Association,1089,10
102329728050606,From the Heart,Cape York Institute,1075,12
92824008332,Plan International Australia,Plan International Australia,1043,23
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,1032,15
219798558043441,Humpty Dumpty Foundation,Humpty Dumpty Foundation,920,4
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,916,19
101589645013040,Thrive by Five,Thrive By Five,913,11
117241141903,Barnardos Australia,Barnardos Australia,876,10
308746806571901,Advance Australia,Advance Australia,873,60
107113675572590,Dirty Dozen,Solutions for Australia,748,24
101791315693,Destiny Rescue,Destiny Rescue,707,24
710266392358023,Future Super,Future Super,607,7
89794331215,Oxfam,Oxfam Australia,598,98
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,531,11
161854162881,Greenfleet,Greenfleet,530,24
299753643444311,AEC,Australian Electoral Commission,512,25
352953834815624,Jason Wood MP,Jason Wood MP,464,6
494820897261439,Bank Australia,Bank Australia,397,39
345960425540557,The Climate Council,The Climate Council,369,62
104910384328602,Binge,Streamotion Pty Ltd,362,7
231952773568442,Berry Street,Berry Street,355,5
59024478936,Monash University,Monash University,331,18
157812980921536,Environmental Defenders Office,Environmental Defenders Office,328,63
121201504755819,Animal Justice Party AJP Victoria,Animal Justice Party,323,9
316480331783930,Australian Unions,Australian Unions,297,42
694832627392516,Prime Super,Prime Super,296,136
191570179167,Catherine Hamlin Fistula Foundation,Catherine Hamlin Fistula Foundation,287,7
329777267205680,ACT Government,ACT Government,287,14
281530749293959,Rainforest 4,Rainforest 4 Foundation Ltd,281,4
504855933190931,Time for Change - Change Aged Care,United Workers Union,257,59
159487260807787,Tindo Solar,Tindo Solar,255,2
200819325600,ActionAid Australia,ActionAid Australia,250,23
275866669090583,South Australian Liberal Party,South Australian Liberals,242,3
10852627380,World Animal Protection Australia,World Animal Protection Australia,240,4
192720571652271,Refinery29 Australia,Pedestrian Group,223,3
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),214,10
581606621934473,International Justice Mission,IJM Australia with Facebook ad credits,210,4
113606643816829,Round Theory Wines,Round Theory Wines,201,4
100317645636097,UniSuper,UniSuper,200,7
8013404017,Crikey,Private Media,198,11
105084998845350,BPH Energy,BPH ENERGY LTD,193,45
327169760731815,Luke Gosling MP,Luke Gosling MP,183,8
166663303514630,Musicians Australia,Musicians Australia,177,4
272757739102,Engineers Australia,Engineers Australia,177,7
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,175,5
495942030479550,Electoral Commission of South Australia,ECSA,173,1
22936848857,Institute of Public Affairs,Institute of Public Affairs,172,4
575557119153505,Department of Planning and Environment,"NSW Department of Planning, Industry and Environment",169,3
231341250224498,Australian Ethical Investment,Australian Ethical Investment,159,53
1090309537707529,National Justice Project,National Justice Project,158,25
367759967036315,Dr David Honey MLA,Dr David Honey MLA,158,5
156271657717715,Nature NSW,Nature Conservation Council of NSW,156,10
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,144,2
100356216050100,Family First Party Australia,Family First Party Australia Ltd,138,2
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,138,15
157481181070130,Indigenous Employment Australia,Access,130,61
105931422364976,Jacqui Scruby,Jacqui Scruby,116,5
104475658104700,Parliament House of Cards,Parliament House of Cards Pty Ltd,109,4
353909191473562,Darren Chester MP,Darren Chester MP,107,1
104946487519114,Hon Nick Goiran MLC,Office of Hon Nick Goiran MLC,107,1
172774889455415,Catholic Mission,Catholic Mission,107,2
709617325724631,Jess Pugh MP for Mount Ommaney,Jess Pugh MP,106,1
655944151127130,SBS Cantonese 廣東話節目,Special Broadcasting Service,105,18
145347352187764,UN Women Australia,UN Women Australia,105,11
158900857520838,Pauline Hanson's One Nation Party,Pauline Hanson's One Nation Party,104,1
276061352415442,The Australian Institute of Architects,The Australian Institute of Architects,102,18
121048249842,Victor Chang Cardiac Research Institute,Victor Chang Cardiac Research Institute,≤100,10
2095657470702857,Senator Susan McDonald,Senator Susan McDonald,≤100,4
76212817063,CARE Australia,CARE Australia,≤100,8
149648047339,Save the Children Australia,Save the Children Australia,≤100,4
362805317148988,Keith Pitt,Keith Pitt,≤100,1
1504231626276260,"Michael Brown MP, Member for Florey",Michael Brown MP,≤100,4
667793613281118,Unharm,Unharm,≤100,1
1660905180833979,Parliament of Victoria,Parliament of Victoria,≤100,1
1681355008768255,Country Needs People,Country Needs People,≤100,2
107202704142775,Go Neutral,Go Neutral,≤100,3
154716001389058,Clare O'Neil MP,Clare O'Neil MP,≤100,2
1732951633627025,Farmers for Climate Action,Farmers for Climate Action,≤100,2
