Page ID,Page name,Disclaimer,Amount spent (JMD),Number of ads in Library
112280165067517,Naturefoodnerd,These ads ran without a disclaimer,≤100,1
284820978207661,Macmillan Caribbean,These ads ran without a disclaimer,≤100,1
113154904968139,last_legendd,These ads ran without a disclaimer,≤100,1
114797118561022,Breda University of Applied Sciences,These ads ran without a disclaimer,≤100,1
241664783089008,Xin,These ads ran without a disclaimer,≤100,2
